seed,mode,channel,feature,reliable_imputer,threshold,rows,attack_rows,events,auroc,auprc,fpr,event_detected_ratio,censored_delay_mean,etap,etar,etaf1,false_alarm_seconds,n_false_alarms,original_threshold,original_auroc,original_auprc,original_etaf1,original_fpr,original_event_detected_ratio,original_censored_delay_mean,delta_auroc,delta_auprc,delta_etaf1,delta_event_detected_ratio,delta_fpr,delta_censored_delay
42,zero,6,P1_B4005,False,0.6076703667640686,401855,8947,50,0.844405184694728,0.5031784177386682,0.0026876520712227,0.84,43.98,0.6810285048340774,0.5581522542383226,0.61349822032136,1305,63,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.004786629970501388,0.0033762892333475403,0.000742308526444857,0.0,-2.545125067499824e-06,0.03999999999999915
42,zero,7,P1_B400B,False,0.6232054829597473,401855,8947,50,0.8399125222166206,0.4984207299899824,0.002626569069604,0.84,44.32,0.6814908359706134,0.5554576415900929,0.612053451506706,1273,62,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.009279292448608811,0.008133976982033386,0.0021870773410989086,0.0,-6.362812668619976e-05,0.38000000000000256
42,zero,8,P1_B4022,True,0.6057133674621582,401855,8947,50,0.8410769433903957,0.5022642122127067,0.0026774715709529,0.84,43.96,0.6821414458371605,0.5578807804399734,0.6137851307981903,1303,59,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.00811487127483368,0.004290494759309094,0.00045539804961458596,0.0,-1.272562533730006e-05,0.020000000000003126
42,zero,9,P1_FCV01D,False,0.6060024499893188,401855,8947,50,0.8489462469346803,0.5053844544538328,0.0026672910706832,0.84,43.96,0.687231727937531,0.5577074271898773,0.6157316802074065,1297,58,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0002455677305490678,0.0011702525181829238,-0.0014911513596016501,0.0,-2.2906125606999683e-05,0.020000000000003126
42,zero,10,P1_FCV01Z,False,0.6026859283447266,401855,8947,50,0.845868741270487,0.5029858503542673,0.0026876520712227,0.84,44.22,0.6787831767861541,0.5567104319885641,0.6117161155531222,1303,62,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0033230733947424707,0.003568856617748417,0.0025244132946826703,0.0,-2.545125067499824e-06,0.28000000000000114
42,zero,11,P1_FCV02D,False,0.5981032848358154,401855,8947,50,0.8487894301644928,0.5065462742914889,0.0026901971962902,0.84,43.92,0.6830540874993841,0.5581793508106383,0.6143351852461622,1308,60,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0004023845007365967,8.432680526859748e-06,-9.465639835726236e-05,0.0,0.0,-0.01999999999999602
42,zero,12,P1_FCV02Z,False,0.6008651256561279,401855,8947,50,0.8499744069141452,0.5060168893159394,0.0026876520712227,0.84,44.0,0.6799444198995751,0.5584082636660161,0.6132123553239874,1307,62,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,-0.0007825922489157477,0.0005378176560764114,0.001028173523817455,0.0,-2.545125067499824e-06,0.060000000000002274
42,zero,13,P1_FCV03D,True,0.6067966222763062,401855,8947,50,0.8441803713823969,0.5033014624883153,0.0026622008205483,0.84,43.98,0.6865697459165101,0.5571667634120082,0.6151364703371669,1294,57,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0050114432828325395,0.003253244483700457,-0.0008959414893620066,0.0,-2.7996375741900018e-05,0.03999999999999915
42,zero,14,P1_FCV03Z,True,0.607085645198822,401855,8947,50,0.8462088397592205,0.5053175342603281,0.0026749264458855,0.84,44.06,0.6871445926360678,0.5579976128174199,0.615873497295321,1296,57,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0029829749060089616,0.0012371727116876619,-0.0016329684475161477,0.0,-1.5270750404699704e-05,0.12000000000000455
42,zero,15,P1_LCV01D,True,0.6009847521781921,401855,8947,50,0.8494149864614992,0.5075076520212151,0.0026927423213576,0.84,43.96,0.6944259402208514,0.5597201872075079,0.6198388030893432,1138,59,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,-0.00022317179626973882,-0.0009529450491992941,-0.005598274241538359,0.0,2.5451250674000774e-06,0.020000000000003126
42,zero,16,P1_LCV01Z,True,0.6026367545127869,401855,8947,50,0.8500761282835838,0.5089118940172082,0.0026978325714925,0.84,43.92,0.6903657622678075,0.5595126303836855,0.6180895130987409,1144,61,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,-0.0008843136183543931,-0.002357187045192388,-0.0038489842509360495,0.0,7.635375202299979e-06,-0.01999999999999602
42,zero,17,P1_PCV01D,False,0.6025404930114746,401855,8947,50,0.8471529087723209,0.5053503128472251,0.0026825618210878,0.84,44.04,0.685958028606395,0.5576483238420753,0.6151839673788104,1300,58,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.00203890589290856,0.0012043941247906753,-0.000943438531005536,0.0,-7.635375202399725e-06,0.10000000000000142
42,zero,18,P1_PCV01Z,False,0.6024601459503174,401855,8947,50,0.8500300681194944,0.5051013761003363,0.0026774715709529,0.84,43.98,0.6836310565703215,0.5571815368440789,0.6139631476273709,1300,59,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,-0.0008382534542650255,0.0014533308716794258,0.00027738122043396984,0.0,-1.272562533730006e-05,0.03999999999999915
42,zero,19,P1_PCV02Z,False,0.6003115773200989,401855,8947,50,0.8428498070499353,0.4982472796113314,0.0026825618210878,0.84,44.54,0.6735063982927332,0.553770906203442,0.6077978418569306,1385,58,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.006342007615294132,0.00830742736068435,0.006442686990874247,0.0,-7.635375202399725e-06,0.6000000000000014
42,zero,20,P2_CO_rpm,True,0.5991360545158386,401855,8947,50,0.8481527092540869,0.5002322334341133,0.0026978325714925,0.82,46.6,0.6634750919303016,0.5340989003750402,0.5917986183785667,1318,65,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0010391054111424936,0.0063224735379024954,0.022441910469238158,0.020000000000000018,7.635375202299979e-06,2.6600000000000037
42,zero,21,P3_LCP01D,False,0.6080438494682312,401855,8947,50,0.8516818931179942,0.5044134646329151,0.0026647459456157,0.84,44.06,0.6860120454804962,0.5576269998051305,0.6151927123896502,1295,58,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,-0.0024900784527648323,0.002141242339100624,-0.0009521835418453417,0.0,-2.545125067449994e-05,0.12000000000000455
42,zero,22,P3_LCV01D,False,0.6183477640151978,401855,8947,50,0.8388791471060658,0.5008021664067812,0.0026367495698738,0.84,43.94,0.674351866071457,0.5453057085627756,0.6030019077428435,1298,65,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.010312667559163602,0.005752540565234554,0.011238621104961433,0.0,-5.344762641639996e-05,0.0
42,zero,23,P4_HT_LD,False,0.6135789752006531,401855,8947,50,0.8479974094034727,0.5052032716989624,0.0026622008205483,0.84,44.04,0.6875705402971505,0.5566445235878601,0.6152190034441292,1295,57,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0011944052617567369,0.0013514352730533696,-0.0009784745963242747,0.0,-2.7996375741900018e-05,0.10000000000000142
42,zero,24,P4_HT_PS,False,0.6077483296394348,401855,8947,50,0.8415357693891005,0.5000084121788646,0.0026647459456157,0.84,44.02,0.687848218126968,0.5573976868248849,0.6157900285332238,1293,57,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.007656045276128953,0.006546294793151164,-0.0015494996854189536,0.0,-2.545125067449994e-05,0.0800000000000054
42,zero,25,P4_LD,True,0.6020016074180603,401855,8947,50,0.8445123975548189,0.5040669034701519,0.0026774715709529,0.84,44.22,0.6836604301489254,0.5587898960452649,0.6149502038658895,1299,60,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.004679417110410533,0.002487803501863839,-0.0007096750180846101,0.0,-1.272562533730006e-05,0.28000000000000114
42,zero,26,P4_ST_GOV,True,0.6049795746803284,401855,8947,50,0.8460921726427737,0.5031852298402445,0.0026927423213576,0.84,44.02,0.6877724090853725,0.5688961006145662,0.6227116198405903,1299,57,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0030996420224557175,0.00336947713177127,-0.008471090992785424,0.0,2.5451250674000774e-06,0.0800000000000054
42,zero,27,P4_ST_LD,True,0.6131846904754639,401855,8947,50,0.8475230954639097,0.5016495870956309,0.0026749264458855,0.84,44.02,0.6800168836113288,0.5570104512102791,0.6123979648769485,1299,61,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0016687192013197238,0.004905119876384867,0.001842563970856359,0.0,-1.5270750404699704e-05,0.0800000000000054
42,zero,28,P4_ST_PS,False,0.6057837605476379,401855,8947,50,0.8465240516640123,0.5041220017353688,0.0026545654453459,0.84,44.04,0.6855664634495727,0.5571738337683142,0.6147377623439398,1290,58,0.597582995891571,0.8491918146652294,0.5065547069720158,0.6142405288478049,0.0026901971962902,0.84,43.94,0.0026677630012170717,0.0024327052366469593,-0.0004972334961349523,0.0,-3.563175094429974e-05,0.10000000000000142
43,loo_sample,1,P1_B2004,True,0.5936840176582336,401855,8947,50,0.8535229847334745,0.5049975798582221,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,7.228303113837597e-07,1.8256822458262434e-06,0.0,0.0,0.0,0.0
43,loo_sample,2,P1_B2016,True,0.5936431288719177,401855,8947,50,0.8535012642657731,0.5049785208867328,0.0026927423213576,0.84,43.7,0.6886561568971702,0.5503978681199498,0.611813323666243,1133,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,2.2443298012819746e-05,2.0884653735175895e-05,2.1365902992065422e-05,0.0,0.0,0.0
43,loo_sample,3,P1_B3004,False,0.5943230390548706,401855,8947,50,0.8500083231876423,0.5016059680150653,0.0027054679466949,0.84,43.74,0.6897853233379457,0.5501878114275721,0.6121285482107339,1130,56,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0035153843761436265,0.003393437525402665,-0.00029385864149888974,0.0,1.272562533730006e-05,0.03999999999999915
43,loo_sample,4,P1_B3005,False,0.594778299331665,401855,8947,50,0.8505092390463606,0.5014445078423156,0.0026774715709529,0.84,43.74,0.6894959652850599,0.5495752793083724,0.6116354315491652,1123,56,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0030144685174253727,0.003554897698152315,0.00019925802006981463,0.0,-1.5270750404700138e-05,0.03999999999999915
43,loo_sample,5,P1_B4002,True,0.5937332510948181,401855,8947,50,0.8535242176128801,0.5049950327619606,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,-5.100490941822855e-07,4.3727785073999215e-06,0.0,0.0,0.0,0.0
43,loo_sample,6,P1_B4005,False,0.5935096144676208,401855,8947,50,0.8531819877561386,0.5048439282556981,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0003417198076473005,0.0001554772847698338,0.0,0.0,0.0,0.0
43,loo_sample,7,P1_B400B,False,0.5935364365577698,401855,8947,50,0.8535207555088639,0.5049937623019476,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,2.952054922067404e-06,5.643238520369742e-06,0.0,0.0,0.0,0.0
43,loo_sample,8,P1_B4022,True,0.5937267541885376,401855,8947,50,0.8535175474337607,0.5049912752254793,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,6.160130025190114e-06,8.130314988696874e-06,0.0,0.0,0.0,0.0
43,loo_sample,9,P1_FCV01D,False,0.5937519669532776,401855,8947,50,0.8534982950006055,0.5049929271024046,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,2.5412563180449155e-05,6.478438063339809e-06,0.0,0.0,0.0,0.0
43,loo_sample,10,P1_FCV01Z,False,0.5937507152557373,401855,8947,50,0.8535106414316078,0.5049948089065649,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,1.3066132178107814e-05,4.596633903064529e-06,0.0,0.0,0.0,0.0
43,loo_sample,11,P1_FCV02D,False,0.5952235460281372,401855,8947,50,0.853650032899333,0.5049446958803272,0.0026901971962902,0.84,43.72,0.688299172638113,0.5501456858193459,0.611516641688073,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,-0.0001263253355470173,5.470966014076151e-05,0.0003180478811620757,0.0,-2.5451250674000774e-06,0.01999999999999602
43,loo_sample,12,P1_FCV02Z,False,0.5935720205307007,401855,8947,50,0.8535130767524642,0.5049979968750611,0.0026927423213576,0.84,43.7,0.6886561568971702,0.5503978681199498,0.611813323666243,1133,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,1.0630811321687972e-05,1.4086654068767857e-06,2.1365902992065422e-05,0.0,0.0,0.0
43,loo_sample,13,P1_FCV03D,True,0.5942506194114685,401855,8947,50,0.8527062799289228,0.5050030641975308,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0008174276348631437,-3.6586570628660553e-06,0.0,0.0,0.0,0.0
43,loo_sample,14,P1_FCV03Z,True,0.5938495397567749,401855,8947,50,0.8528349027611286,0.5040983354031771,0.0026927423213576,0.84,43.7,0.6886518011687728,0.5503221105441923,0.6117647983810937,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0006888048026573168,0.0009010701372909047,6.989118814137996e-05,0.0,0.0,0.0
43,loo_sample,15,P1_LCV01D,True,0.5938014984130859,401855,8947,50,0.8526202551567901,0.5045955256420248,0.0026952874464251,0.84,43.82,0.6881909539262556,0.5495075944904859,0.6110795817380218,1134,56,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0009034524069958527,0.0004038798984431491,0.000755107831213242,0.0,2.5451250675002576e-06,0.11999999999999744
43,loo_sample,16,P1_LCV01Z,True,0.5949837565422058,401855,8947,50,0.8532711321341786,0.5048592418149752,0.0026952874464251,0.84,43.74,0.6882693929219176,0.5498089811357861,0.6112968316038262,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0002525754296073268,0.00014016372549274791,0.0005378579654088389,0.0,2.5451250675002576e-06,0.03999999999999915
43,loo_sample,17,P1_PCV01D,False,0.5937728881835938,401855,8947,50,0.8535572281438698,0.5049755485284605,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,-3.3520580083878926e-05,2.3857012007466594e-05,0.0,0.0,0.0,0.0
43,loo_sample,18,P1_PCV01Z,False,0.5937026739120483,401855,8947,50,0.8535462060483712,0.5050047017227929,0.0026927423213576,0.84,43.7,0.688710299263481,0.5503978681199498,0.611834689569235,1132,57,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,-2.249848458524273e-05,-5.296182324920906e-06,0.0,0.0,0.0,0.0
43,loo_sample,19,P1_PCV02Z,False,0.5959199666976929,401855,8947,50,0.8565315542614594,0.5035209797170936,0.0027181935720321,0.84,44.1,0.6838556439819308,0.547779907150678,0.6083006954783107,1181,55,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,-0.0030078466976735108,0.0014784258233743186,0.003533994090924364,0.0,2.545125067449994e-05,0.3999999999999986
43,loo_sample,20,P2_CO_rpm,True,0.5975385904312134,401855,8947,50,0.8528015896996249,0.4976904743162814,0.0026825618210878,0.84,44.02,0.6809512598104075,0.5348812965306426,0.5991418650898447,1128,61,0.5937371850013733,0.8535237075637859,0.504999405540468,0.611834689569235,0.0026927423213576,0.84,43.7,0.0007221178641609871,0.007308931224186577,0.012692824479390352,0.0,-1.0180500269799803e-05,0.3200000000000003
