seed,mode,channel,feature,reliable_imputer,threshold,rows,attack_rows,events,auroc,auprc,fpr,event_detected_ratio,censored_delay_mean,etap,etar,etaf1,false_alarm_seconds,n_false_alarms
44,loo_sample,17,P1_PCV01D,False,0.5931425094604492,401855,8947,50,0.852776581079397,0.503074492602073,0.0027283740723019127,0.84,43.58,0.6925832476811302,0.5651393108194882,0.6224043874131473,1159,61
44,loo_sample,18,P1_PCV01Z,False,0.5931411385536194,401855,8947,50,0.8527745595156,0.5031042396930312,0.0027283740723019127,0.84,43.58,0.6931937991144366,0.565216238448342,0.622697499155368,1159,61
44,loo_sample,19,P1_PCV02Z,False,0.5965784788131714,401855,8947,50,0.8540575386570931,0.5068450993789595,0.002690197196290226,0.84,44.3,0.7037911569162859,0.5743169992732811,0.6324961207669221,1173,54
44,loo_sample,20,P2_CO_rpm,True,0.595999538898468,401855,8947,50,0.8526627974613571,0.4959114190356846,0.002702922821627455,0.82,46.34,0.6800741365076083,0.5264251228385128,0.5934659438487193,1163,60
44,loo_sample,21,P3_LCP01D,False,0.5951810479164124,401855,8947,50,0.8533367542313756,0.50444673821763,0.0027283740723019127,0.84,43.62,0.7043779698505857,0.5764587466768459,0.63403060897209,1148,55
44,loo_sample,22,P3_LCV01D,False,0.5932014584541321,401855,8947,50,0.8487796078080098,0.4999451853481876,0.0027283740723019127,0.84,43.74,0.6928065827871382,0.5647215999753485,0.6222410714415006,1158,60
44,loo_sample,23,P4_HT_LD,False,0.5934299826622009,401855,8947,50,0.8527272678944392,0.5031912725543901,0.0027283740723019127,0.84,43.58,0.6911053218892398,0.5650559774861549,0.621756447042564,1161,62
44,loo_sample,24,P4_HT_PS,False,0.5930996537208557,401855,8947,50,0.8526869600771199,0.5030621097454665,0.0027283740723019127,0.84,43.58,0.6930152240234029,0.5651774787584195,0.6226019212935573,1159,61
44,loo_sample,25,P4_LD,True,0.5931538939476013,401855,8947,50,0.8526254855068575,0.5030230634846367,0.0027283740723019127,0.84,43.58,0.6930152240234029,0.5651774787584195,0.6226019212935573,1159,61
44,loo_sample,26,P4_ST_GOV,True,0.5930832624435425,401855,8947,50,0.8527065643957907,0.5030646688718904,0.0027283740723019127,0.84,43.58,0.6930152240234029,0.5651774787584195,0.6226019212935573,1159,61
44,loo_sample,27,P4_ST_LD,True,0.5933934450149536,401855,8947,50,0.85271451111998,0.5030792857795996,0.0027283740723019127,0.84,43.6,0.6927018353788105,0.5650865504178906,0.6224202656703848,1159,61
44,loo_sample,28,P4_ST_PS,False,0.5930818915367126,401855,8947,50,0.852687838510808,0.5030622003017919,0.0027283740723019127,0.84,43.58,0.6930152240234029,0.5651774787584195,0.6226019212935573,1159,61
44,zero,1,P1_B2004,True,0.5934091806411743,401855,8947,50,0.8521601777883333,0.5028427997434993,0.0027283740723019127,0.84,43.58,0.6921591199978947,0.5650872274861549,0.6222014943715385,1159,61
44,zero,2,P1_B2016,True,0.6010252237319946,401855,8947,50,0.8476022628777238,0.49922762421051026,0.00271819357203213,0.84,43.6,0.6923114140226228,0.5650435642304075,0.6222365452916888,1159,60
44,zero,3,P1_B3004,False,0.6004021167755127,401855,8947,50,0.851725347138873,0.5018818345817355,0.002697832571492563,0.84,43.62,0.6963668937311058,0.5643278004795337,0.6234327776117067,1148,57
44,zero,4,P1_B3005,False,0.6270139217376709,401855,8947,50,0.8489232450859723,0.4985034727578837,0.002659655695480876,0.84,43.88,0.687962484248683,0.5623987033862222,0.618875910330636,1130,67
44,zero,5,P1_B4002,True,0.597670316696167,401855,8947,50,0.8496498087405788,0.5010936687288531,0.002697832571492563,0.84,43.64,0.6936450115633354,0.5645377469515995,0.6224672677511234,1147,60
44,zero,6,P1_B4005,False,0.6137656569480896,401855,8947,50,0.8484734574530626,0.5001643217503158,0.0026647459456157676,0.84,43.78,0.6992418644672079,0.5633558811314445,0.6239865674623749,1135,56
44,zero,7,P1_B400B,False,0.6144772171974182,401855,8947,50,0.8491611371892572,0.5007526467994318,0.002667291070683213,0.84,43.6,0.6997234459390779,0.5642398906606505,0.6247204633189258,1137,57
44,zero,8,P1_B4022,True,0.5997936129570007,401855,8947,50,0.8456426811398736,0.501010488170718,0.002695287446425117,0.84,43.6,0.6953724968608864,0.5642458621603524,0.6229840192528538,1148,58
44,zero,9,P1_FCV01D,False,0.6026173233985901,401855,8947,50,0.8525416566767118,0.5018660007301021,0.0026851069461553342,0.84,43.62,0.6982703079915719,0.5639335560317984,0.6239531807514975,1143,57
44,zero,10,P1_FCV01Z,False,0.6011185050010681,401855,8947,50,0.8485244549663454,0.49965862944778283,0.00268765207122278,0.84,43.62,0.6972369173665872,0.5643817007049813,0.6238141250945461,1143,57
44,zero,11,P1_FCV02D,False,0.5950234532356262,401855,8947,50,0.8524953804600361,0.5029293535385662,0.0027283740723019127,0.84,43.72,0.691450432394293,0.5647507798334843,0.6217111830649484,1159,61
44,zero,12,P1_FCV02Z,False,0.5958554744720459,401855,8947,50,0.8511043421695201,0.5020548132284859,0.0027054679466949005,0.84,43.46,0.6947998740797939,0.5647581841255485,0.6230660232924223,1152,60
44,zero,13,P1_FCV03D,True,0.6016947627067566,401855,8947,50,0.8514151465446602,0.5037301599904744,0.002702922821627455,0.84,43.76,0.6913633620412805,0.5654509702070165,0.6220999773808978,1152,60
44,zero,14,P1_FCV03Z,True,0.6114127039909363,401855,8947,50,0.8467624765737409,0.49917251372467025,0.00268765207122278,0.84,43.78,0.6939222835120696,0.5635142108719761,0.6219559711305052,1145,60
44,zero,15,P1_LCV01D,True,0.6021930575370789,401855,8947,50,0.8517078963766259,0.501848932818269,0.0026927423213576715,0.84,43.68,0.7003180454252997,0.5632145613263028,0.6243278861748357,1149,55
44,zero,16,P1_LCV01Z,True,0.6037481427192688,401855,8947,50,0.8540810626447373,0.5056355105461402,0.0026927423213576715,0.84,43.68,0.6916835706029928,0.5643582747668493,0.6215674231381014,1152,61
44,zero,17,P1_PCV01D,False,0.6011091470718384,401855,8947,50,0.8511754523437668,0.5017131575212953,0.002697832571492563,0.84,43.72,0.6948369481945516,0.5641223338309851,0.6226937541885631,1147,57
44,zero,18,P1_PCV01Z,False,0.6016945242881775,401855,8947,50,0.8548384743132034,0.5027360777122939,0.0026927423213576715,0.84,43.76,0.696527902486344,0.5638164807251137,0.6231850848670891,1146,57
44,zero,19,P1_PCV02Z,False,0.5994131565093994,401855,8947,50,0.8451628752829582,0.495636907627004,0.00268765207122278,0.84,44.18,0.6903172830552637,0.5615823529628434,0.6193308040924856,1184,59
44,zero,20,P2_CO_rpm,True,0.5961737632751465,401855,8947,50,0.851605103847196,0.4966074004299396,0.00271819357203213,0.82,46.44,0.6781963939798801,0.5256470486154917,0.592256302212571,1172,61
44,zero,21,P3_LCP01D,False,0.6033229827880859,401855,8947,50,0.8519320276796413,0.5005034036753641,0.002674926445885551,0.84,43.74,0.70292671424663,0.5643912897200172,0.6260870808914198,1139,54
44,zero,22,P3_LCV01D,False,0.6080270409584045,401855,8947,50,0.8451363092066283,0.497633211050337,0.0026851069461553342,0.84,43.6,0.7030748608342453,0.5638986982020773,0.6258425772746082,1140,54
44,zero,23,P4_HT_LD,False,0.6171114444732666,401855,8947,50,0.8475100446929423,0.5004227146036425,0.002646930070143647,0.84,43.8,0.6989802631967188,0.5630734396817259,0.623709149888247,1130,56
44,zero,24,P4_HT_PS,False,0.6008217930793762,401855,8947,50,0.8503149235691745,0.5006621246265177,0.0026851069461553342,0.84,43.48,0.6986162561294874,0.5640579979931866,0.624167453341627,1143,56
44,zero,25,P4_LD,True,0.5970557928085327,401855,8947,50,0.8514654337441738,0.503616100454684,0.002725828947234467,0.84,43.6,0.6879343829710173,0.5659383056022209,0.6210015141284199,1163,65
44,zero,26,P4_ST_GOV,True,0.5993149280548096,401855,8947,50,0.8496691492162297,0.5014162177314365,0.002713103321897238,0.84,43.6,0.6941819216086511,0.5645177532995601,0.6226712004136559,1157,59
44,zero,27,P4_ST_LD,True,0.614769697189331,401855,8947,50,0.850173137743822,0.49889300515807217,0.002646930070143647,0.84,43.82,0.6993610908341682,0.5635070626958134,0.6241267751635419,1126,57
44,zero,28,P4_ST_PS,False,0.6022986173629761,401855,8947,50,0.8472934783595796,0.49910530063610176,0.0026851069461553342,0.84,43.72,0.6987460823931034,0.5635622977538728,0.623915604036668,1142,56
