architecture,seed,condition,mode,channel,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean,original_auroc,original_auprc,original_pre_fpr,delta_auroc,delta_auprc,delta_pre_fpr
tcn,46,zero_XMV_08,zero,8.0,12,20,0.8584116697311401,0.7941624377076412,0.8721847635723067,0.01175,1.0,25.4,0.7942479028239202,0.8722198474780566,0.0115,8.546511627904874e-05,3.5083905749910826e-05,0.0002500000000000002
tcn,46,zero_XMV_08,zero,8.0,13,20,0.8584116697311401,0.9482139742524917,0.9747654529645868,0.00975,1.0,34.5,0.9481878945182723,0.974755255456009,0.00975,-2.6079734219308648e-05,-1.0197508577780567e-05,0.0
tcn,46,zero_XMV_08,zero,8.0,14,20,0.8584116697311401,0.9922439368770763,0.9956947909622808,0.01,1.0,3.95,0.9922406146179402,0.9956941756167044,0.01,-3.3222591361292686e-06,-6.153455763824311e-07,0.0
tcn,46,zero_XMV_08,zero,8.0,15,20,0.8584116697311401,0.513400207641196,0.6153368806664985,0.00975,0.0,302.0,0.5134977782392026,0.6154655681830259,0.00975,9.757059800663548e-05,0.00012868751652739263,0.0
tcn,46,zero_XMV_08,zero,8.0,16,20,0.8584116697311401,0.5079398878737541,0.605924502457097,0.013,0.0,302.0,0.5080841362126246,0.6059736002796657,0.013,0.0001442483388705007,4.909782256878881e-05,0.0
tcn,46,zero_XMV_08,zero,8.0,17,20,0.8584116697311401,0.9477648463455148,0.9741410705168738,0.00725,1.0,30.7,0.9477517234219268,0.9741301850123474,0.00725,-1.3122923588015922e-05,-1.0885504526436662e-05,0.0
tcn,46,zero_XMV_08,zero,8.0,18,20,0.8584116697311401,0.8819482973421927,0.9357300545031028,0.00875,1.0,57.1,0.8819718646179402,0.93573947571863,0.0085,2.356727574748252e-05,9.421215527272153e-06,0.0002500000000000002
tcn,46,zero_XMV_08,zero,8.0,19,20,0.8584116697311401,0.8440883928571429,0.9075092762957332,0.01075,1.0,37.8,0.90019323089701,0.942068671087995,0.01075,0.0561048380398671,0.03455939479226178,0.0
tcn,46,zero_XMV_08,zero,8.0,20,20,0.8584116697311401,0.9388355897009968,0.9697620110513988,0.009,1.0,41.4,0.9390099667774088,0.969877048696618,0.00875,0.00017437707641199118,0.0001150376452191404,0.0002499999999999985
tcn,46,zero_XMV_08,zero,8.0,21,20,0.8584116697311401,0.4995959717607973,0.5997534724089958,0.011,0.0,302.0,0.499519372923588,0.5996355678641135,0.011,-7.659883720928518e-05,-0.00011790454488225244,0.0
tcn,46,zero_XMV_08,zero,8.0,22,20,0.8584116697311401,0.557044061461794,0.645296222039434,0.01125,0.0,302.0,0.5569888911960132,0.6452896868817227,0.01125,-5.517026578072404e-05,-6.535157711318185e-06,0.0
tcn,46,zero_XMV_08,zero,8.0,23,20,0.8584116697311401,0.5470044019933554,0.6353774559936138,0.01,0.0,302.0,0.5471548795681063,0.6354469452215735,0.01025,0.00015047757475084023,6.948922795968482e-05,-0.0002500000000000002
tcn,46,zero_XMV_08,zero,8.0,24,20,0.8584116697311401,0.9511976744186048,0.973742831980757,0.0085,1.0,15.5,0.951510838870432,0.9739231183124611,0.0085,0.0003131644518271637,0.00018028633170419361,0.0
tcn,46,zero_XMV_08,zero,8.0,25,20,0.8584116697311401,0.9097531561461794,0.9507950117899696,0.0075,1.0,19.6,0.909809011627907,0.95082832839458,0.00725,5.58554817275958e-05,3.331660461036723e-05,0.00024999999999999935
tcn,46,zero_XMV_08,zero,8.0,26,20,0.8584116697311401,0.8949689368770765,0.942957868060656,0.009,1.0,30.8,0.8950263289036545,0.9429765753673734,0.00925,5.739202657806253e-05,1.8707306717491434e-05,-0.0002500000000000002
tcn,46,zero_XMV_08,zero,8.0,27,20,0.8584116697311401,0.7965351744186047,0.8701919350131174,0.00875,1.0,23.95,0.796650830564784,0.8702349178142696,0.0085,0.00011565614617936593,4.298280115222486e-05,0.0002500000000000002
tcn,46,zero_XMV_08,zero,8.0,28,20,0.8584116697311401,0.560624377076412,0.6643487299724758,0.007,0.0,302.0,0.5606455357142857,0.6643247499196376,0.00725,2.11586378736639e-05,-2.3980052838212806e-05,-0.0002500000000000002
tcn,46,zero_XMV_09,zero,9.0,1,20,0.8583904504776001,0.995378280730897,0.9976553368203817,0.00875,1.0,4.65,0.995378280730897,0.9976553368203817,0.00875,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,2,20,0.8583904504776001,0.9897454318936876,0.9946734964960502,0.01,1.0,12.65,0.9897454318936876,0.9946734964960502,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,3,20,0.8583904504776001,0.5432931686046512,0.6341318705279683,0.009,0.0,302.0,0.5432931686046512,0.6341318705279683,0.009,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,4,20,0.8583904504776001,0.7303920681063123,0.787064004205499,0.0105,1.0,2.0,0.7303920681063123,0.787064004205499,0.0105,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,5,20,0.8583904504776001,0.4996380398671096,0.6046811358045132,0.01,0.0,302.0,0.4996380398671096,0.6046811358045132,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,6,20,0.8583904504776001,0.9981157392026578,0.9991129682395716,0.01,1.0,1.0,0.9981157392026578,0.9991129682395716,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,7,20,0.8583904504776001,0.996664119601329,0.9983849914999808,0.01,1.0,2.0,0.996664119601329,0.9983849914999808,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,8,20,0.8583904504776001,0.9667680855481728,0.9834046788713136,0.0095,1.0,25.5,0.9667680855481728,0.9834046788713136,0.0095,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,9,20,0.8583904504776001,0.5400445598006645,0.6330920121991752,0.01075,0.0,302.0,0.5400445598006645,0.6330920121991752,0.01075,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,10,20,0.8583904504776001,0.9253399709302326,0.9604999866698964,0.01,1.0,36.4,0.9253399709302326,0.9604999866698964,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,11,20,0.8583904504776001,0.954082495847176,0.9743062274830904,0.0105,1.0,10.15,0.954082495847176,0.9743062274830904,0.0105,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,12,20,0.8583904504776001,0.7942479028239202,0.8722198474780566,0.0115,1.0,25.4,0.7942479028239202,0.8722198474780566,0.0115,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,13,20,0.8583904504776001,0.9481878945182723,0.974755255456009,0.00975,1.0,34.5,0.9481878945182723,0.974755255456009,0.00975,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,14,20,0.8583904504776001,0.9922406146179402,0.9956941756167044,0.01,1.0,3.95,0.9922406146179402,0.9956941756167044,0.01,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,15,20,0.8583904504776001,0.5134977782392026,0.6154655681830259,0.00975,0.0,302.0,0.5134977782392026,0.6154655681830259,0.00975,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,16,20,0.8583904504776001,0.5080841362126246,0.6059736002796657,0.013,0.0,302.0,0.5080841362126246,0.6059736002796657,0.013,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,17,20,0.8583904504776001,0.9477517234219268,0.9741301850123474,0.00725,1.0,30.7,0.9477517234219268,0.9741301850123474,0.00725,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,18,20,0.8583904504776001,0.8819718646179402,0.93573947571863,0.0085,1.0,57.1,0.8819718646179402,0.93573947571863,0.0085,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,19,20,0.8583904504776001,0.90019323089701,0.942068671087995,0.01075,1.0,33.6,0.90019323089701,0.942068671087995,0.01075,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,20,20,0.8583904504776001,0.9390099667774088,0.969877048696618,0.00875,1.0,41.4,0.9390099667774088,0.969877048696618,0.00875,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,21,20,0.8583904504776001,0.499519372923588,0.5996355678641135,0.011,0.0,302.0,0.499519372923588,0.5996355678641135,0.011,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,22,20,0.8583904504776001,0.5569888911960132,0.6452896868817227,0.01125,0.0,302.0,0.5569888911960132,0.6452896868817227,0.01125,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,23,20,0.8583904504776001,0.5471548795681063,0.6354469452215735,0.01025,0.0,302.0,0.5471548795681063,0.6354469452215735,0.01025,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,24,20,0.8583904504776001,0.951510838870432,0.9739231183124611,0.0085,1.0,15.5,0.951510838870432,0.9739231183124611,0.0085,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,25,20,0.8583904504776001,0.909809011627907,0.95082832839458,0.00725,1.0,19.6,0.909809011627907,0.95082832839458,0.00725,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,26,20,0.8583904504776001,0.8950263289036545,0.9429765753673734,0.00925,1.0,30.8,0.8950263289036545,0.9429765753673734,0.00925,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,27,20,0.8583904504776001,0.796650830564784,0.8702349178142696,0.0085,1.0,23.95,0.796650830564784,0.8702349178142696,0.0085,0.0,0.0,0.0
tcn,46,zero_XMV_09,zero,9.0,28,20,0.8583904504776001,0.5606455357142857,0.6643247499196376,0.00725,0.0,302.0,0.5606455357142857,0.6643247499196376,0.00725,0.0,0.0,0.0
tcn,46,zero_XMV_10,zero,10.0,1,20,0.8587028384208679,0.995396303986711,0.997663338787854,0.009,1.0,4.65,0.995378280730897,0.9976553368203817,0.00875,-1.802325581401476e-05,-8.001967472304194e-06,0.0002499999999999985
tcn,46,zero_XMV_10,zero,10.0,2,20,0.8587028384208679,0.9898183139534884,0.994711210936998,0.01,1.0,12.65,0.9897454318936876,0.9946734964960502,0.01,-7.288205980082729e-05,-3.77144409478003e-05,0.0
tcn,46,zero_XMV_10,zero,10.0,3,20,0.8587028384208679,0.5427148671096346,0.6334045592630735,0.00875,0.0,302.0,0.5432931686046512,0.6341318705279683,0.009,0.0005783014950165866,0.000727311264894781,-0.0002499999999999985
tcn,46,zero_XMV_10,zero,10.0,4,20,0.8587028384208679,0.51391301910299,0.6214477626280789,0.01075,1.0,2.0,0.7303920681063123,0.787064004205499,0.0105,0.21647904900332227,0.16561624157742016,0.0002499999999999985
tcn,46,zero_XMV_10,zero,10.0,5,20,0.8587028384208679,0.4994384759136213,0.6045452404947158,0.01,0.0,302.0,0.4996380398671096,0.6046811358045132,0.01,0.00019956395348830203,0.00013589530979740694,0.0
tcn,46,zero_XMV_10,zero,10.0,6,20,0.8587028384208679,0.9981131644518272,0.99911194204622,0.01,1.0,1.0,0.9981157392026578,0.9991129682395716,0.01,2.574750830652839e-06,1.026193351627569e-06,0.0
tcn,46,zero_XMV_10,zero,10.0,7,20,0.8587028384208679,0.9966670681063124,0.9983858001583524,0.01,1.0,2.0,0.996664119601329,0.9983849914999808,0.01,-2.948504983502076e-06,-8.086583715982698e-07,0.0
tcn,46,zero_XMV_10,zero,10.0,8,20,0.8587028384208679,0.9668249584717608,0.9834353463297318,0.0095,1.0,25.5,0.9667680855481728,0.9834046788713136,0.0095,-5.687292358791396e-05,-3.066745841828755e-05,0.0
tcn,46,zero_XMV_10,zero,10.0,9,20,0.8587028384208679,0.5396826619601329,0.6326631404676483,0.011,0.0,302.0,0.5400445598006645,0.6330920121991752,0.01075,0.0003618978405315332,0.00042887173152694746,0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,10,20,0.8587028384208679,0.9253297757475084,0.960490096406753,0.01025,1.0,36.4,0.9253399709302326,0.9604999866698964,0.01,1.0195182724159757e-05,9.890263143463862e-06,0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,11,20,0.8587028384208679,0.9316816029900332,0.961630614795252,0.01025,1.0,10.15,0.954082495847176,0.9743062274830904,0.0105,0.02240089285714275,0.012675612687838345,-0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,12,20,0.8587028384208679,0.793518646179402,0.87162623544193,0.01125,1.0,25.4,0.7942479028239202,0.8722198474780566,0.0115,0.0007292566445181725,0.0005936120361266228,-0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,13,20,0.8587028384208679,0.9482353612956812,0.9747809606176208,0.00975,1.0,34.5,0.9481878945182723,0.974755255456009,0.00975,-4.746677740885552e-05,-2.570516161171099e-05,0.0
tcn,46,zero_XMV_10,zero,10.0,14,20,0.8587028384208679,0.9917214285714284,0.99536017019669,0.01,1.0,3.95,0.9922406146179402,0.9956941756167044,0.01,0.0005191860465117992,0.0003340054200143827,0.0
tcn,46,zero_XMV_10,zero,10.0,15,20,0.8587028384208679,0.5135433139534884,0.6154031447761368,0.01025,0.0,302.0,0.5134977782392026,0.6154655681830259,0.00975,-4.5535714285782625e-05,6.242340688911163e-05,0.0005000000000000004
tcn,46,zero_XMV_10,zero,10.0,16,20,0.8587028384208679,0.5081897632890365,0.6060473861065847,0.01275,0.0,302.0,0.5080841362126246,0.6059736002796657,0.013,-0.00010562707641192937,-7.378582691897062e-05,-0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,17,20,0.8587028384208679,0.9477700166112956,0.9741368853532728,0.00725,1.0,30.8,0.9477517234219268,0.9741301850123474,0.00725,-1.8293189368745466e-05,-6.700340925425152e-06,0.0
tcn,46,zero_XMV_10,zero,10.0,18,20,0.8587028384208679,0.8818397009966777,0.9356569655921428,0.0085,1.0,57.2,0.8819718646179402,0.93573947571863,0.0085,0.00013216362126244885,8.25101264871897e-05,0.0
tcn,46,zero_XMV_10,zero,10.0,19,20,0.8587028384208679,0.9001231519933555,0.9419969013557528,0.011,1.0,33.6,0.90019323089701,0.942068671087995,0.01075,7.007890365451352e-05,7.176973224221062e-05,0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,20,20,0.8587028384208679,0.9390815199335548,0.9699242270896212,0.009,1.0,41.4,0.9390099667774088,0.969877048696618,0.00875,-7.155315614604252e-05,-4.717839300327764e-05,0.0002499999999999985
tcn,46,zero_XMV_10,zero,10.0,21,20,0.8587028384208679,0.4994816445182724,0.5996439993810484,0.01125,0.0,302.0,0.499519372923588,0.5996355678641135,0.011,3.772840531557353e-05,-8.431516934859218e-06,0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,22,20,0.8587028384208679,0.5561657392026578,0.6446218423036513,0.01075,0.0,302.0,0.5569888911960132,0.6452896868817227,0.01125,0.0008231519933554754,0.0006678445780714526,-0.0005000000000000004
tcn,46,zero_XMV_10,zero,10.0,23,20,0.8587028384208679,0.5471100913621263,0.6354278794478878,0.0105,0.0,302.0,0.5471548795681063,0.6354469452215735,0.01025,4.478820597997313e-05,1.9065773685711385e-05,0.0002500000000000002
tcn,46,zero_XMV_10,zero,10.0,24,20,0.8587028384208679,0.9515755813953488,0.973958042516369,0.00925,1.0,15.5,0.951510838870432,0.9739231183124611,0.0085,-6.474252491683874e-05,-3.49242039078268e-05,0.0007499999999999989
tcn,46,zero_XMV_10,zero,10.0,25,20,0.8587028384208679,0.9098362956810632,0.9508458216845056,0.00725,1.0,19.6,0.909809011627907,0.95082832839458,0.00725,-2.7284053156217958e-05,-1.7493289925618605e-05,0.0
tcn,46,zero_XMV_10,zero,10.0,26,20,0.8587028384208679,0.894912396179402,0.9429201445230276,0.00875,1.0,30.8,0.8950263289036545,0.9429765753673734,0.00925,0.00011393272425253009,5.643084434581169e-05,-0.0004999999999999987
tcn,46,zero_XMV_10,zero,10.0,27,20,0.8587028384208679,0.7842670888704318,0.8625662263393491,0.008,1.0,24.55,0.796650830564784,0.8702349178142696,0.0085,0.01238374169435219,0.007668691474920553,-0.0005000000000000004
tcn,46,zero_XMV_10,zero,10.0,28,20,0.8587028384208679,0.5600591569767441,0.663707900380773,0.007,0.0,302.0,0.5606455357142857,0.6643247499196376,0.00725,0.0005863787375415264,0.00061684953886465,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,1,20,0.8592715263366699,0.9953888081395348,0.9976595340315016,0.00875,1.0,4.65,0.995378280730897,0.9976553368203817,0.00875,-1.0527408637828195e-05,-4.197211119993938e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,2,20,0.8592715263366699,0.9897602159468438,0.994678940668828,0.00925,1.0,12.75,0.9897454318936876,0.9946734964960502,0.01,-1.478405315624709e-05,-5.444172777813172e-06,-0.0007500000000000007
tcn,46,zero_XMV_11,zero,11.0,3,20,0.8592715263366699,0.5430678571428571,0.6340518610581181,0.00925,0.0,302.0,0.5432931686046512,0.6341318705279683,0.009,0.00022531146179405326,8.00094698502063e-05,0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,4,20,0.8592715263366699,0.7303644310631229,0.7869681079644764,0.01075,1.0,2.0,0.7303920681063123,0.787064004205499,0.0105,2.7637043189421284e-05,9.589624102268601e-05,0.0002499999999999985
tcn,46,zero_XMV_11,zero,11.0,5,20,0.8592715263366699,0.4995152823920266,0.6047071805798846,0.01,0.0,302.0,0.4996380398671096,0.6046811358045132,0.01,0.00012275747508300183,-2.6044775371381057e-05,0.0
tcn,46,zero_XMV_11,zero,11.0,6,20,0.8592715263366699,0.9981117940199336,0.9991112217477028,0.01,1.0,1.0,0.9981157392026578,0.9991129682395716,0.01,3.9451827242853454e-06,1.74649186879261e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,7,20,0.8592715263366699,0.9966725083056478,0.9983882788741196,0.01,1.0,2.0,0.996664119601329,0.9983849914999808,0.01,-8.388704318851303e-06,-3.287374138793986e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,8,20,0.8592715263366699,0.9667466362126246,0.9833964286694784,0.0095,1.0,25.45,0.9667680855481728,0.9834046788713136,0.0095,2.144933554826256e-05,8.25020183514713e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,9,20,0.8592715263366699,0.5402506644518272,0.6334075789904154,0.0105,0.0,302.0,0.5400445598006645,0.6330920121991752,0.01075,-0.0002061046511627751,-0.00031556679124022935,-0.0002499999999999985
tcn,46,zero_XMV_11,zero,11.0,10,20,0.8592715263366699,0.9252327450166112,0.9604528417800436,0.0095,1.0,36.4,0.9253399709302326,0.9604999866698964,0.01,0.00010722591362133382,4.714488985280152e-05,-0.0005000000000000004
tcn,46,zero_XMV_11,zero,11.0,11,20,0.8592715263366699,0.9540694352159468,0.9743014174625624,0.01,1.0,10.15,0.954082495847176,0.9743062274830904,0.0105,1.3060631229189212e-05,4.8100205279899555e-06,-0.0005000000000000004
tcn,46,zero_XMV_11,zero,11.0,12,20,0.8592715263366699,0.7938632682724253,0.8719973844143829,0.0115,1.0,24.65,0.7942479028239202,0.8722198474780566,0.0115,0.0003846345514949556,0.00022246306367368351,0.0
tcn,46,zero_XMV_11,zero,11.0,13,20,0.8592715263366699,0.9482014119601327,0.9747590856691416,0.00975,1.0,34.5,0.9481878945182723,0.974755255456009,0.00975,-1.3517441860400048e-05,-3.830213132549609e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,14,20,0.8592715263366699,0.9922583056478406,0.99570351802473,0.01,1.0,3.95,0.9922406146179402,0.9956941756167044,0.01,-1.7691029900346322e-05,-9.342408025636573e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,15,20,0.8592715263366699,0.5132431686046511,0.6153729936928001,0.0105,0.0,302.0,0.5134977782392026,0.6154655681830259,0.00975,0.00025460963455148367,9.257449022581632e-05,0.0007500000000000007
tcn,46,zero_XMV_11,zero,11.0,16,20,0.8592715263366699,0.5080030523255814,0.6059148468754,0.01275,0.0,302.0,0.5080841362126246,0.6059736002796657,0.013,8.108388704319847e-05,5.875340426575448e-05,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,17,20,0.8592715263366699,0.9477953488372092,0.9741444444030108,0.00725,1.0,30.7,0.9477517234219268,0.9741301850123474,0.00725,-4.362541528235564e-05,-1.425939066346249e-05,0.0
tcn,46,zero_XMV_11,zero,11.0,18,20,0.8592715263366699,0.8820026993355482,0.9357647996303076,0.00825,1.0,57.2,0.8819718646179402,0.93573947571863,0.0085,-3.0834717608008155e-05,-2.5323911677532784e-05,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,19,20,0.8592715263366699,0.9001899501661129,0.9420569726451952,0.01,1.0,33.6,0.90019323089701,0.942068671087995,0.01075,3.2807308970594917e-06,1.1698442799801256e-05,-0.0007499999999999989
tcn,46,zero_XMV_11,zero,11.0,20,20,0.8592715263366699,0.9390195390365448,0.9698711218249298,0.00875,1.0,41.4,0.9390099667774088,0.969877048696618,0.00875,-9.57225913600368e-06,5.926871688100022e-06,0.0
tcn,46,zero_XMV_11,zero,11.0,21,20,0.8592715263366699,0.4994805232558139,0.599610255321639,0.01075,0.0,302.0,0.499519372923588,0.5996355678641135,0.011,3.8849667774121244e-05,2.5312542474509314e-05,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,22,20,0.8592715263366699,0.556888226744186,0.6453210616984709,0.011,0.0,302.0,0.5569888911960132,0.6452896868817227,0.01125,0.00010066445182721484,-3.137481674819753e-05,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,23,20,0.8592715263366699,0.5471089908637874,0.6351443520995266,0.01,0.0,302.0,0.5471548795681063,0.6354469452215735,0.01025,4.588870431887493e-05,0.00030259312204694577,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,24,20,0.8592715263366699,0.9514977990033222,0.9739163836468868,0.00925,1.0,15.7,0.951510838870432,0.9739231183124611,0.0085,1.3039867109765346e-05,6.734665574326115e-06,0.0007499999999999989
tcn,46,zero_XMV_11,zero,11.0,25,20,0.8592715263366699,0.9098313953488372,0.9508285540564344,0.007,1.0,19.6,0.909809011627907,0.95082832839458,0.00725,-2.238372093021912e-05,-2.2566185442496334e-07,-0.0002500000000000002
tcn,46,zero_XMV_11,zero,11.0,26,20,0.8592715263366699,0.8949460340531561,0.942933159117894,0.00925,1.0,30.8,0.8950263289036545,0.9429765753673734,0.00925,8.029485049843021e-05,4.341624947945544e-05,0.0
tcn,46,zero_XMV_11,zero,11.0,27,20,0.8592715263366699,0.7964212624584718,0.8700755156097958,0.008,1.0,23.95,0.796650830564784,0.8702349178142696,0.0085,0.0002295681063122501,0.00015940220447385745,-0.0005000000000000004
tcn,46,zero_XMV_11,zero,11.0,28,20,0.8592715263366699,0.5603074335548173,0.6639089302458864,0.00675,0.0,302.0,0.5606455357142857,0.6643247499196376,0.00725,0.00033810215946838973,0.00041581967375126094,-0.0005000000000000004
transformer,42,conditional_XMV_01,conditional,1.0,1,20,0.820853054523468,0.9950227990033222,0.9974932829691514,0.00775,1.0,4.65,0.9949849252491696,0.9974737824830426,0.0085,-3.787375415265082e-05,-1.9500486108769977e-05,-0.0007500000000000007
transformer,42,conditional_XMV_01,conditional,1.0,2,20,0.820853054523468,0.9899549833887044,0.9948335560349162,0.00875,1.0,11.35,0.9897119186046512,0.994709763200512,0.00925,-0.00024306478405311527,-0.00012379283440422384,-0.0004999999999999987
transformer,42,conditional_XMV_01,conditional,1.0,3,20,0.820853054523468,0.5423341569767441,0.6352489621891861,0.00975,0.0,302.0,0.5422667981727575,0.6349431995537834,0.01,-6.735880398667238e-05,-0.00030576263540271764,-0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,4,20,0.820853054523468,0.6147847799003322,0.7100240658631738,0.01,1.0,2.0,0.6186080564784053,0.7139138024803066,0.01,0.0038232765780731315,0.0038897366171327663,0.0
transformer,42,conditional_XMV_01,conditional,1.0,5,20,0.820853054523468,0.4998495224252491,0.6065829754606434,0.0105,0.0,302.0,0.499763434385382,0.6064803737852725,0.01075,-8.608803986709379e-05,-0.00010260167537090581,-0.0002499999999999985
transformer,42,conditional_XMV_01,conditional,1.0,6,20,0.820853054523468,0.9979791112956812,0.9990532650785078,0.0085,1.0,1.0,0.997985838870432,0.9990553273137456,0.009,6.72757475084218e-06,2.062235237798582e-06,-0.0004999999999999987
transformer,42,conditional_XMV_01,conditional,1.0,7,20,0.820853054523468,0.996693853820598,0.9983857091345738,0.01175,1.0,2.0,0.996711046511628,0.9983915777107584,0.01075,1.7192691029954688e-05,5.868576184564489e-06,0.0010000000000000009
transformer,42,conditional_XMV_01,conditional,1.0,8,20,0.820853054523468,0.9677001245847175,0.9840311412615522,0.00875,1.0,24.1,0.967594892026578,0.98397889430622,0.0095,-0.00010523255813954524,-5.224695533223578e-05,-0.0007499999999999989
transformer,42,conditional_XMV_01,conditional,1.0,9,20,0.820853054523468,0.5390236503322259,0.6346058022427156,0.01325,0.0,302.0,0.538975934385382,0.6344370596573196,0.01325,-4.771594684382929e-05,-0.00016874258539600895,0.0
transformer,42,conditional_XMV_01,conditional,1.0,10,20,0.820853054523468,0.9302111710963455,0.9639192844824702,0.01075,1.0,39.8,0.9302670265780733,0.9639266734778444,0.00925,5.5855481727706824e-05,7.3889953742245496e-06,0.0014999999999999996
transformer,42,conditional_XMV_01,conditional,1.0,11,20,0.820853054523468,0.9353429401993356,0.9637024380422612,0.00925,1.0,10.6,0.936068023255814,0.9641309797065968,0.0095,0.0007250830564783373,0.00042854166433559104,-0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,12,20,0.820853054523468,0.7756119393687707,0.8614859709140519,0.01125,1.0,25.55,0.7755773255813954,0.8614232058386346,0.0115,-3.461378737534826e-05,-6.276507541724818e-05,-0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,13,20,0.820853054523468,0.9479290282392028,0.9746596555413376,0.01,1.0,34.2,0.947777906976744,0.9745845563508676,0.01025,-0.00015112126245875324,-7.509919046999602e-05,-0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,14,20,0.820853054523468,0.9878599875415284,0.9929416810547534,0.01175,1.0,4.25,0.9877998338870432,0.9929003664361928,0.01175,-6.0153654485195496e-05,-4.131461856060614e-05,0.0
transformer,42,conditional_XMV_01,conditional,1.0,15,20,0.820853054523468,0.5128483388704319,0.6168775905259414,0.0095,0.0,302.0,0.5131780107973422,0.6170184593383613,0.00975,0.0003296719269102466,0.00014086881241992533,-0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,16,20,0.820853054523468,0.5089976951827243,0.6074700905532888,0.01075,0.0,302.0,0.5089660299003322,0.6076190355953106,0.0105,-3.166528239206823e-05,0.00014894504202178638,0.0002499999999999985
transformer,42,conditional_XMV_01,conditional,1.0,17,20,0.820853054523468,0.950734426910299,0.9759614025619686,0.008,1.0,31.6,0.9507389119601328,0.9759739002543144,0.008,4.485049833857779e-06,1.249769234579201e-05,0.0
transformer,42,conditional_XMV_01,conditional,1.0,18,20,0.820853054523468,0.8909416320598007,0.9411926986686142,0.01025,1.0,57.85,0.8909813122923588,0.9412312772229297,0.01,3.9680232558070294e-05,3.857855431543822e-05,0.0002500000000000002
transformer,42,conditional_XMV_01,conditional,1.0,19,20,0.820853054523468,0.9114002906976744,0.94970024195548,0.01075,1.0,35.95,0.9055809593023256,0.946024371794115,0.00975,-0.005819331395348737,-0.003675870161364947,0.0009999999999999992
transformer,42,conditional_XMV_01,conditional,1.0,20,20,0.820853054523468,0.9383526578073088,0.9695136793228312,0.0105,1.0,41.75,0.9382754568106312,0.9694575129042692,0.00975,-7.720099667762881e-05,-5.616641856198701e-05,0.0007500000000000007
