architecture,seed,condition,mode,channel,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean
transformer,43,zero_XMV_04,zero,4.0,7,20,0.8426688313484192,0.5761059593023256,0.6935862891207492,0.01075,1.0,2.0
transformer,43,zero_XMV_04,zero,4.0,8,20,0.8426688313484192,0.9680999169435216,0.9843412478361532,0.0085,1.0,24.65
transformer,43,zero_XMV_04,zero,4.0,9,20,0.8426688313484192,0.5393610257475083,0.6335706358024892,0.01075,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,10,20,0.8426688313484192,0.9275144518272426,0.9622163956135642,0.00925,1.0,41.3
transformer,43,zero_XMV_04,zero,4.0,11,20,0.8426688313484192,0.9416504568106312,0.9673312013541944,0.009,1.0,10.25
transformer,43,zero_XMV_04,zero,4.0,12,20,0.8426688313484192,0.777319476744186,0.8622794024603728,0.00925,1.0,25.75
transformer,43,zero_XMV_04,zero,4.0,13,20,0.8426688313484192,0.9477410714285714,0.974569052263515,0.0105,1.0,34.5
transformer,43,zero_XMV_04,zero,4.0,14,20,0.8426688313484192,0.9897379568106311,0.99407983929681,0.0085,1.0,4.0
transformer,43,zero_XMV_04,zero,4.0,15,20,0.8426688313484192,0.5086111918604651,0.6138371720776775,0.01075,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,16,20,0.8426688313484192,0.5058611295681064,0.6046917285285379,0.0115,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,17,20,0.8426688313484192,0.95110728820598,0.9762102179178144,0.0085,1.0,31.3
transformer,43,zero_XMV_04,zero,4.0,18,20,0.8426688313484192,0.8864204318936877,0.9383586196866068,0.00875,1.0,59.2
transformer,43,zero_XMV_04,zero,4.0,19,20,0.8426688313484192,0.9231352990033224,0.9565211594295102,0.0075,1.0,33.95
transformer,43,zero_XMV_04,zero,4.0,20,20,0.8426688313484192,0.939096511627907,0.9698203330100555,0.00825,1.0,41.75
transformer,43,zero_XMV_04,zero,4.0,21,20,0.8426688313484192,0.4986207018272425,0.5989088468494553,0.0115,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,22,20,0.8426688313484192,0.554794684385382,0.643535239282657,0.01175,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,23,20,0.8426688313484192,0.5363899086378737,0.6288674709171019,0.0105,0.0,302.0
transformer,43,zero_XMV_04,zero,4.0,24,20,0.8426688313484192,0.9690216777408638,0.9840264114465208,0.00875,1.0,14.5
transformer,43,zero_XMV_04,zero,4.0,25,20,0.8426688313484192,0.9461293812292358,0.9709219318701012,0.00725,1.0,20.4
transformer,43,zero_XMV_04,zero,4.0,26,20,0.8426688313484192,0.5496973006644519,0.6487677382562875,0.009,0.05,292.4
transformer,43,zero_XMV_04,zero,4.0,27,20,0.8426688313484192,0.7711076411960133,0.8517859874788694,0.00975,1.0,29.0
transformer,43,zero_XMV_04,zero,4.0,28,20,0.8426688313484192,0.5506927325581396,0.6552113426723903,0.01025,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,1,20,0.8254401087760925,0.9949997093023256,0.9974806072951838,0.00775,1.0,4.6
transformer,43,zero_XMV_05,zero,5.0,2,20,0.8254401087760925,0.989259011627907,0.9944781703961628,0.00875,1.0,13.35
transformer,43,zero_XMV_05,zero,5.0,3,20,0.8254401087760925,0.5393059593023256,0.6307756732248312,0.01,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,4,20,0.8254401087760925,0.6381061046511628,0.7135701246808719,0.01125,1.0,2.0
transformer,43,zero_XMV_05,zero,5.0,5,20,0.8254401087760925,0.4998433970099668,0.6052726346358602,0.01075,0.05,287.0
transformer,43,zero_XMV_05,zero,5.0,6,20,0.8254401087760925,0.9980359634551496,0.9990750424686368,0.009,1.0,1.0
transformer,43,zero_XMV_05,zero,5.0,7,20,0.8254401087760925,0.9963411960132892,0.9981607017861,0.01025,1.0,2.0
transformer,43,zero_XMV_05,zero,5.0,8,20,0.8254401087760925,0.968227242524917,0.9843561739614572,0.0095,1.0,23.55
transformer,43,zero_XMV_05,zero,5.0,9,20,0.8254401087760925,0.5415665697674419,0.6353391073199558,0.0135,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,10,20,0.8254401087760925,0.9289524501661128,0.9629976534304544,0.01025,1.0,41.1
transformer,43,zero_XMV_05,zero,5.0,11,20,0.8254401087760925,0.9444309177740864,0.968857694564203,0.0095,1.0,10.25
transformer,43,zero_XMV_05,zero,5.0,12,20,0.8254401087760925,0.7851166735880398,0.8680065419599263,0.0105,1.0,25.4
transformer,43,zero_XMV_05,zero,5.0,13,20,0.8254401087760925,0.9478607558139536,0.9746395778371502,0.01025,1.0,34.25
transformer,43,zero_XMV_05,zero,5.0,14,20,0.8254401087760925,0.9901679401993356,0.9943825895795376,0.01025,1.0,3.95
transformer,43,zero_XMV_05,zero,5.0,15,20,0.8254401087760925,0.5116884551495017,0.616069689238057,0.00875,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,16,20,0.8254401087760925,0.5090034676079734,0.6083995892097621,0.011,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,17,20,0.8254401087760925,0.9513707018272424,0.9763689671966814,0.008,1.0,31.1
transformer,43,zero_XMV_05,zero,5.0,18,20,0.8254401087760925,0.8895898878737541,0.9403471080634604,0.00875,1.0,58.75
transformer,43,zero_XMV_05,zero,5.0,19,20,0.8254401087760925,0.926521719269103,0.95863228958305,0.00975,1.0,33.85
transformer,43,zero_XMV_05,zero,5.0,20,20,0.8254401087760925,0.9391573089700996,0.9699138090881084,0.01025,1.0,41.55
transformer,43,zero_XMV_05,zero,5.0,21,20,0.8254401087760925,0.5007737956810632,0.600234642496422,0.01125,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,22,20,0.8254401087760925,0.5591129775747509,0.6492965152346157,0.0105,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,23,20,0.8254401087760925,0.5378924833887043,0.630554796474308,0.00925,0.0,302.0
transformer,43,zero_XMV_05,zero,5.0,24,20,0.8254401087760925,0.9702989410299004,0.9846612905725772,0.0095,1.0,14.5
transformer,43,zero_XMV_05,zero,5.0,25,20,0.8254401087760925,0.9487067483388704,0.9724565890968324,0.0075,1.0,20.4
transformer,43,zero_XMV_05,zero,5.0,26,20,0.8254401087760925,0.9319857558139536,0.9638383464811888,0.0105,1.0,28.7
transformer,43,zero_XMV_05,zero,5.0,27,20,0.8254401087760925,0.7782242109634552,0.8574451892701462,0.00975,1.0,25.15
transformer,43,zero_XMV_05,zero,5.0,28,20,0.8254401087760925,0.5572716777408638,0.6620437790867472,0.0095,0.0,302.0
transformer,43,zero_XMV_06,zero,6.0,1,20,0.8510810136795044,0.9948914867109636,0.9974232746260396,0.0085,1.0,4.6
transformer,43,zero_XMV_06,zero,6.0,2,20,0.8510810136795044,0.9902404485049834,0.995019782059308,0.0085,1.0,10.6
transformer,43,zero_XMV_06,zero,6.0,3,20,0.8510810136795044,0.5376533430232558,0.6308917225393238,0.00725,0.0,302.0
transformer,43,zero_XMV_06,zero,6.0,4,20,0.8510810136795044,0.6380976951827243,0.714945196777911,0.01125,1.0,2.0
transformer,43,zero_XMV_06,zero,6.0,5,20,0.8510810136795044,0.504036357973422,0.608293913097919,0.011,0.0,302.0
transformer,43,zero_XMV_06,zero,6.0,6,20,0.8510810136795044,0.997991403654485,0.9990607165346476,0.0095,1.0,1.0
transformer,43,zero_XMV_06,zero,6.0,7,20,0.8510810136795044,0.9959699335548172,0.9979451391836236,0.01,1.0,2.0
transformer,43,zero_XMV_06,zero,6.0,8,20,0.8510810136795044,0.9689791943521596,0.9847085768434554,0.0095,1.0,23.1
transformer,43,zero_XMV_06,zero,6.0,9,20,0.8510810136795044,0.5430701204318937,0.6370010493608074,0.0125,0.0,302.0
transformer,43,zero_XMV_06,zero,6.0,10,20,0.8510810136795044,0.9272463662790698,0.9621588884112048,0.0105,1.0,41.3
transformer,43,zero_XMV_06,zero,6.0,11,20,0.8510810136795044,0.9542012873754152,0.9745733853093588,0.009,1.0,10.3
transformer,43,zero_XMV_06,zero,6.0,12,20,0.8510810136795044,0.7956284053156146,0.8747426225400593,0.01,1.0,28.4
