architecture,mode,fault_id,channel,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high
tcn,zero,24,2,0.003684551495016618,0.0028875249169435383,0.004459505813953482,0.0020692478755514566,0.0016468566945337002,0.002498582093949252
tcn,zero,24,3,0.0016843853820598031,0.0011427782392027092,0.0022081686046511676,0.0008551776085921514,0.0005943399932656438,0.001108538247916509
tcn,zero,24,4,0.0014892026578073182,0.0011674003322259174,0.0017919642857142876,0.0007794281750553345,0.0006139177491372164,0.0009388717971956784
tcn,zero,24,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,24,6,-0.013328986710963444,-0.01454410091362124,-0.012060946843853827,-0.007472638578762124,-0.008148996460950984,-0.006781456993438755
tcn,zero,24,7,0.0003710132890365536,-4.261212624584081e-05,0.0007727990033222516,0.00023172587793014897,6.5220518398417535e-06,0.0004502505616412714
tcn,zero,24,8,0.0002993355481727611,0.0001973380398671195,0.00039850498338870493,0.00016577101874646783,0.00011305989111408286,0.00021908321499537972
tcn,zero,24,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,24,10,-9.900332225912023e-05,-0.000173089700996628,-2.4418604651153557e-05,-5.559664136672526e-05,-9.676010458047563e-05,-1.5214138486421204e-05
tcn,zero,24,11,8.305647840540776e-06,-3.6549003322270124e-05,4.9169435215964677e-05,6.127774534905317e-06,-1.992054384397388e-05,2.9371930002021577e-05
tcn,zero,25,1,0.0010052325581395305,0.00024647840531561994,0.0017571158637873653,0.0005746107750819551,0.00017780264773361264,0.0009773167799526502
tcn,zero,25,2,0.29063039867109636,0.2855780544019934,0.29579559385382054,0.23606127218070586,0.23168517385069223,0.24046403343093317
tcn,zero,25,3,0.0004449335548172817,-5.770556478407384e-05,0.0009342068106312268,0.00030423591224008504,3.454188527714705e-05,0.0005602428411387035
tcn,zero,25,4,0.0023500830564784003,0.0018611067275747736,0.0028711378737541443,0.001435851071439742,0.0011847086757288932,0.001703656991850087
tcn,zero,25,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,25,6,-0.005275498338870436,-0.006725556478405352,-0.003763571428571429,-0.0028042808245281625,-0.0035891414698796618,-0.001989632620274474
tcn,zero,25,7,0.0009819767441860416,0.0005925186877076338,0.0013548421926910389,0.0004932812935438891,0.0002739520896997423,0.0007044857226458772
tcn,zero,25,8,3.878737541527566e-05,-4.4032392026591786e-05,0.00011994601328899822,2.359538024450658e-05,-1.986580280347605e-05,6.610458317882225e-05
tcn,zero,25,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,25,10,-5.6727574750832235e-05,-0.00010018272425250583,-1.2624584717631699e-05,-3.181110082451366e-05,-5.548467424097148e-05,-9.367066653911349e-06
tcn,zero,25,11,-3.828903654485738e-05,-0.00010542566445184515,2.7574750830571843e-05,-1.4743649038722052e-05,-5.1008897360793396e-05,2.1030285740548326e-05
tcn,zero,26,1,0.0025778239202657784,0.0017897259136212685,0.0033954111295681115,0.0016309990104372985,0.0012230276958925081,0.0020682152292605623
tcn,zero,26,2,0.004285880398671089,0.003194314784053161,0.00537942275747508,0.002577623357880349,0.0020182207334439426,0.003141910831651043
tcn,zero,26,3,0.0023116279069767386,0.0014119476744185867,0.003195768272425239,0.0013031668250651119,0.0008252140010412528,0.0017486797501819057
tcn,zero,26,4,0.3506955980066446,0.3450817836378739,0.35597576204318937,0.2997298169698579,0.2954950554323417,0.3039986838942762
tcn,zero,26,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,26,6,-0.0031641196013289076,-0.00485070182724255,-0.0015133679401993394,-0.0012128774997497537,-0.002103121485458011,-0.00033732837811993496
tcn,zero,26,7,-0.0004524086378737524,-0.0006425705980066366,-0.00025348006644517347,-0.0002022237564591056,-0.00030143746291404563,-9.866323602592072e-05
tcn,zero,26,8,5.813953488366108e-06,-6.313538205982777e-05,7.32599667774004e-05,-2.9789793592538418e-06,-3.9719174247439066e-05,3.157677541883673e-05
tcn,zero,26,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,26,10,9.601328903654615e-05,4.2342192691023045e-05,0.00015000415282392658,4.930879466772176e-05,2.0061243852918018e-05,8.023349198353065e-05
tcn,zero,26,11,7.034883720929086e-05,-2.7009966777389896e-05,0.00016561877076410553,3.943900735122852e-05,-9.975516746659057e-06,8.546303397564117e-05
tcn,zero,27,1,0.0060872093023255835,0.004226644518272433,0.007974019933554809,0.004078483869830173,0.0028725258811632443,0.005306190867799888
tcn,zero,27,2,0.00826436877076412,0.005501333056478412,0.011506054817275749,0.006556507652544379,0.004535446123306155,0.008951364357230356
tcn,zero,27,3,0.005452657807308967,0.004139671926910296,0.006728745847176075,0.0036741701818821925,0.0026210990762180713,0.004661951101505658
tcn,zero,27,4,0.006585880398671088,0.005915917774086372,0.007285855481727569,0.0055332475632048515,0.005052890239382661,0.00602807013823436
tcn,zero,27,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,27,6,-0.00810016611295682,-0.010280938538205995,-0.005765153654485044,-0.005417168824346469,-0.006854577018810764,-0.0038997043741922687
tcn,zero,27,7,-0.0007153654485049854,-0.001026681893687711,-0.000426067275747519,-0.000371564478489731,-0.0005828767507889764,-0.00018092349917268524
tcn,zero,27,8,4.908637873753952e-05,-2.9335548172762956e-05,0.0001238413621262455,7.211073304199678e-06,-5.1705755027756124e-05,6.1030327491217836e-05
tcn,zero,27,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,27,10,0.009246345514950162,0.0066465303156146155,0.011911401578073088,0.005771695410295886,0.004128316488511728,0.007454024238753039
tcn,zero,27,11,0.00017649501661129107,6.459717607972618e-05,0.0002985901162790758,0.0001182638889939458,3.991223552815137e-05,0.0002072963002379696
tcn,zero,28,1,0.003790448504983389,0.0008253426079734173,0.006821636212624596,0.00472104868667603,0.002100828505928708,0.00734812620781815
tcn,zero,28,2,0.008,0.004489825581395347,0.011504063538205983,0.007245598423606325,0.0041291113844663515,0.010435643001775052
tcn,zero,28,3,0.003375083056478405,0.0011395245016611395,0.0056256000830564815,0.004201915437304515,0.0023803036175167862,0.00599561892049409
tcn,zero,28,4,0.005855730897009965,0.004258548588039868,0.0074788475913621245,0.005369518389881011,0.0036326159093488376,0.007167176207163731
tcn,zero,28,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,28,6,-0.0074229235880398725,-0.01082170265780731,-0.0042586835548172825,-0.0066370595027203175,-0.00935567023198528,-0.003997336230001072
tcn,zero,28,7,0.0009813122923588002,0.000618002491694338,0.0013689078073089713,0.0006615804729176733,0.0003207811736555117,0.0010386496769108826
tcn,zero,28,8,5.091362126245502e-05,-5.499169435217288e-05,0.00015825373754152757,-2.2205000040806942e-05,-0.00014144934108314592,0.00012089951010357503
tcn,zero,28,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,28,10,0.00017117940199335325,-3.1862541528250763e-05,0.0003932184385382052,0.00013525601978713885,-8.480167897607829e-05,0.00036999282926573576
tcn,zero,28,11,0.00022906976744185736,6.593230897009386e-05,0.0003892192691029859,0.00034739807461954265,0.00015856728592737902,0.0005367387438221373
transformer,conditional,1,1,-5.0664451827251437e-05,-7.209717607977274e-05,-2.873338870431801e-05,-2.751506439142015e-05,-3.7649075428464376e-05,-1.7447825170335328e-05
transformer,conditional,1,2,1.445182724251315e-05,-3.82059800664572e-06,3.505398671096383e-05,8.098699211464e-06,5.238927295906914e-07,1.6901017686969026e-05
transformer,conditional,1,3,1.1627906976728886e-05,-8.471760797354178e-06,2.9069767441865068e-05,4.43176169140469e-06,-3.651184148838471e-06,1.192432658414477e-05
transformer,conditional,1,4,7.740863787374597e-05,4.235465116278397e-05,0.00011611295681059598,3.905698795039436e-05,2.2772121988249293e-05,5.6477297892825785e-05
transformer,conditional,1,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,1,6,1.3122923588033686e-05,5.149501661133593e-06,2.1100498338865743e-05,6.8193758868551055e-06,3.3835379965420355e-06,1.0360321751287953e-05
transformer,conditional,1,7,1.2292358803979165e-05,1.4908637873669309e-06,2.5913621262433683e-05,6.731825830662563e-06,1.7457457986245205e-06,1.2388393741116386e-05
transformer,conditional,1,8,-1.9933554817299637e-05,-3.2225913621282134e-05,-9.634551495048465e-06,-9.568689672698749e-06,-1.534831028469022e-05,-4.4821016688600675e-06
transformer,conditional,1,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,1,10,3.3222591362069844e-07,-7.641196013274009e-06,6.976744186034723e-06,-2.2155239479459965e-07,-3.865921472294309e-06,2.919823981187924e-06
transformer,conditional,1,11,-1.7607973421943646e-05,-2.8239202657804053e-05,-6.146179402037072e-06,-7.530333029804881e-06,-1.2004042849710405e-05,-2.816477149805791e-06
transformer,conditional,2,1,-0.0002840531561461812,-0.0003239244186046695,-0.00024551495016611783,-0.0001461963690144308,-0.0001671016401315463,-0.00012603599403457572
transformer,conditional,2,2,4.9003322259132396e-05,1.178986710963978e-05,9.137043189367173e-05,2.905355592049297e-05,9.697633281520957e-06,5.005090194698442e-05
transformer,conditional,2,3,-2.325581395341558e-06,-2.2093023255791962e-05,1.8941029900338723e-05,-1.861319730478428e-07,-8.616796860359267e-06,8.987297017482517e-06
transformer,conditional,2,4,0.0003599667774086424,0.0002845514950166204,0.0004352200996677779,0.00016978201714257902,0.00013889327387591602,0.00019991012042317905
transformer,conditional,2,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,2,6,-3.3222591362127576e-05,-4.5514950166131334e-05,-2.109634551496148e-05,-1.678791153772341e-05,-2.335861140277315e-05,-1.0623295250555609e-05
transformer,conditional,2,7,8.504983388705644e-05,6.378322259138675e-05,0.00010747508305648439,4.489419917333981e-05,3.4552322859094125e-05,5.561264352082698e-05
transformer,conditional,2,8,-4.65116279069977e-06,-2.0764119601304558e-05,1.2628737541538237e-05,-3.319922537992071e-08,-7.318892674671868e-06,8.103462732716389e-06
transformer,conditional,2,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,2,10,-1.2292358803982496e-05,-2.4418604651167574e-05,-9.92524916912036e-07,-6.527807559422172e-06,-1.3497943951021496e-05,-2.8311064448507686e-08
transformer,conditional,2,11,-8.63787375414704e-06,-2.375830564785347e-05,9.306478405342133e-06,-2.573222916334439e-06,-9.947700142625444e-06,5.762548649789446e-06
transformer,conditional,3,1,0.0001166943521594721,-7.849460132889336e-05,0.0003125332225913744,2.9380799821824287e-05,-0.000281052064343602,0.00036030188380690976
transformer,conditional,3,2,-0.0002695182724252476,-0.0004985527408637887,-4.276993355481498e-05,-0.00034688352447462934,-0.0006751674047575455,-1.1076186043086602e-05
transformer,conditional,3,3,0.00014958471760797342,-6.164867109638815e-06,0.0002986025747508344,0.0001558394566200705,-3.8045803879882236e-05,0.00035877316928244646
transformer,conditional,3,4,0.0015427740863787343,0.0009707308970099641,0.00217363372093023,0.002327900340655815,0.0018083515695245652,0.002886982206639319
transformer,conditional,3,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,3,6,-0.000256229235880403,-0.00033205980066445596,-0.00017341777408638086,-0.0001225473172078717,-0.0002455903121907738,-6.071030112698288e-06
transformer,conditional,3,7,-7.566445182724535e-05,-0.0001810755813953579,3.0066445182716063e-05,-0.00018148849215191443,-0.00033871100029255814,-1.11908511506126e-05
transformer,conditional,3,8,5.99667774086432e-05,-1.6777408637856455e-05,0.0001332225913621301,-2.6432319416851425e-05,-0.00013440159602716076,8.509636494978403e-05
transformer,conditional,3,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,3,10,9.742524916943718e-05,-6.104858803987457e-05,0.00024771594684386077,0.00015410725214929256,3.936768648942519e-06,0.0002810946866562509
transformer,conditional,3,11,0.00016935215946843883,3.234219269103539e-05,0.0003132288205980012,9.276511021735767e-05,-0.00010052019310342975,0.0002875420151602425
transformer,conditional,4,1,0.009880066445182729,0.006204684385382064,0.013383272425249167,0.008500483280758872,0.005638588299435356,0.011323869219031207
transformer,conditional,4,2,-0.01608687707641196,-0.020037362956810637,-0.01202786129568106,-0.013937002291700007,-0.01704857882439291,-0.010796019016515614
transformer,conditional,4,3,0.0012822259136212656,0.0007442421096345612,0.0018378862126245828,0.0011345516751278262,0.0006803882320401631,0.00167422696210389
transformer,conditional,4,4,-0.0066179401993355525,-0.011627500000000008,-0.0016537001661129618,-0.005552340065990869,-0.009742243454313059,-0.0013912001098170402
transformer,conditional,4,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,4,6,-0.012383056478405317,-0.014467296511627908,-0.010048297342192699,-0.011245188864105632,-0.012697718212316654,-0.009732827835754321
transformer,conditional,4,7,-0.00646544850498339,-0.0068975166112956645,-0.005903226744186061,-0.006370984229804639,-0.007022493764089112,-0.005754389901720522
transformer,conditional,4,8,-0.0008916943521594722,-0.001570307308970091,-8.083887043191796e-05,-0.0009276464656281269,-0.0014546214807622739,-0.00018709269627383747
transformer,conditional,4,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,4,10,0.10525224252491695,0.09008110049833885,0.11940593023255813,0.08688253920111665,0.07596454674765411,0.096682415790856
transformer,conditional,4,11,-4.144518272425457e-05,-0.00020507267441860594,0.00012777408637874174,-2.213477646442197e-05,-0.00020368420941190287,0.0001675495533192098
transformer,conditional,5,1,7.159468438538264e-05,-0.00013940199335547355,0.0002837292358804054,-1.4798739140992057e-05,-0.00023853449988329797,0.00022644934140231073
transformer,conditional,5,2,0.0001494186046511614,-8.223629568106443e-05,0.0003847549833887059,0.00017672619476171824,-0.0001685856490030654,0.0005511231412810421
transformer,conditional,5,3,-2.109634551495376e-05,-0.00016948089700996946,0.00013076827242525514,-9.696860636878358e-05,-0.00026727421761866356,6.870004024879013e-05
transformer,conditional,5,4,4.7342192691026684e-05,-0.0004119476744186104,0.0004967109634551488,-0.0002199087712726855,-0.0007594579992326956,0.00032907123875806796
transformer,conditional,5,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,5,6,5.024916943521473e-05,-2.2263289036555195e-05,0.00012068313953489076,2.1914487070691103e-05,-9.994676366018116e-05,0.00015123706083889268
transformer,conditional,5,7,-0.00010382059800664146,-0.00021628737541527757,6.324750830566329e-06,-6.505446617909639e-05,-0.00020499879384406318,7.583724422438876e-05
transformer,conditional,5,8,-0.00011503322259136362,-0.00019877284053155465,-3.720514950166381e-05,-0.00015019512507944089,-0.00030962890213959236,-3.012130060405956e-06
transformer,conditional,5,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,5,10,-1.835548172757273e-05,-6.536752491694627e-05,2.8073089700989858e-05,-7.403312346054847e-06,-9.793764791714843e-05,6.796575845652906e-05
transformer,conditional,5,11,0.00015681063122923277,-0.00014792151162791353,0.00044304817275748044,-4.1746753719331675e-05,-0.00032331411127575554,0.0002356275461836629
transformer,conditional,6,1,1.1129568106310606e-05,3.322259136208983e-06,1.877076411960335e-05,3.2738727272596524e-06,5.921699582889239e-07,5.8950678566501986e-06
transformer,conditional,6,2,-1.4950166112870367e-06,-1.5282392026554184e-05,1.063122923590576e-05,-1.0043890393962585e-06,-6.437711064753715e-06,3.07648944195718e-06
transformer,conditional,6,3,9.966777408638716e-06,1.3247508305531677e-06,1.9601328903676803e-05,3.0712277876798757e-06,4.5033799512203545e-07,6.056941094616325e-06
transformer,conditional,6,4,-4.3853820598002135e-05,-6.544850498337994e-05,-2.275747508307929e-05,-1.556083339184222e-05,-2.3763560370722944e-05,-8.126346589396732e-06
transformer,conditional,6,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,6,6,9.966777408776384e-07,-2.8239202657587834e-06,4.3189368770990835e-06,1.5569019614636304e-07,-1.1783444667340103e-06,1.3436292191326137e-06
transformer,conditional,6,7,1.661129568197861e-07,-4.152823920259368e-06,4.1528239202649475e-06,1.2174074394133428e-08,-1.4285718445495864e-06,1.3352475165839241e-06
transformer,conditional,6,8,-1.6611295681034921e-06,-6.976744186045852e-06,2.994186046530794e-06,-2.584219583012803e-07,-2.0221909375298665e-06,1.4683624736392381e-06
transformer,conditional,6,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,6,10,-1.3289036544927858e-06,-5.319767441871958e-06,2.325581395336118e-06,-4.87810376267328e-07,-1.8923430290989362e-06,7.615602456195746e-07
transformer,conditional,6,11,2.1594684385428663e-06,-4.1528239202449355e-06,8.642026578070343e-06,5.296880537897231e-07,-1.6881643337012532e-06,2.818968217036115e-06
transformer,conditional,7,1,1.4617940199351808e-05,3.6544850498406444e-06,2.691029900332434e-05,6.065561018502308e-06,5.861345434254317e-07,1.1844985082699362e-05
transformer,conditional,7,2,-8.803986710941291e-06,-2.740863787371242e-05,8.97009966779272e-06,-3.0707949168162773e-06,-9.830975626312771e-06,3.989657394132121e-06
transformer,conditional,7,3,1.0465116279083642e-05,-3.3222591361848352e-06,2.4754983388748796e-05,4.305835075015807e-06,-2.1833357937047768e-06,1.193707449942055e-05
transformer,conditional,7,4,0.00024069767441862623,1.3102159468471322e-05,0.0005002076411960444,0.00016596590953932733,1.60238564554005e-05,0.00033522542858356363
transformer,conditional,7,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,7,6,1.661129568197861e-07,-5.647840531552484e-06,5.813953488363056e-06,-5.014744299258744e-07,-3.175475670319894e-06,2.1000477510795215e-06
transformer,conditional,7,7,-2.6578073089555955e-06,-1.3953488372073857e-05,9.80066445183228e-06,-1.0267331215463304e-06,-7.187252095142954e-06,6.311711138778197e-06
transformer,conditional,7,8,-3.6544850498176907e-06,-1.0797342192682192e-05,2.329734219303136e-06,-1.916028741302256e-06,-5.333118736438297e-06,1.0992531578078996e-06
transformer,conditional,7,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,7,10,1.0797342192780946e-06,-4.152823920267057e-06,7.142857142878961e-06,4.940729213098738e-07,-2.215752765901441e-06,3.841961579765487e-06
transformer,conditional,7,11,-7.973421926881218e-06,-1.5946843853791388e-05,3.32225913642098e-07,-3.906862260421029e-06,-7.1305577839646255e-06,-6.293838976971814e-07
transformer,conditional,8,1,-0.0001196013289036446,-0.0001807392026577926,-5.730897009967165e-05,-6.125848195649319e-05,-9.087262008761988e-05,-3.184285230711859e-05
transformer,conditional,8,2,5.8139534883794305e-06,-4.5685215946834694e-05,6.246262458472515e-05,-1.3609431296079944e-06,-2.547804476898563e-05,2.5868558925944502e-05
transformer,conditional,8,3,-2.7325581395355457e-05,-7.301287375416913e-05,1.9933554817230912e-05,-1.501947271004389e-05,-3.491162836358022e-05,5.839836780805018e-06
transformer,conditional,8,4,0.00019186046511628584,2.7732558139571597e-05,0.0003395390365448523,0.00011177329150619974,2.9454237422720355e-05,0.0001847328013079283
transformer,conditional,8,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,8,6,1.2956810631240545e-05,-6.81063122921155e-06,3.338870431896071e-05,8.52408218873224e-06,-7.760061497996129e-07,1.837268993383495e-05
transformer,conditional,8,7,4.933554817277641e-05,-3.326411960101916e-06,0.00010232558139535077,2.7016046725459873e-05,3.1717346438808757e-07,5.439157544775685e-05
transformer,conditional,8,8,-2.5581395348827085e-05,-8.107142857141888e-05,3.6549003322284476e-05,-1.6379626429769978e-05,-4.498934179413552e-05,1.558365592326195e-05
transformer,conditional,8,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,8,10,3.156146179406072e-06,-8.139534883706752e-06,1.611295681063679e-05,3.083788677493704e-07,-4.519316415368208e-06,5.679935777171878e-06
transformer,conditional,8,11,2.1760797342190718e-05,-8.803986710957083e-06,5.3160299003319675e-05,5.0874038382953125e-06,-8.654459052797826e-06,1.9234610182806598e-05
transformer,conditional,9,1,0.00013463455149502203,-7.94642857142721e-05,0.00035399086378737793,2.563414282862775e-05,-0.00015722437260907854,0.0002123193901890809
transformer,conditional,9,2,-0.0006851328903654508,-0.0009141673588039936,-0.00045780730897010494,-0.00028715906791447975,-0.0006135342746566233,6.234532864787404e-05
transformer,conditional,9,3,-2.3837209302322028e-05,-0.00018489202657806923,0.00015797549833887354,0.00011605563644772609,-7.333670066373014e-05,0.00029606511581481914
transformer,conditional,9,4,0.002782890365448506,0.00211059593023255,0.003551241694352151,0.002143947425959829,0.0014426322170311855,0.0028787612425633683
transformer,conditional,9,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,9,6,-0.000134136212624576,-0.00021811254152823237,-4.799418604649973e-05,-0.00018744290253065897,-0.00030099610428886003,-7.951835723660432e-05
transformer,conditional,9,7,3.737541528240351e-06,-0.00011362126245845586,0.00013242732558138868,-7.74856780484412e-05,-0.00028784641231673904,0.00012537578545277197
transformer,conditional,9,8,-8.737541528238912e-05,-0.0001755959302325549,5.23463455150629e-06,-0.00010857834856549675,-0.00020247184743063537,-1.8359383907672194e-05
transformer,conditional,9,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,9,10,-6.893687707640984e-05,-0.00013505398671096431,-4.061461794011779e-06,-6.752501427764846e-05,-0.00015228031147841698,4.226717420360741e-05
transformer,conditional,9,11,-0.00015963455149500927,-0.0002712666112956754,-4.7238372093010575e-05,-0.000278714242117678,-0.0004572903528608422,-0.0001091660625765844
transformer,conditional,10,1,0.00021013289036545424,0.00010331810631230209,0.0003305772425249291,0.00010546111165570583,4.035376270678451e-05,0.00018009474272239146
transformer,conditional,10,2,-0.0005239202657807251,-0.0006800747508305766,-0.0003589659468438571,-0.00029868051680147835,-0.00038331716717710266,-0.00021070342993006848
transformer,conditional,10,3,4.119601328904432e-05,-1.3122923587998797e-05,9.16985049834078e-05,1.532874111126237e-05,-1.1925648978591246e-05,4.176637808350356e-05
transformer,conditional,10,4,0.00048289036544850173,0.0002822217607973068,0.0006860506644518182,0.00023303413980382048,0.00012715529247128173,0.0003397922978930124
transformer,conditional,10,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,10,6,0.0001481727574750824,3.7873754152665547e-06,0.00030718023255812147,8.530015420053827e-05,-3.7128040863121656e-06,0.000185394681207794
transformer,conditional,10,7,-0.00024950166112957416,-0.00034319352159470253,-0.00016428571428572452,-0.00016853188912978047,-0.0002229541795504873,-0.00011982890162988938
transformer,conditional,10,8,-0.00022275747508306408,-0.0003279069767441864,-0.00013869601328905638,-0.00012594344912662315,-0.00018198615944081884,-8.116389876200705e-05
transformer,conditional,10,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,10,10,-1.1627906976929836e-06,-4.4850498338892375e-05,4.053571428571088e-05,-7.689314274328396e-07,-2.529462413573655e-05,2.3122180698770905e-05
transformer,conditional,10,11,0.0001440199335547965,9.13413621262266e-05,0.00019750830564781063,6.895576026327288e-05,4.461659582066399e-05,9.549675054489825e-05
transformer,conditional,11,1,0.0008498338870431832,0.000661262458471732,0.0010596843853820528,0.0004938641567502633,0.00038949902652139084,0.0006068671791817086
transformer,conditional,11,2,-0.0013468438538206185,-0.0016028488372093238,-0.0011124460132890673,-0.0007701905539314125,-0.0009156959926457092,-0.0006327747967635485
transformer,conditional,11,3,-1.0299003322272737e-05,-7.57475083056606e-05,6.031146179402171e-05,2.33629017776793e-06,-3.8460269396631773e-05,4.41383037322095e-05
transformer,conditional,11,4,-0.0007602990033222711,-0.001314634551495037,-0.00025056893687709034,-0.0004732892923608101,-0.0007960108839311978,-0.00016047058057005328
transformer,conditional,11,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,11,6,-0.0015513289036545074,-0.001805157807308964,-0.0012989908637874212,-0.0008918327587138453,-0.0010413705351863553,-0.0007416862361013015
transformer,conditional,11,7,-0.0008682724252491736,-0.001206586378737528,-0.00046390780730897765,-0.0005081182377141158,-0.0007094824267114249,-0.0002724484946437176
transformer,conditional,11,8,-2.906976744187828e-05,-0.00010149916943523174,3.9368770764094726e-05,-1.3141514582355463e-05,-5.1187557237467516e-05,2.2423377528658775e-05
transformer,conditional,11,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,11,10,0.00897641196013287,0.007371951827242472,0.010750029069767424,0.0049860469426824825,0.004084457613223764,0.0060017169790476015
transformer,conditional,11,11,-2.6245847176081806e-05,-7.657807308968495e-05,2.0107973421913488e-05,-1.7081079360938832e-05,-4.324455172188155e-05,6.809167128741223e-06
transformer,conditional,12,1,-1.6943521594681153e-05,-0.00015767026578073108,0.00013355897009967186,-6.68022592539741e-05,-0.00016332351035390507,3.627218424441371e-05
transformer,conditional,12,2,-0.0003481727574750837,-0.0007573131229235894,2.2259136212547917e-06,-0.00023507367016164181,-0.0004705751013315103,-2.1631289737415965e-05
transformer,conditional,12,3,-0.00020382059800664877,-0.00033308970099669234,-6.909883720930576e-05,-0.0001788351106664243,-0.00027394137038875714,-8.262047863218038e-05
transformer,conditional,12,4,0.0017588039867109618,0.0013966196013288994,0.0021142940199335536,0.0015084307012948773,0.0012318506847279142,0.0017872814230536173
transformer,conditional,12,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,12,6,-0.0003450996677740903,-0.0004227574750830678,-0.00026294435215946997,-0.0002008646720495011,-0.0002548544924740093,-0.0001458898696052643
transformer,conditional,12,7,-0.00027043189368771813,-0.0004506852159468614,-8.471345514951016e-05,-0.0001907638366973896,-0.0002993926889276071,-8.00030382672455e-05
transformer,conditional,12,8,-0.00011112956810631958,-0.00019643895348836759,-3.437292358806288e-05,-0.00010384807941825058,-0.0001726429707455196,-3.716370141450477e-05
transformer,conditional,12,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,12,10,-5.149501661130262e-06,-5.6652823920274345e-05,4.1698504983381824e-05,-9.337841247901713e-06,-5.1358035634158864e-05,2.7959278942259266e-05
transformer,conditional,12,11,-4.800664451828029e-05,-0.00017309800664452638,7.641611295680425e-05,-0.0001315426813705123,-0.00021934382847955922,-3.7984615259477705e-05
transformer,conditional,13,1,-0.00010132890365448954,-0.00014501661129567324,-5.879983388706025e-05,-5.771436873598379e-05,-7.730726490314415e-05,-3.879827063437e-05
transformer,conditional,13,2,3.272425249168598e-05,-2.1607142857154757e-05,9.070598006645812e-05,1.2440640563531335e-05,-1.2879406825681976e-05,3.7607181716704666e-05
transformer,conditional,13,3,4.933554817273866e-05,8.96594684382973e-06,8.970099667772651e-05,1.7791804174048796e-05,9.55955924970359e-07,3.5054997122520775e-05
transformer,conditional,13,4,3.7541528239199986e-05,-9.585132890364598e-05,0.00016980481727574593,4.959937473887677e-05,-8.099587769551933e-07,9.96679590653988e-05
transformer,conditional,13,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,13,6,-7.059800664450666e-06,-3.222591362124186e-05,1.6368355481734733e-05,-5.344633843733515e-06,-1.4898862228590355e-05,3.855653732417181e-06
transformer,conditional,13,7,2.7325581395345465e-05,2.0743355481541714e-06,5.2823920265774594e-05,1.4410027910368718e-05,1.215859538446329e-06,2.800303780471731e-05
transformer,conditional,13,8,7.807308970092519e-06,-1.7774086378724712e-05,3.255813953486084e-05,1.203147744063271e-06,-9.32319861215633e-06,1.1297802997668192e-05
transformer,conditional,13,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,13,10,-1.196013289038067e-05,-3.621262458474619e-05,1.2799003322265784e-05,-7.009574882851366e-06,-1.831693252504693e-05,3.626739161381757e-06
transformer,conditional,13,11,-1.2624584717608745e-05,-4.717607973420054e-05,2.1602990033218344e-05,-5.5779778489195575e-06,-1.976226835286357e-05,7.996722708622693e-06
transformer,conditional,14,1,-2.2923588039855945e-05,-8.173172757473898e-05,5.017441860463263e-05,-1.807790897973227e-05,-5.3015177484073445e-05,2.583250489448768e-05
