architecture,mode,fault_id,channel,mean_delta_auroc,median_delta_auroc,min_delta_auroc,mean_delta_auprc,positive_auroc_seeds,max_abs_pre_fpr_shift,stable_material_raw,method,r2,std_ratio,wasserstein,ks_statistic,observed_lag1,predicted_lag1,observed_std,imputer_reliable,stable_material,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high,run_ci_excludes_zero
tcn,loo_sample,13,3.0,0.00015778654485045784,0.0001572674418603981,0.00010934385382044276,6.544813761848456e-05,5,0.0004999999999999987,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,0.00015116279069768535,4.401993355484951e-05,0.00025848421926909687,6.803894497238616e-05,2.298817694972477e-05,0.00011277351690973431,True
tcn,loo_sample,13,4.0,0.00039441860465112556,0.00038698089700994753,0.00036370431893684163,0.000207681706842755,5,0.0012499999999999994,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.00039883720930232404,0.0002262416943521501,0.0005702657807309202,0.00021748011586269822,0.00013561275346475247,0.0002985750054966847,True
tcn,loo_sample,13,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,13,6.0,8.873754152813885e-05,7.734634551481712e-05,4.1632059800567056e-05,3.9122197750329765e-05,5,0.0007500000000000007,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,8.671096345515661e-05,6.353820598210285e-07,0.00017542774086379975,3.810605893241115e-05,3.9811953112858787e-07,7.433551178132115e-05,True
tcn,loo_sample,13,7.0,-3.5585548172845094e-05,-2.5269933555005508e-05,-6.420265780737733e-05,-1.8411689714059598e-05,0,0.0005000000000000004,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,-4.5348837209290284e-05,-0.00010316445182725908,1.5622923588041774e-05,-2.0838464153426495e-05,-4.3868797491785826e-05,4.768520007076443e-06,False
tcn,loo_sample,13,8.0,-1.0714285715307525e-06,5.917774086316996e-06,-2.109634551494821e-05,-8.976009992833767e-07,3,0.0005000000000000004,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,-1.5282392026592094e-05,-5.183554817278349e-05,2.243770764119295e-05,-8.040979430011808e-06,-2.3844988948186293e-05,8.663861430522114e-06,False
tcn,loo_sample,13,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,13,10.0,-3.390780730909704e-05,-3.83305647840837e-05,-4.6719269103157046e-05,-1.8791444028387616e-05,0,0.0004999999999999987,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,-4.2691029900333574e-05,-7.840946843854822e-05,-1.1627906976738822e-05,-2.3168703571739835e-05,-3.9008457512975296e-05,-9.084943396476728e-06,False
tcn,loo_sample,13,11.0,-2.2209302325570947e-05,-1.8770764119602212e-05,-4.458056478395811e-05,-8.03409459018134e-06,0,0.0005000000000000004,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,-4.036544850497204e-05,-8.855066445183657e-05,7.9775747508602e-06,-1.685188152911632e-05,-3.432382367699505e-05,1.2690141341475367e-06,False
tcn,loo_sample,14,1.0,-0.00014622508305648375,-0.00012936046511646815,-0.0002448297342191319,-9.911978538315047e-05,0,0.0014999999999999996,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,-0.00019784053156148395,-0.0002719352159468648,-0.00012989617940203235,-0.0001275715044716119,-0.00016793711244723403,-8.965468287996662e-05,False
tcn,loo_sample,14,2.0,-0.0001677117940198869,-0.00015884551495004562,-0.00022678571428558225,-0.00010163307241795039,0,0.0005000000000000004,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,-0.00016810631229237981,-0.00022840946843853446,-0.00011046096345513644,-9.868247548363573e-05,-0.0001333996249314816,-6.473824019524481e-05,False
tcn,loo_sample,14,3.0,-7.6328903654721e-06,-2.2383720930441164e-05,-2.5560631229271102e-05,-9.473763320988481e-06,1,0.0007500000000000007,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,-1.2541528239208288e-05,-5.6980897009966054e-05,3.439161129567111e-05,-1.1563603395127187e-05,-3.539288240799448e-05,1.1732701965707128e-05,False
tcn,loo_sample,14,4.0,-0.00017071428571431292,-0.0001592192691031169,-0.000196823089701037,-9.566972564341025e-05,0,0.0010000000000000009,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,-0.0001842192691029887,-0.00025134136212625447,-0.00011893687707641964,-0.0001038430392246037,-0.00014307316930388058,-6.800472034380004e-05,False
tcn,loo_sample,14,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,14,6.0,1.9489202657818616e-05,3.239202657800977e-05,-3.253737541519808e-05,8.507751797837138e-06,4,0.0005000000000000004,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,-6.810631229239306e-06,-4.003322259135092e-05,2.9734219269102106e-05,-7.782823635218427e-06,-2.8602452767662492e-05,1.4423959517964317e-05,False
tcn,loo_sample,14,7.0,-3.4053156146685025e-06,-5.232558139556254e-06,-1.4867109634608688e-05,2.379134949936912e-06,1,0.0007500000000000007,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,-2.4086378737642187e-06,-3.538621262459801e-05,2.9900332225896304e-05,1.9143812427158125e-06,-1.6557103345758855e-05,1.9631990361697828e-05,False
tcn,loo_sample,14,8.0,-2.5739202657870664e-05,-2.693106312290361e-05,-3.612956810639112e-05,-1.4383469510748093e-05,0,0.0002500000000000002,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,-2.0764119601337504e-05,-4.219269102989229e-05,-1.6569767441849908e-06,-1.2039965387904416e-05,-2.287495385382571e-05,-1.7644779449907565e-06,False
tcn,loo_sample,14,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,14,10.0,0.0003064991694351926,0.00029771594684380176,0.00018617109634533335,0.00019710990319099508,5,0.0002500000000000002,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,0.0002960132890365363,0.00019698920265777832,0.00040519933554815233,0.0001887180176455594,0.0001264871939932426,0.00025788848116231025,True
tcn,loo_sample,14,11.0,-1.62167774086619e-05,-1.1877076412036836e-05,-2.9921096345586484e-05,-1.0231539071980933e-05,0,0.0007500000000000007,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,-1.86046511628013e-05,-4.850913621265557e-05,1.1798172757461094e-05,-1.2204093870213928e-05,-2.925060572324381e-05,5.528642932607156e-06,False
tcn,loo_sample,15,1.0,0.0007358347176079638,0.0006816652823919966,0.00046139950166113053,0.0008695532219980429,5,0.0007499999999999989,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,0.0008962624584717621,0.00047424833887044573,0.0012997612126245982,0.0009838774243500737,0.0006211637944779531,0.0013277701746525787,True
tcn,loo_sample,15,2.0,0.00015975498338869354,9.931478405322824e-05,-2.774086378731777e-05,0.0003346880163205723,4,0.0012499999999999994,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,0.00026511627906976255,-9.753322259138019e-05,0.0006212998338870486,0.00034896122672084306,4.946213145173614e-05,0.0006062190929245776,False
tcn,loo_sample,15,3.0,-0.00013377491694350764,-0.00014372923588046316,-0.00028482142857144677,0.00017480541730010568,1,0.0009999999999999992,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,-1.5199335548175542e-05,-0.00046878114617940445,0.00039621262458471365,0.0005574138614813662,8.278316391620858e-05,0.0010020354105171538,False
tcn,loo_sample,15,4.0,0.00061014534883721,0.0006213870431893698,0.0005696428571428935,0.0006140976846554125,5,0.0012499999999999994,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.0007760797342192661,0.0003292981727574705,0.0012306021594684392,0.0005356267000759707,-1.967836758816425e-06,0.0010986038868910574,True
tcn,loo_sample,15,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,15,6.0,0.0004934966777408789,0.00046966362126255046,0.0004079111295680615,6.819549152154991e-05,5,0.0007500000000000007,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,0.0005363787375415269,0.0002983284883720845,0.0007889078073089725,-5.326219050689862e-05,-0.00037880368951003255,0.0002617096877499635,True
tcn,loo_sample,15,7.0,0.00011639119601327685,9.829734219268804e-05,-0.00011158637873753818,2.635450369998793e-05,4,0.0005000000000000004,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,0.0001571428571428568,-7.885589700996474e-05,0.000382327657807314,0.00014799469473535275,-0.00012642021546821854,0.00041895841727356106,False
tcn,loo_sample,15,8.0,4.241279069767678e-05,4.491279069773757e-05,-2.0556478405375778e-05,0.00012528914722056416,4,0.0005000000000000004,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,4.518272425248715e-05,-8.240863787376668e-05,0.00016448504983389617,0.00018787976684389807,1.3180366980308227e-05,0.0003558895864049548,False
tcn,loo_sample,15,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,15,10.0,-3.2848837209220605e-06,1.3538205980045959e-05,-5.398671096346064e-05,7.321935183224326e-06,3,0.0005000000000000004,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,5.074750830564911e-05,-2.269725913620529e-05,0.00013297549833888133,9.560995384924609e-05,-1.4436290914235954e-05,0.0002282608492031575,False
tcn,loo_sample,15,11.0,4.024916943523582e-05,7.292358803989707e-05,-8.696013289033466e-05,-0.00011719553536633231,3,0.0007500000000000007,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,7.76578073089651e-05,-0.00019485880398671974,0.0003382578903654488,4.159583679891776e-05,-0.00021780335456914802,0.00028708980788710186,False
tcn,loo_sample,16,1.0,-0.0003066569767442129,-0.0002768480066445145,-0.0004944352159468313,-0.0001800530365115405,0,0.0015000000000000013,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,-0.00032524916943521553,-0.0007628073089700883,0.00013959302325581397,-0.0002773647248613953,-0.0007190157762492184,0.00020313182287804622,False
tcn,loo_sample,16,2.0,-0.0006936544850498106,-0.0006738579734218986,-0.0008394518272424323,-0.000628339883804907,0,0.0010000000000000009,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,-0.0006754152823920178,-0.001030411129568097,-0.00031637043189367854,-0.00061737950517595,-0.0010076572185259425,-0.00023580441240529,False
tcn,loo_sample,16,3.0,0.0007890490033222397,0.000837603820597943,0.0006322051495015746,0.00047213929939959876,5,0.0002500000000000002,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,0.0008012458471760831,0.000310674833887038,0.0012393044019933625,0.0004331405514381814,5.418514792957311e-05,0.000799112303061944,True
tcn,loo_sample,16,4.0,0.0006584302325581381,0.0006348006644518733,0.0005937084717607677,0.0015583576113149089,5,0.0010000000000000009,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.000582225913621266,0.00010792774086379652,0.0010274252491694388,0.0014010036455704112,0.0008355881919251352,0.001977067253753024,True
tcn,loo_sample,16,5.0,4.152823929182148e-09,0.0,0.0,0.0,1,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,16,6.0,-0.0001627408637873584,-0.00016497093023259968,-0.0002831602990032156,-0.0001482216242989498,0,0.0009999999999999992,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,-0.00017383720930232272,-0.00043156146179401195,8.011835548172742e-05,-0.0002742378127290157,-0.0005138136675673595,-2.4846875490766227e-05,False
tcn,loo_sample,16,7.0,-0.0004945722591362056,-0.0004878737541528233,-0.0006732142857143186,-0.000188502946675273,0,0.0005000000000000004,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,-0.0005854651162790659,-0.0008300975913621257,-0.0003480606312292349,-0.00026950730773245057,-0.0004894747077862876,-3.8475669188186086e-05,False
tcn,loo_sample,16,8.0,0.00019710548172759967,0.00020629152823925523,0.00011291528239210091,0.00010749118196498041,5,0.0004999999999999987,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,0.0002490033222591398,0.00011354858803987834,0.00039369808970100427,0.00011528040414004347,-8.113832686020186e-05,0.00029923338909601174,True
tcn,loo_sample,16,9.0,4.152823929182148e-09,0.0,0.0,0.0,1,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,16,10.0,-4.286544850498064e-05,-8.658637873759645e-05,-0.0001364202657806457,-7.702239047002735e-06,2,0.0002500000000000002,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,-5.3820598006641964e-05,-0.00015897009966777583,4.535714285714817e-05,3.2612380988017444e-06,-8.011096522528199e-05,9.156565778619607e-05,False
tcn,loo_sample,16,11.0,0.0003212375415282409,0.00035448504983393025,0.00023087624584716693,0.00020804452897189575,5,0.0005000000000000004,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,0.00030132890365448415,7.784260797341534e-05,0.0005228612956810518,0.00016363622428555713,-5.6669153078979826e-05,0.00038623647776730313,True
tcn,loo_sample,17,1.0,0.0006263039867109521,0.0005573712624584726,0.0004765988372091856,0.00036635799843478536,5,0.0007500000000000007,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,0.0007126245847176093,0.0005115780730896837,0.0009208056478405345,0.0004058777380530687,0.00028818893490109815,0.0005256833226895847,True
tcn,loo_sample,17,2.0,-0.00011642441860468811,-0.00015257475083041427,-0.00024129983388720966,-5.218064444099113e-05,1,0.0005000000000000004,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,-6.926910299004163e-05,-0.00020716777408635986,6.495847176079098e-05,-2.68453157142301e-05,-0.00010350328838955696,4.57974887927811e-05,False
tcn,loo_sample,17,3.0,4.821843853815011e-05,4.973006644537481e-05,-1.0714285714419347e-05,1.158478548148878e-05,4,0.0007500000000000007,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,0.00012259136212625421,7.790697674394692e-06,0.0002385382059800501,4.2984014833726824e-05,-7.027773726535041e-06,9.710375793886953e-05,True
tcn,loo_sample,17,4.0,-0.001169061461794052,-0.0013773878737541878,-0.001406499169435249,-0.0007803089296361421,0,0.0012500000000000002,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,-0.0011029900332225962,-0.0013712915282392021,-0.000811777408637848,-0.0007375674870625348,-0.0009024068115159318,-0.0005627717879993123,False
tcn,loo_sample,17,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,17,6.0,-6.085548172765076e-05,-5.444352159456045e-05,-0.0001344476744188361,-4.504298039813559e-05,0,0.0002500000000000002,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,-2.9401993355477883e-05,-0.0001244227574750647,7.259966777410451e-05,-3.728385992011307e-05,-8.762665890921386e-05,1.5552233544462276e-05,False
tcn,loo_sample,17,7.0,0.0004592857142857065,0.0004378945182723637,0.00033228820598008024,0.00026024143209573135,5,0.0004999999999999996,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,0.00048239202657807123,0.00035714285714286533,0.0005900539867109282,0.0002689670532570609,0.0002019168313925752,0.0003292612269947228,True
tcn,loo_sample,17,8.0,-6.9850498339629755e-06,1.1503322258854531e-05,-7.005813953475659e-05,-7.322043727953087e-06,3,0.0007499999999999989,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,-1.0797342192695458e-05,-7.093438538206245e-05,5.017857142857225e-05,-1.1047474663036238e-05,-4.847640058728875e-05,2.4757667433117695e-05,False
tcn,loo_sample,17,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,17,10.0,-2.836794019940303e-05,-2.153239202662416e-05,-5.986295681081888e-05,-1.6626099695438157e-05,0,0.0002500000000000002,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,-2.6495016611294276e-05,-5.7396179402001613e-05,2.661960132887697e-06,-1.6048969333180007e-05,-3.1888853452952255e-05,-1.8072946708498652e-06,False
tcn,loo_sample,17,11.0,-1.6237541529129373e-06,-4.900332225776793e-06,-1.683970099675136e-05,2.17842626957232e-06,2,0.0005000000000000004,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,1.2126245847166039e-05,-3.322259136214131e-05,5.581810631231044e-05,4.9771828332301205e-06,-1.4416153566863377e-05,2.382233620825413e-05,False
tcn,loo_sample,18,1.0,-0.0002059800664452105,-0.00017431478405316447,-0.000314368770764184,-7.482933794076275e-05,0,0.0009999999999999992,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,-0.00020199335548172327,-0.00041246262458471397,1.81436877076278e-05,-5.200839964263459e-05,-0.00017156318213160132,7.178543145513614e-05,False
tcn,loo_sample,18,2.0,-2.7637043189376876e-05,5.170265780729544e-06,-0.00026482558139540036,-6.769643562536398e-05,3,0.0012499999999999994,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,2.9734219269096363e-05,-0.000157321428571451,0.00021830564784052078,-1.2516325372147197e-05,-0.0001316745243264809,0.00010522045740284744,False
tcn,loo_sample,18,3.0,0.00039221760797341075,0.0004003529900332703,0.00034997923588031554,0.00022490511114205968,5,0.0005000000000000004,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,0.00041843853820597743,0.00022140365448504004,0.0006010340531561492,0.00022856569009051974,0.00012161313254797756,0.0003280437081147956,True
tcn,loo_sample,18,4.0,0.0006834883720930219,0.0006772009966777848,0.0006068313953487836,0.0003598312094435396,5,0.0012500000000000011,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,0.0006333887043189446,0.0003743729235880483,0.0009021843853820597,0.0003572857543805841,0.0002057602559553898,0.000517160385826209,True
tcn,loo_sample,18,5.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,18,6.0,7.297757475082101e-05,7.753322259140827e-05,-7.516611295721454e-06,7.270946174655623e-05,4,0.0007499999999999989,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,3.25581395348884e-05,-9.901993355480262e-05,0.00016794435215947918,5.3936138995120955e-05,-2.834425182399122e-05,0.0001371097332546482,False
tcn,loo_sample,18,7.0,-0.000452412790697676,-0.0004424003322259784,-0.0006249999999999867,-0.0003130604516196955,0,0.0007500000000000007,False,loo_residual_sample,0.0471712890767301,1.0007697343826294,0.0124302895488096,0.0060730576515197,0.8106234837175305,0.7362910439794615,0.994693160057068,True,False,-0.0004132890365448649,-0.0005936918604651103,-0.00023487126245848937,-0.00028472604038305536,-0.00038585643311841165,-0.0001853000030888105,False
tcn,loo_sample,18,8.0,7.519102990032334e-05,7.090946843846258e-05,5.9406146179386e-05,3.9020881191187404e-05,5,0.0009999999999999992,False,loo_residual_sample,-0.6659259345368391,1.0006139278411863,0.0164826797863814,0.0068706274032592,0.5001105345716043,0.4138522709228205,0.9983698129653932,True,False,8.122923588040121e-05,3.40531561461776e-05,0.0001232641196013425,4.5495250953050404e-05,1.4934223861700264e-05,7.170126450120305e-05,True
tcn,loo_sample,18,9.0,0.0,0.0,0.0,0.0,0,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,18,10.0,2.314368770763853e-05,2.4833887043107516e-05,-2.7823920265568347e-06,1.6293439290593347e-05,3,0.0002500000000000002,False,loo_residual_sample,-0.6060181530119817,0.999291181564331,0.002843370806177,0.0019484609365463,0.1148842134756821,0.1113175100660973,1.00121009349823,True,False,3.579734219269604e-05,-2.1677740863764723e-06,7.101744186045453e-05,2.3497408057123748e-05,3.6915144737441617e-06,4.273484603184865e-05,False
tcn,loo_sample,18,11.0,-0.00021791112956812687,-0.00021758720930231679,-0.00026152408637869495,-0.00013343904587348465,0,0.0007499999999999989,False,loo_residual_sample,-0.9736542225453076,1.002188205718994,0.0033631309062697,0.0024386942386627,-0.013847639476689,-0.0030937075017248,0.9969984889030457,True,False,-0.00027358803986710756,-0.00037342192691028564,-0.0001764078073089867,-0.00015435451116525557,-0.00020859022857668873,-0.00010237759479453934,False
tcn,loo_sample,19,1.0,0.0016102076411959932,0.0012536129568105903,-1.3517441860400048e-05,0.0013211554564726002,4,0.0007499999999999989,False,loo_residual_sample,0.8651731632450161,0.9980531930923462,0.0049596181608603,0.0042440295219421,0.9716406840851812,0.9420414687586508,1.0054640769958496,True,False,0.0016110465116279116,0.00029656353820595193,0.003003598421926951,0.0014087423638874151,0.0005309514773624842,0.002318201579642508,True
tcn,loo_sample,19,2.0,-0.004206200166113017,-0.004052263289036406,-0.005598961794019974,-0.0025708534543385174,0,0.0005000000000000004,False,loo_residual_sample,0.9265466011957644,0.9996967911720276,0.003525135654436,0.0034029483795166,0.9528272462470624,0.9411839774807056,1.0040563344955444,True,False,-0.004109966777408631,-0.005200867940199329,-0.0029114078073089744,-0.0025070288931124483,-0.0032327853691995383,-0.0017035078753436662,False
tcn,loo_sample,19,3.0,0.0014593355481727244,0.0014133513289036337,0.0009568106312292102,0.0008907230968864255,5,0.0012499999999999994,False,loo_residual_sample,0.9322225435181724,1.00082266330719,0.0034354509736944,0.0032872557640075,0.933850402532371,0.909343663450228,0.9988558888435364,True,False,0.0015189368770764143,0.001164115448504985,0.0018491735880398587,0.0009396503455671712,0.0007126222341287442,0.0011519657473768906,True
tcn,loo_sample,19,4.0,-0.012491461794019942,-0.013734136212624426,-0.01676852159468445,-0.008096847087930726,0,0.0014999999999999996,False,loo_residual_sample,0.3371445351990427,1.00309956073761,0.003348054398276,0.0016921758651733,0.6053401041017554,0.3618425431138095,0.995981752872467,False,False,-0.012635714285714274,-0.015974439368770767,-0.009066274916943484,-0.008238578660069806,-0.010508158905523536,-0.005801299429672195,False
tcn,loo_sample,19,5.0,4.152823929182148e-09,0.0,0.0,0.0,1,0.0,False,loo_residual_sample,,,0.0,0.0,,,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
tcn,loo_sample,19,6.0,0.0001732931893687173,0.00012414867109644678,9.973006644514726e-05,0.00011434524190456763,5,0.0007499999999999989,False,loo_residual_sample,0.9719676366842894,1.0001260042190552,0.0015354211978162,0.0017780065536499,0.9828108155771098,0.968986654398402,0.9907699823379515,True,False,0.00012857142857143676,-3.161960132888838e-05,0.00029851328903656343,9.838194741583317e-05,6.321764002153563e-06,0.00019514155917466726,False
