seed,fault_id,f0_auroc,f0c_auroc,f1_auroc,f0_auprc,f0c_auprc,f1_auprc,f0_detected_run_ratio,f0c_detected_run_ratio,f1_detected_run_ratio,f0_detection_delay,f0c_detection_delay,f1_detection_delay,f0_prefault_fpr,f0c_prefault_fpr,f1_prefault_fpr,f0_threshold,f0c_threshold,f1_threshold,f1_minus_f0_auroc,f1_minus_f0_auprc,f1_minus_f0_detected_run_ratio,f1_minus_f0_detection_delay,f1_minus_f0_prefault_fpr,f1_minus_f0c_auroc,f1_minus_f0c_auprc,f1_minus_f0c_detected_run_ratio,f1_minus_f0c_detection_delay,f1_minus_f0c_prefault_fpr
46,12,0.790994999254172,0.7811079706205412,0.8142992021489708,0.9117402841427351,0.9068396590474965,0.9226060127163237,1.0,1.0,1.0,25.9,27.5,27.15,0.009844559585492229,0.010103626943005182,0.011312607944732296,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.02330420289479873,0.010865728573588584,0.0,1.25,0.0014680483592400678,0.03319123152842962,0.01576635366882717,0.0,-0.3500000000000014,0.0012089810017271146
42,13,0.9886456164422402,0.9886623174416498,0.9888595365511188,0.9962427403937058,0.9962478743766914,0.9963128192667723,1.0,1.0,1.0,36.55,36.6,36.0,0.01079447322970639,0.010967184801381693,0.01070811744386874,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.0002139201088785514,7.007887306653693e-05,0.0,-0.5499999999999972,-8.635578583764993e-05,0.00019721910946901566,6.494489008090909e-05,0.0,-0.6000000000000014,-0.00025906735751295325
43,13,0.9886602926111253,0.9886379485908782,0.9888740709510478,0.9962448219932388,0.996248283704091,0.996320354194195,1.0,1.0,1.0,36.75,35.7,35.95,0.010276338514680483,0.010276338514680483,0.010880829015544042,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.00021377833992253237,7.553220095612989e-05,0.0,-0.7999999999999972,0.0006044905008635582,0.00023612236016967714,7.207049010393707e-05,0.0,0.25,0.0006044905008635582
44,13,0.9887167906220452,0.988680448458355,0.9888886238425798,0.9962618795559176,0.996248842237477,0.996319748514636,1.0,1.0,1.0,36.3,36.65,36.0,0.010189982728842832,0.009844559585492229,0.009930915371329879,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.0001718332205346007,5.786895871839892e-05,0.0,-0.29999999999999716,-0.00025906735751295325,0.00020817538422479576,7.090627715899966e-05,0.0,-0.6499999999999986,8.635578583764993e-05
45,13,0.9886307522753918,0.9886292113084781,0.9887839613698086,0.9962371251341336,0.9962365302202226,0.9962931197372927,1.0,1.0,1.0,36.85,36.85,35.7,0.010967184801381693,0.010535405872193437,0.00924006908462867,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0001532090944168507,5.599460315908189e-05,0.0,-1.1499999999999986,-0.0017271157167530228,0.00015475006133047753,5.6589517070104733e-05,0.0,-1.1499999999999986,-0.0012953367875647662
46,13,0.988674065773399,0.988609795125367,0.9888085336282127,0.9962520680371563,0.9962312852880618,0.9963010315108844,1.0,1.0,1.0,36.5,36.7,35.7,0.011053540587219343,0.009930915371329879,0.01070811744386874,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.0001344678548137468,4.896347372818077e-05,0.0,-0.7999999999999972,-0.0003454231433506032,0.00019873850284579664,6.974622282263088e-05,0.0,-1.0,0.0007772020725388615
42,14,0.9973479004017609,0.9976671610088526,0.9980688201987478,0.9989915557768928,0.9991204981174552,0.9992808237824617,1.0,1.0,1.0,6.05,6.15,6.05,0.01070811744386874,0.011139896373056995,0.010449050086355785,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.0007209197969868519,0.0002892680055689434,0.0,0.0,-0.000259067357512955,0.0004016591898952093,0.00016032566500656653,0.0,-0.10000000000000053,-0.0006908462867012098
43,14,0.9964366958464161,0.998934630950752,0.9989831405891918,0.9986406262138992,0.9996380126290869,0.9996525873427546,1.0,1.0,1.0,6.25,5.65,5.8,0.011139896373056995,0.01079447322970639,0.010276338514680483,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.0025464447427756554,0.0010119611288554875,0.0,-0.4500000000000002,-0.0008635578583765114,4.8509638439830916e-05,1.4574713667725447e-05,0.0,0.14999999999999947,-0.0005181347150259065
44,14,0.9986761121774602,0.9972863603470997,0.997233354167206,0.999528353693451,0.9989643806869838,0.9989456451798788,1.0,1.0,1.0,6.15,6.25,6.15,0.01001727115716753,0.011226252158894647,0.010880829015544042,0.8282229900360107,0.8202648758888245,0.8198217749595642,-0.0014427580102541748,-0.0005827085135722276,0.0,0.0,0.0008635578583765114,-5.300617989367762e-05,-1.873550710496108e-05,0.0,-0.09999999999999964,-0.0003454231433506049
45,14,0.9966488561710793,0.9976813533141268,0.9989634593597714,0.9987107302815116,0.9991281919410042,0.9996466448567118,1.0,1.0,1.0,6.25,6.25,5.85,0.010621761658031088,0.011139896373056995,0.010189982728842832,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0023146031886920326,0.0009359145752002584,0.0,-0.40000000000000036,-0.00043177892918825657,0.0012821060456446043,0.0005184529157076234,0.0,-0.40000000000000036,-0.0009499136442141631
46,14,0.9986998553956649,0.9981633338634259,0.9990515595201552,0.9995390304741553,0.9993258041069775,0.9996759216572491,1.0,1.0,1.0,6.15,6.25,5.75,0.010880829015544042,0.010621761658031088,0.010535405872193437,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.0003517041244903707,0.00013689118309379023,0.0,-0.40000000000000036,-0.0003454231433506049,0.0008882256567293023,0.0003501175502715892,0.0,-0.5,-8.635578583765166e-05
42,15,0.5163688100900048,0.5168416311319697,0.5173467600862448,0.7191981232472087,0.7198170058798397,0.7198401480572062,0.0,0.0,0.0,,,,0.01157167530224525,0.011139896373056995,0.010621761658031088,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.0009779499962400129,0.0006420248099975323,0.0,,-0.0009499136442141613,0.0005051289542751247,2.3142177366541894e-05,0.0,,-0.0005181347150259065
43,15,0.5164588056396924,0.518482730075606,0.5165329384759714,0.7193514191247283,0.7212787098736728,0.7194294529695281,0.0,0.05,0.0,,482.0,,0.011312607944732296,0.012089810017271158,0.011053540587219343,0.8208165168762207,0.8871942758560181,0.8420192003250122,7.413283627899503e-05,7.803384479976305e-05,0.0,,-0.00025906735751295325,-0.0019497915996345982,-0.0018492569041447249,-0.05,,-0.0010362694300518147
44,15,0.5178594890893379,0.5163030292943974,0.5156972073981205,0.7207004224618967,0.7194526874079019,0.7187320361996795,0.0,0.0,0.0,,,,0.010449050086355785,0.010880829015544042,0.01079447322970639,0.8282229900360107,0.8202648758888245,0.8198217749595642,-0.0021622816912173493,-0.001968386262217181,0.0,,0.0003454231433506049,-0.0006058218962768924,-0.0007206512082224004,0.0,,-8.635578583765166e-05
45,15,0.5163866144217244,0.5166926412049622,0.5185571341220618,0.719418267492441,0.7197264590594699,0.7214958949598098,0.0,0.0,0.0,,,,0.011053540587219343,0.011312607944732296,0.010967184801381693,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0021705197003374366,0.0020776274673688366,0.0,,-8.635578583764993e-05,0.0018644929170996694,0.0017694359003399551,0.0,,-0.0003454231433506032
46,15,0.5165240378510785,0.5158581120813038,0.5165205090368463,0.7195831874400412,0.7191192538829227,0.7199847315093133,0.0,0.0,0.0,,,,0.011312607944732296,0.01157167530224525,0.01070811744386874,0.8233305811882019,0.8199812173843384,0.8454441428184509,-3.528814232156563e-06,0.000401544069272064,0.0,,-0.0006044905008635564,0.000662396955542488,0.0008654776263905539,0.0,,-0.0008635578583765097
42,16,0.5106564765606605,0.5114597487114435,0.5113881245692997,0.7162208964787308,0.7169075916205173,0.7174111632662006,0.0,0.0,0.0,,,,0.00932642487046632,0.009844559585492229,0.009758203799654577,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.0007316480086392296,0.001190266787469807,0.0,,0.00043177892918825657,-7.16241421437891e-05,0.0005035716456832651,0.0,,-8.635578583765166e-05
43,16,0.510688334510632,0.5144280793758221,0.5127948640189157,0.716394804224535,0.7191395301242988,0.7179948891399758,0.0,0.0,0.0,,,,0.009758203799654577,0.008290155440414507,0.010276338514680483,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.0021065295082837165,0.0016000849154407248,0.0,,0.0005181347150259065,-0.0016332153569064145,-0.0011446409843229866,0.0,,0.001986183074265976
44,16,0.5103188753653632,0.5102656626959031,0.5118311802943617,0.7160463881403442,0.7161597682091193,0.7174528090677407,0.0,0.0,0.0,,,,0.009499136442141624,0.010189982728842832,0.009930915371329879,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.0015123049289984536,0.0014064209273965123,0.0,,0.00043177892918825483,0.0015655175984585767,0.0012930408586213638,0.0,,-0.00025906735751295325
45,16,0.510683323286229,0.5104681580760844,0.5122167826090173,0.7165003301749451,0.7164127449182102,0.7169889664509195,0.0,0.0,0.0,,,,0.009758203799654577,0.009585492227979275,0.009930915371329879,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0015334593227882554,0.0004886362759743967,0.0,,0.0001727115716753016,0.0017486245329328964,0.000576221532709309,0.0,,0.0003454231433506032
46,16,0.5114831220975888,0.5111581352574462,0.5125071963154865,0.7167959232498101,0.7168489074246169,0.7180520879485153,0.0,0.0,0.0,,,,0.009671848013816925,0.010103626943005182,0.009671848013816925,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.0010240742178976303,0.0012561646987051533,0.0,,0.0,0.001349061058040224,0.0012031805238983395,0.0,,-0.00043177892918825657
42,17,0.9896274126918966,0.9876786042291529,0.9883271170728039,0.9965681059175775,0.995806223756711,0.9960641440073557,1.0,1.0,1.0,33.5,33.2,33.4,0.009671848013816925,0.009758203799654577,0.009585492227979275,0.8215875029563904,0.8246080875396729,0.8196030259132385,-0.0013002956190927284,-0.0005039619102218396,0.0,-0.10000000000000142,-8.635578583764993e-05,0.0006485128436509724,0.00025792025064463875,0.0,0.19999999999999574,-0.0001727115716753016
43,17,0.9893092769906519,0.9897394224949118,0.9893337352175045,0.9964496538327318,0.9965651205220386,0.9964483171893553,1.0,1.0,1.0,33.65,32.65,32.85,0.009499136442141624,0.011139896373056995,0.008894645941278066,0.8208165168762207,0.8871942758560181,0.8420192003250122,2.4458226852597242e-05,-1.3366433764261387e-06,0.0,-0.7999999999999972,-0.0006044905008635582,-0.00040568727740730726,-0.00011680333268326848,0.0,0.20000000000000284,-0.0022452504317789293
44,17,0.9895225375656914,0.9897176517143565,0.987922258835596,0.9965299358009267,0.9966091570860788,0.9959029070607168,1.0,1.0,1.0,32.9,33.7,33.5,0.010189982728842832,0.009930915371329879,0.010880829015544042,0.8282229900360107,0.8202648758888245,0.8198217749595642,-0.0016002787300953836,-0.0006270287402099228,0.0,0.6000000000000014,0.0006908462867012098,-0.0017953928787605156,-0.0007062500253619541,0.0,-0.20000000000000284,0.0009499136442141631
45,17,0.989171813496158,0.9892083929687528,0.9898594638174805,0.9963885424446829,0.9964104832039115,0.9966561955648625,1.0,1.0,1.0,33.6,33.5,32.7,0.009585492227979275,0.009499136442141624,0.009153713298791019,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0006876503213224527,0.00026765312017962284,0.0,-0.8999999999999986,-0.00043177892918825657,0.0006510708487276196,0.00024571236095105586,0.0,-0.7999999999999972,-0.0003454231433506049
46,17,0.9893581410514819,0.9896022826034697,0.989688163771498,0.9964624789582397,0.9965607356309321,0.9965910882076023,1.0,1.0,1.0,33.4,33.5,32.75,0.01001727115716753,0.010103626943005182,0.009585492227979275,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.0003300227200161432,0.0001286092493626434,0.0,-0.6499999999999986,-0.00043177892918825483,8.588116802832335e-05,3.0352576670278353e-05,0.0,-0.75,-0.0005181347150259065
42,18,0.9386799337754059,0.9543234261488525,0.932166870690686,0.9770714476430643,0.9832848844535105,0.97444624437582,1.0,1.0,1.0,62.9,62.7,65.0,0.010880829015544042,0.011053540587219343,0.009930915371329879,0.8215875029563904,0.8246080875396729,0.8196030259132385,-0.006513063084719883,-0.002625203267244358,0.0,2.1000000000000014,-0.0009499136442141631,-0.022156555458166416,-0.00883864007769053,0.0,2.299999999999997,-0.0011226252158894647
43,18,0.9578274246497999,0.9585711754125785,0.9473246472110348,0.9845626941804608,0.9848489386609305,0.9803666141050433,1.0,1.0,1.0,63.0,61.5,63.95,0.010189982728842832,0.01001727115716753,0.011226252158894647,0.8208165168762207,0.8871942758560181,0.8420192003250122,-0.010502777438765043,-0.0041960800754174965,0.0,0.9500000000000028,0.0010362694300518147,-0.011246528201543704,-0.004482324555887152,0.0,2.450000000000003,0.0012089810017271163
44,18,0.9567088891600991,0.936583448289465,0.9393195336664287,0.9841350122849668,0.9762691157798444,0.9772235243251168,1.0,1.0,1.0,62.1,62.3,64.1,0.010189982728842832,0.01079447322970639,0.010449050086355785,0.8282229900360107,0.8202648758888245,0.8198217749595642,-0.017389355493670378,-0.006911487959849971,0.0,1.999999999999993,0.00025906735751295325,0.0027360853769636817,0.0009544085452724005,0.0,1.7999999999999972,-0.0003454231433506049
45,18,0.9428969284214704,0.9425267696772229,0.9419131289148265,0.9787702193966883,0.9786608511255035,0.9783135632401666,1.0,1.0,1.0,62.75,63.1,62.25,0.009758203799654577,0.009930915371329879,0.010276338514680483,0.8191421627998352,0.8209508061408997,0.8455680012702942,-0.0009837995066439564,-0.00045665615652168423,0.0,-0.5,0.0005181347150259065,-0.0006136407623964502,-0.0003472878853368888,0.0,-0.8500000000000014,0.0003454231433506049
46,18,0.9522169675250469,0.9308946576526266,0.9480104483720609,0.9823732963010015,0.9738751508746623,0.9806082696476878,1.0,1.0,1.0,63.1,63.9,64.25,0.010103626943005182,0.010535405872193437,0.011744386873920553,0.8233305811882019,0.8199812173843384,0.8454441428184509,-0.004206519152985977,-0.0017650266533136838,0.0,1.1499999999999986,0.0016407599309153711,0.017115790719434365,0.006733118773025515,0.0,0.3500000000000014,0.0012089810017271163
42,19,0.7624223260217535,0.7555574232074548,0.977229698993687,0.8955344453708207,0.8921888990043042,0.9915258011836892,1.0,1.0,1.0,119.3,124.65,32.3,0.01157167530224525,0.011917098445595855,0.011312607944732296,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.21480737297193342,0.09599135581286844,0.0,-87.0,-0.00025906735751295325,0.22167227578623216,0.09933690217938496,0.0,-92.35000000000001,-0.0006044905008635582
43,19,0.7559470782650931,0.7967291097279392,0.9854450959652555,0.8922902326641629,0.9149110175282562,0.994703430562227,1.0,1.0,1.0,123.8,112.2,30.2,0.011139896373056995,0.01070811744386874,0.011226252158894647,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.22949801770016243,0.10241319789806413,0.0,-93.6,8.635578583765166e-05,0.18871598623731634,0.07979241303397078,0.0,-82.0,0.0005181347150259065
44,19,0.7684301091374407,0.7556013407644921,0.9769191972425322,0.899188376646932,0.8920404559363156,0.9914420807588332,1.0,1.0,1.0,108.95,119.6,33.0,0.011053540587219343,0.011053540587219343,0.01079447322970639,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.20848908810509148,0.09225370411190126,0.0,-75.95,-0.00025906735751295325,0.22131785647804003,0.09940162482251758,0.0,-86.6,-0.00025906735751295325
45,19,0.7524486426547038,0.7559984725935952,0.985747809669629,0.8904825751693713,0.8923095252156649,0.994872835135563,1.0,1.0,1.0,127.25,127.15,28.7,0.011053540587219343,0.010880829015544042,0.010189982728842832,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.23329916701492526,0.10439025996619167,0.0,-98.55,-0.0008635578583765114,0.22974933707603384,0.10256330991989815,0.0,-98.45,-0.0006908462867012098
46,19,0.7616549892193955,0.7566142830374061,0.9870767857649175,0.8954638375661135,0.8925491999821757,0.9953436105923941,1.0,1.0,1.0,123.75,115.85,29.55,0.011139896373056995,0.01079447322970639,0.011053540587219343,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.22542179654552208,0.0998797730262806,0.0,-94.2,-8.635578583765166e-05,0.23046250272751145,0.10279441061021832,0.0,-86.3,0.00025906735751295325
42,20,0.984890628332341,0.9857562541683155,0.9864283499696122,0.9948338429096436,0.9951737254656075,0.9954477867020186,1.0,1.0,1.0,42.95,42.85,43.25,0.010362694300518135,0.0114853195164076,0.010362694300518135,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.0015377216372711722,0.0006139437923750046,0.0,0.29999999999999716,0.0,0.0006720958012966793,0.00027406123641116054,0.0,0.3999999999999986,-0.0011226252158894647
43,20,0.984585800421362,0.9865490878092258,0.986421434110104,0.9947178420784575,0.9955149269930404,0.9954493102122182,1.0,1.0,1.0,42.95,41.6,43.05,0.010362694300518135,0.009499136442141624,0.010449050086355785,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.0018356336887419555,0.0007314681337606821,0.0,0.09999999999999432,8.635578583764993e-05,-0.00012765369912182134,-6.561678082228628e-05,0.0,1.4499999999999957,0.0009499136442141613
44,20,0.9859864438058678,0.9868991184436481,0.9863960482211694,0.9952492260331813,0.9956330637935735,0.995443091324078,1.0,1.0,1.0,42.55,42.85,43.75,0.009671848013816925,0.01001727115716753,0.010276338514680483,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.0004096044153016898,0.0001938652908967109,0.0,1.2000000000000028,0.0006044905008635582,-0.000503070222478641,-0.00018997246949548074,0.0,0.8999999999999986,0.00025906735751295325
45,20,0.9832545591047106,0.9833343164702242,0.9864937147041528,0.9942204952773693,0.9942635083816105,0.9954634321577688,1.0,1.0,1.0,42.65,42.75,43.0,0.01001727115716753,0.010621761658031088,0.010362694300518135,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0032391555994422117,0.0012429368803994478,0.0,0.3500000000000014,0.0003454231433506049,0.003159398233928634,0.001199923776158296,0.0,0.25,-0.00025906735751295325
46,20,0.9837797761036713,0.985209257142998,0.9866115462801676,0.9944086427502873,0.9949684178581727,0.9955205939193249,1.0,1.0,1.0,42.55,42.75,42.7,0.009844559585492229,0.010449050086355785,0.009499136442141624,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.0028317701764962733,0.0011119511690376171,0.0,0.15000000000000568,-0.0003454231433506049,0.0014022891371695545,0.0005521760611522097,0.0,-0.04999999999999716,-0.0009499136442141613
42,21,0.5013766412838596,0.5015136116689412,0.5015769546548912,0.7077275234838336,0.707951430987964,0.7077212628933305,0.0,0.0,0.0,,,,0.01070811744386874,0.01070811744386874,0.010362694300518135,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.00020031337103154634,-6.260590503126551e-06,0.0,,-0.0003454231433506049,6.334298595001009e-05,-0.0002301680946334983,0.0,,-0.0003454231433506049
43,21,0.5013906425092366,0.503670462992755,0.5007099111293561,0.7078015586020159,0.7087894710533683,0.707363995572729,0.0,0.0,0.0,,,,0.011053540587219343,0.01001727115716753,0.010103626943005182,0.8208165168762207,0.8871942758560181,0.8420192003250122,-0.0006807313798804504,-0.0004375630292868804,0.0,,-0.0009499136442141613,-0.0029605518633988304,-0.0014254754806393155,0.0,,8.635578583765166e-05
44,21,0.5017195464872735,0.5014886141036689,0.5013705236452127,0.7075267367598338,0.7078465771149216,0.707622138236461,0.0,0.0,0.0,,,,0.010362694300518135,0.010276338514680483,0.01079447322970639,0.8282229900360107,0.8202648758888245,0.8198217749595642,-0.0003490228420607311,9.540147662723264e-05,0.0,,0.00043177892918825483,-0.00011809045845612154,-0.00022443887846057553,0.0,,0.0005181347150259065
45,21,0.5013990253692465,0.5013035871244201,0.5022575196103449,0.7080888982630112,0.708144208401011,0.7079732155321905,0.0,0.0,0.0,,,,0.010449050086355785,0.01079447322970639,0.009671848013816925,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.0008584942410984064,-0.0001156827308207431,0.0,,-0.0007772020725388597,0.0009539324859247911,-0.00017099286882049647,0.0,,-0.0011226252158894647
46,21,0.5011694552003935,0.5018490031176842,0.5013100684312587,0.7079411509749757,0.7083216702160632,0.706664979459419,0.0,0.0,0.0,,,,0.010362694300518135,0.010967184801381693,0.009844559585492229,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.00014061323086522748,-0.001276171515556701,0.0,,-0.0005181347150259065,-0.0005389346864255184,-0.001656690756644208,0.0,,-0.0011226252158894647
42,22,0.5488673245979001,0.5460786614298447,0.5607357438986956,0.7433551563622349,0.7424237097227053,0.7521672257137798,0.0,0.0,0.0,,,,0.010449050086355785,0.010362694300518135,0.01079447322970639,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.011868419300795519,0.008812069351544882,0.0,,0.0003454231433506049,0.01465708246885089,0.00974351599107448,0.0,,0.00043177892918825483
43,22,0.5470132516990701,0.5615552054478727,0.564116085968695,0.7429996548008443,0.7512229930730387,0.7544507557932651,0.0,0.0,0.0,,,,0.010103626943005182,0.009585492227979275,0.009930915371329879,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.01710283426962489,0.01145110099242086,0.0,,-0.00017271157167530332,0.002560880520822262,0.0032277627202264014,0.0,,0.0003454231433506032
44,22,0.5511158326337343,0.547808840588822,0.5595947010462549,0.7452320438122614,0.7436423167583509,0.7519283090670164,0.0,0.0,0.0,,,,0.01079447322970639,0.009930915371329879,0.010449050086355785,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.008478868412520546,0.006696265254754974,0.0,,-0.0003454231433506049,0.011785860457432906,0.008285992308665446,0.0,,0.0005181347150259065
45,22,0.5466832659622599,0.5477132729027748,0.5650899000097389,0.7428583700024947,0.7433717408960202,0.7557613378924215,0.0,0.0,0.0,,,,0.010967184801381693,0.01079447322970639,0.009844559585492229,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.018406634047478998,0.012902967889926842,0.0,,-0.0011226252158894647,0.017376627106964082,0.012389596996401298,0.0,,-0.0009499136442141613
46,22,0.5490929930385279,0.5486757207718642,0.5684302509063968,0.7435901258237958,0.7442732069305791,0.7565144830828269,0.0,0.0,0.0,,,,0.009930915371329879,0.010880829015544042,0.01070811744386874,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.019337257867868884,0.012924357259031072,0.0,,0.0007772020725388615,0.019754530134532544,0.012241276152247793,0.0,,-0.0001727115716753016
42,23,0.5227828167395853,0.5230502762029096,0.5414873566746674,0.7246220625581483,0.7247975586449616,0.7383827803625304,0.0,0.0,0.0,,,,0.010362694300518135,0.009067357512953367,0.00924006908462867,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.018704539935082143,0.013760717804382039,0.0,,-0.0011226252158894647,0.01843708047175785,0.013585221717568707,0.0,,0.00017271157167530332
43,23,0.523028530077825,0.5193980397668085,0.539489517726667,0.7250299733211976,0.7232348733062322,0.7363556506554501,0.0,0.0,0.0,,,,0.009067357512953367,0.009671848013816925,0.009153713298791019,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.016460987648841963,0.011325677334252493,0.0,,8.635578583765166e-05,0.02009147795985844,0.013120777349217905,0.0,,-0.0005181347150259065
44,23,0.5223454687559712,0.5241040633448351,0.5423165632986061,0.7243067656479089,0.7256588545636097,0.7389240303373481,0.0,0.0,0.0,,,,0.009758203799654577,0.009412780656303972,0.008721934369602764,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.019971094542634904,0.014617264689439247,0.0,,-0.001036269430051813,0.018212499953771055,0.013265175773738425,0.0,,-0.0006908462867012081
45,23,0.5238013712139984,0.5235867360964719,0.5383586606655251,0.7258065460463963,0.7257701238761934,0.7351705343535843,0.0,0.0,0.0,,,,0.009499136442141624,0.008981001727115717,0.009671848013816925,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.014557289451526678,0.009363988307187987,0.0,,0.0001727115716753016,0.014771924569053185,0.00940041047739082,0.0,,0.0006908462867012081
46,23,0.5245973946564199,0.5232912957559306,0.5355870991482767,0.7257874029882122,0.7249627129883344,0.7332636354736469,0.0,0.0,0.0,,,,0.00932642487046632,0.008808290155440414,0.008808290155440414,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.010989704491856878,0.0074762324854347195,0.0,,-0.0005181347150259065,0.01229580339234615,0.008300922485312556,0.0,,0.0
42,24,0.9047347656928989,0.9029520118247637,0.9844650101888732,0.9631422381105287,0.9624450526158157,0.994366466213184,1.0,1.0,1.0,26.5,26.75,16.95,0.00846286701208981,0.008290155440414507,0.008290155440414507,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.07973024449597432,0.03122422810265535,0.0,-9.55,-0.00017271157167530332,0.08151299836410952,0.03192141359736833,0.0,-9.8,0.0
43,24,0.9015576617491331,0.9368057543402875,0.9846479476169872,0.9619598083117102,0.976037404648355,0.9944398494403974,1.0,1.0,1.0,26.7,24.95,16.8,0.007944732297063902,0.009153713298791019,0.007858376511226253,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.08309028586785405,0.03248004112868719,0.0,-9.899999999999999,-8.635578583764993e-05,0.047842193276699696,0.01840244479204245,0.0,-8.149999999999999,-0.0012953367875647662
44,24,0.9128066585796724,0.9045979524864426,0.9846599733227808,0.9662977493592245,0.9631917164983246,0.9944471040057106,1.0,1.0,1.0,25.6,27.35,16.85,0.008635578583765112,0.00854922279792746,0.00924006908462867,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.07185331474310841,0.028149354646486047,0.0,-8.75,0.0006044905008635582,0.08006202083633818,0.03125538750738599,0.0,-10.5,0.0006908462867012098
45,24,0.8940332435874203,0.8975301937057049,0.9879469821087578,0.9588277696187292,0.9600628964096296,0.9956801111507811,1.0,1.0,1.0,27.3,26.95,17.05,0.008203799654576857,0.008290155440414507,0.00924006908462867,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.09391373852133744,0.03685234153205197,0.0,-10.25,0.001036269430051813,0.0904167884030529,0.03561721474115154,0.0,-9.899999999999999,0.0009499136442141631
46,24,0.9153523605763956,0.8984739804654707,0.9872972241638406,0.9677162507240868,0.9605865685374622,0.9954118086978582,1.0,1.0,1.0,25.4,27.05,16.95,0.008031088082901554,0.007944732297063902,0.009067357512953367,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.07194486358744501,0.027695557973771323,0.0,-8.45,0.001036269430051813,0.08882324369836991,0.03482524016039601,0.0,-10.100000000000001,0.0011226252158894647
42,25,0.6848077705413972,0.6790498860300871,0.8892201197269654,0.8456154718497382,0.8420374863183234,0.9543247612984418,0.95,1.0,1.0,247.05263157894737,260.0,37.45,0.009844559585492229,0.009930915371329879,0.009671848013816925,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.20441234918556817,0.10870928944870362,0.050000000000000044,-209.60263157894735,-0.00017271157167530332,0.21017023369687826,0.11228727498011837,0.0,-222.55,-0.00025906735751295325
43,25,0.6760334926076735,0.7135507236997013,0.908911072648577,0.8404669012677337,0.8639829102820028,0.9636458083552663,1.0,1.0,1.0,299.1,125.1,36.65,0.009671848013816925,0.009153713298791019,0.00932642487046632,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.23287758004090342,0.12317890708753254,0.0,-262.45000000000005,-0.0003454231433506049,0.19536034894887566,0.09966289807326345,0.0,-88.44999999999999,0.0001727115716753016
44,25,0.6883621555784851,0.6798228689352165,0.9295707544204177,0.847527468818061,0.8428642039135744,0.9728181081531831,1.0,1.0,1.0,236.0,248.2,27.4,0.00932642487046632,0.010103626943005182,0.009930915371329879,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.24120859884193258,0.1252906393351222,0.0,-208.6,0.0006044905008635582,0.24974788548520122,0.12995390423960873,0.0,-220.79999999999998,-0.00017271157167530332
