architecture,seed,fault_id,channel,examples,target_samples,integration_steps,mean_abs_ig,normalized_xmv_ig,xmv_rank,mean_anomaly_score,mean_abs_convergence_delta
transformer,42,1,3,100,"620,680,740,800,860",32,0.031197382137179375,0.4349900484085083,1,7.002756118774414,0.0026784995570778847
transformer,42,1,4,100,"620,680,740,800,860",32,0.019667482003569603,0.2742268443107605,2,7.002756118774414,0.0026784995570778847
transformer,42,1,5,100,"620,680,740,800,860",32,0.0,0.0,10,7.002756118774414,0.0026784995570778847
transformer,42,1,6,100,"620,680,740,800,860",32,0.01070351805537939,0.14924085140228271,3,7.002756118774414,0.0026784995570778847
transformer,42,1,7,100,"620,680,740,800,860",32,0.0035437096375972033,0.04941050708293915,4,7.002756118774414,0.0026784995570778847
transformer,42,1,8,100,"620,680,740,800,860",32,0.0009446979966014624,0.013172074221074581,7,7.002756118774414,0.0026784995570778847
transformer,42,1,9,100,"620,680,740,800,860",32,0.0,0.0,10,7.002756118774414,0.0026784995570778847
transformer,42,1,10,100,"620,680,740,800,860",32,0.00020724322530440986,0.0028896252624690533,8,7.002756118774414,0.0026784995570778847
transformer,42,1,11,100,"620,680,740,800,860",32,4.1042163502424955e-05,0.0005722574423998594,9,7.002756118774414,0.0026784995570778847
transformer,42,4,1,100,"620,680,740,800,860",32,0.0019731654319912195,0.1272791028022766,4,0.6795092821121216,0.0019875881262123585
transformer,42,4,2,100,"620,680,740,800,860",32,0.0029162836726754904,0.1881149858236313,2,0.6795092821121216,0.0019875881262123585
transformer,42,4,3,100,"620,680,740,800,860",32,0.0014097646344453096,0.09093692153692245,6,0.6795092821121216,0.0019875881262123585
transformer,42,4,4,100,"620,680,740,800,860",32,0.001852372894063592,0.11948738247156143,5,0.6795092821121216,0.0019875881262123585
transformer,42,4,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6795092821121216,0.0019875881262123585
transformer,42,4,6,100,"620,680,740,800,860",32,0.0022918167524039745,0.1478337198495865,3,0.6795092821121216,0.0019875881262123585
transformer,42,4,7,100,"620,680,740,800,860",32,0.00048420202801935375,0.031233470886945724,7,0.6795092821121216,0.0019875881262123585
transformer,42,4,8,100,"620,680,740,800,860",32,0.00021354244381655008,0.013774563558399677,8,0.6795092821121216,0.0019875881262123585
transformer,42,4,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6795092821121216,0.0019875881262123585
transformer,42,4,10,100,"620,680,740,800,860",32,0.004227098543196917,0.27266913652420044,1,0.6795092821121216,0.0019875881262123585
transformer,42,4,11,100,"620,680,740,800,860",32,0.00013441800547298044,0.00867063831537962,9,0.6795092821121216,0.0019875881262123585
transformer,42,11,1,100,"620,680,740,800,860",32,0.001873405184596777,0.10021058470010757,5,1.2637450695037842,0.0015976339345797896
transformer,42,11,2,100,"620,680,740,800,860",32,0.002894022036343813,0.1548045426607132,2,1.2637450695037842,0.0015976339345797896
transformer,42,11,3,100,"620,680,740,800,860",32,0.001209174282848835,0.06468011438846588,6,1.2637450695037842,0.0015976339345797896
transformer,42,11,4,100,"620,680,740,800,860",32,0.0022394307889044285,0.11978971213102341,4,1.2637450695037842,0.0015976339345797896
transformer,42,11,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2637450695037842,0.0015976339345797896
transformer,42,11,6,100,"620,680,740,800,860",32,0.006782506126910448,0.36280399560928345,1,1.2637450695037842,0.0015976339345797896
transformer,42,11,7,100,"620,680,740,800,860",32,0.000667304324451834,0.035694871097803116,7,1.2637450695037842,0.0015976339345797896
transformer,42,11,8,100,"620,680,740,800,860",32,0.00020672328537330031,0.011057864874601364,8,1.2637450695037842,0.0015976339345797896
transformer,42,11,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2637450695037842,0.0015976339345797896
transformer,42,11,10,100,"620,680,740,800,860",32,0.0026917667128145695,0.14398567378520966,3,1.2637450695037842,0.0015976339345797896
transformer,42,11,11,100,"620,680,740,800,860",32,0.00013035170559305698,0.006972661707550287,9,1.2637450695037842,0.0015976339345797896
transformer,42,19,1,100,"620,680,740,800,860",32,0.0019193676998838782,0.06348297744989395,6,0.9317318797111511,0.004407856147736311
transformer,42,19,2,100,"620,680,740,800,860",32,0.0029721709433943033,0.0983043909072876,3,0.9317318797111511,0.004407856147736311
transformer,42,19,3,100,"620,680,740,800,860",32,0.0011221716413274407,0.03711576387286186,7,0.9317318797111511,0.004407856147736311
transformer,42,19,4,100,"620,680,740,800,860",32,0.0022296439856290817,0.07374534755945206,5,0.9317318797111511,0.004407856147736311
transformer,42,19,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.9317318797111511,0.004407856147736311
transformer,42,19,6,100,"620,680,740,800,860",32,0.00270729698240757,0.08954370021820068,4,0.9317318797111511,0.004407856147736311
transformer,42,19,7,100,"620,680,740,800,860",32,0.011582749895751476,0.3830988109111786,1,0.9317318797111511,0.004407856147736311
transformer,42,19,8,100,"620,680,740,800,860",32,0.007471449673175812,0.2471177875995636,2,0.9317318797111511,0.004407856147736311
transformer,42,19,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.9317318797111511,0.004407856147736311
transformer,42,19,10,100,"620,680,740,800,860",32,0.00010312032827641815,0.0034106990788131952,9,0.9317318797111511,0.004407856147736311
transformer,42,19,11,100,"620,680,740,800,860",32,0.00012639572378247976,0.004180531483143568,8,0.9317318797111511,0.004407856147736311
transformer,42,23,1,100,"620,680,740,800,860",32,0.0021099508740007877,0.19517512619495392,2,0.6084953546524048,0.0013536314945667982
transformer,42,23,2,100,"620,680,740,800,860",32,0.0026473437901586294,0.2448851615190506,1,0.6084953546524048,0.0013536314945667982
transformer,42,23,3,100,"620,680,740,800,860",32,0.0015739079099148512,0.14558996260166168,5,0.6084953546524048,0.0013536314945667982
transformer,42,23,4,100,"620,680,740,800,860",32,0.001606768579222262,0.14862965047359467,4,0.6084953546524048,0.0013536314945667982
transformer,42,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6084953546524048,0.0013536314945667982
transformer,42,23,6,100,"620,680,740,800,860",32,0.0020960457623004913,0.19388887286186218,3,0.6084953546524048,0.0013536314945667982
transformer,42,23,7,100,"620,680,740,800,860",32,0.0003766064182855189,0.03483692556619644,6,0.6084953546524048,0.0013536314945667982
transformer,42,23,8,100,"620,680,740,800,860",32,0.00018630881095305085,0.01723397709429264,7,0.6084953546524048,0.0013536314945667982
transformer,42,23,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6084953546524048,0.0013536314945667982
transformer,42,23,10,100,"620,680,740,800,860",32,8.4814200818073e-05,0.0078455014154315,9,0.6084953546524048,0.0013536314945667982
transformer,42,23,11,100,"620,680,740,800,860",32,0.00012880486610811204,0.011914734728634357,8,0.6084953546524048,0.0013536314945667982
transformer,42,25,1,100,"620,680,740,800,860",32,0.0017691468819975853,0.06195450574159622,3,0.9886735081672668,0.0036955871619284153
transformer,42,25,2,100,"620,680,740,800,860",32,0.01978890597820282,0.692996084690094,1,0.9886735081672668,0.0036955871619284153
transformer,42,25,3,100,"620,680,740,800,860",32,0.001238450757227838,0.0433698333799839,5,0.9886735081672668,0.0036955871619284153
transformer,42,25,4,100,"620,680,740,800,860",32,0.0017469418235123158,0.06117689609527588,4,0.9886735081672668,0.0036955871619284153
transformer,42,25,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.9886735081672668,0.0036955871619284153
transformer,42,25,6,100,"620,680,740,800,860",32,0.0030975257977843285,0.10847356915473938,2,0.9886735081672668,0.0036955871619284153
transformer,42,25,7,100,"620,680,740,800,860",32,0.000519431137945503,0.018190179020166397,6,0.9886735081672668,0.0036955871619284153
transformer,42,25,8,100,"620,680,740,800,860",32,0.00018915180407930166,0.006623987108469009,7,0.9886735081672668,0.0036955871619284153
transformer,42,25,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.9886735081672668,0.0036955871619284153
transformer,42,25,10,100,"620,680,740,800,860",32,8.212358079617843e-05,0.002875920385122299,9,0.9886735081672668,0.0036955871619284153
transformer,42,25,11,100,"620,680,740,800,860",32,0.00012390341726131737,0.004339026287198067,8,0.9886735081672668,0.0036955871619284153
transformer,42,26,1,100,"620,680,740,800,860",32,0.0014563489239662886,0.04976346716284752,4,1.010716199874878,0.0034562046639621258
transformer,42,26,2,100,"620,680,740,800,860",32,0.0019887671805918217,0.06795620918273926,3,1.010716199874878,0.0034562046639621258
transformer,42,26,3,100,"620,680,740,800,860",32,0.0012162498896941543,0.04155927896499634,5,1.010716199874878,0.0034562046639621258
transformer,42,26,4,100,"620,680,740,800,860",32,0.02018885128200054,0.6898534297943115,1,1.010716199874878,0.0034562046639621258
transformer,42,26,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.010716199874878,0.0034562046639621258
transformer,42,26,6,100,"620,680,740,800,860",32,0.003761993022635579,0.12854737043380737,2,1.010716199874878,0.0034562046639621258
transformer,42,26,7,100,"620,680,740,800,860",32,0.00032180637936107814,0.010996129363775253,6,1.010716199874878,0.0034562046639621258
transformer,42,26,8,100,"620,680,740,800,860",32,0.0001563382538734004,0.005342080723494291,7,1.010716199874878,0.0034562046639621258
transformer,42,26,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.010716199874878,0.0034562046639621258
transformer,42,26,10,100,"620,680,740,800,860",32,6.776565714972094e-05,0.002315553603693843,9,1.010716199874878,0.0034562046639621258
transformer,42,26,11,100,"620,680,740,800,860",32,0.00010730064241215587,0.003666464937850833,8,1.010716199874878,0.0034562046639621258
transformer,42,27,1,100,"620,680,740,800,860",32,0.001750644063577056,0.14715054631233215,4,0.7810957431793213,0.0013080766657367349
transformer,42,27,2,100,"620,680,740,800,860",32,0.002408699132502079,0.20246341824531555,2,0.7810957431793213,0.0013080766657367349
transformer,42,27,3,100,"620,680,740,800,860",32,0.0012320262612774968,0.10355807840824127,5,0.7810957431793213,0.0013080766657367349
transformer,42,27,4,100,"620,680,740,800,860",32,0.001967004965990782,0.16533677279949188,3,0.7810957431793213,0.0013080766657367349
transformer,42,27,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.7810957431793213,0.0013080766657367349
transformer,42,27,6,100,"620,680,740,800,860",32,0.0030090685468167067,0.2529275417327881,1,0.7810957431793213,0.0013080766657367349
transformer,42,27,7,100,"620,680,740,800,860",32,0.0003737436782103032,0.03141506016254425,7,0.7810957431793213,0.0013080766657367349
transformer,42,27,8,100,"620,680,740,800,860",32,0.00020315643632784486,0.01707633212208748,8,0.7810957431793213,0.0013080766657367349
transformer,42,27,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.7810957431793213,0.0013080766657367349
transformer,42,27,10,100,"620,680,740,800,860",32,0.0008313406142406166,0.06987840682268143,6,0.7810957431793213,0.0013080766657367349
transformer,42,27,11,100,"620,680,740,800,860",32,0.000121275894343853,0.010193856433033943,9,0.7810957431793213,0.0013080766657367349
transformer,43,1,1,100,"620,680,740,800,860",32,0.0019164095865562558,0.030435863882303238,6,7.06150484085083,0.0017135490197688341
transformer,43,1,2,100,"620,680,740,800,860",32,0.0029727297369390726,0.047212038189172745,5,7.06150484085083,0.0017135490197688341
transformer,43,1,3,100,"620,680,740,800,860",32,0.028201205655932426,0.4478834271430969,1,7.06150484085083,0.0017135490197688341
transformer,43,1,4,100,"620,680,740,800,860",32,0.0165556687861681,0.26293236017227173,2,7.06150484085083,0.0017135490197688341
transformer,43,1,5,100,"620,680,740,800,860",32,0.0,0.0,10,7.06150484085083,0.0017135490197688341
transformer,43,1,6,100,"620,680,740,800,860",32,0.00827894825488329,0.13148386776447296,3,7.06150484085083,0.0017135490197688341
transformer,43,1,7,100,"620,680,740,800,860",32,0.003935493994504213,0.06250238418579102,4,7.06150484085083,0.0017135490197688341
transformer,43,1,8,100,"620,680,740,800,860",32,0.000889899383764714,0.01413312554359436,7,7.06150484085083,0.0017135490197688341
transformer,43,1,9,100,"620,680,740,800,860",32,0.0,0.0,10,7.06150484085083,0.0017135490197688341
transformer,43,1,10,100,"620,680,740,800,860",32,0.00015930907102301717,0.002530100755393505,8,7.06150484085083,0.0017135490197688341
transformer,43,1,11,100,"620,680,740,800,860",32,5.584121754509397e-05,0.0008868541335687041,9,7.06150484085083,0.0017135490197688341
transformer,43,4,1,100,"620,680,740,800,860",32,0.0018153410637751222,0.13279299437999725,4,0.6700959801673889,0.0011664637131616473
transformer,43,4,2,100,"620,680,740,800,860",32,0.0023780723568052053,0.17395703494548798,2,0.6700959801673889,0.0011664637131616473
transformer,43,4,3,100,"620,680,740,800,860",32,0.001431635464541614,0.10472476482391357,6,0.6700959801673889,0.0011664637131616473
transformer,43,4,4,100,"620,680,740,800,860",32,0.0018942595925182104,0.13856592774391174,3,0.6700959801673889,0.0011664637131616473
transformer,43,4,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6700959801673889,0.0011664637131616473
transformer,43,4,6,100,"620,680,740,800,860",32,0.0017184717580676079,0.1257069706916809,5,0.6700959801673889,0.0011664637131616473
transformer,43,4,7,100,"620,680,740,800,860",32,0.0003988149401266128,0.029173489660024643,7,0.6700959801673889,0.0011664637131616473
transformer,43,4,8,100,"620,680,740,800,860",32,0.000171047227922827,0.012512180022895336,8,0.6700959801673889,0.0011664637131616473
transformer,43,4,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6700959801673889,0.0011664637131616473
transformer,43,4,10,100,"620,680,740,800,860",32,0.0037325765006244183,0.2730396091938019,1,0.6700959801673889,0.0011664637131616473
transformer,43,4,11,100,"620,680,740,800,860",32,0.0001302378805121407,0.00952695868909359,9,0.6700959801673889,0.0011664637131616473
transformer,43,11,1,100,"620,680,740,800,860",32,0.0017297554295510054,0.10486295819282532,5,1.2810839414596558,0.0013497777981683612
transformer,43,11,2,100,"620,680,740,800,860",32,0.0023475943598896265,0.14231820404529572,3,1.2810839414596558,0.0013497777981683612
transformer,43,11,3,100,"620,680,740,800,860",32,0.0011412474559620023,0.06918584555387497,6,1.2810839414596558,0.0013497777981683612
transformer,43,11,4,100,"620,680,740,800,860",32,0.002073334762826562,0.12569177150726318,4,1.2810839414596558,0.0013497777981683612
transformer,43,11,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2810839414596558,0.0013497777981683612
transformer,43,11,6,100,"620,680,740,800,860",32,0.005384123884141445,0.3264017403125763,1,1.2810839414596558,0.0013497777981683612
transformer,43,11,7,100,"620,680,740,800,860",32,0.0006481088930740952,0.039290305227041245,7,1.2810839414596558,0.0013497777981683612
transformer,43,11,8,100,"620,680,740,800,860",32,0.00020095412037335336,0.012182441540062428,8,1.2810839414596558,0.0013497777981683612
transformer,43,11,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2810839414596558,0.0013497777981683612
transformer,43,11,10,100,"620,680,740,800,860",32,0.002844627480953932,0.17244984209537506,2,1.2810839414596558,0.0013497777981683612
transformer,43,11,11,100,"620,680,740,800,860",32,0.00012564283679239452,0.007616845425218344,9,1.2810839414596558,0.0013497777981683612
transformer,43,19,1,100,"620,680,740,800,860",32,0.0018908125348389149,0.059567421674728394,6,0.9852427244186401,0.0037525896914303303
transformer,43,19,2,100,"620,680,740,800,860",32,0.0028953615110367537,0.09121433645486832,3,0.9852427244186401,0.0037525896914303303
transformer,43,19,3,100,"620,680,740,800,860",32,0.001251162844710052,0.03941614553332329,7,0.9852427244186401,0.0037525896914303303
transformer,43,19,4,100,"620,680,740,800,860",32,0.002292533405125141,0.07222307473421097,4,0.9852427244186401,0.0037525896914303303
transformer,43,19,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.9852427244186401,0.0037525896914303303
transformer,43,19,6,100,"620,680,740,800,860",32,0.002163769444450736,0.06816654652357101,5,0.9852427244186401,0.0037525896914303303
transformer,43,19,7,100,"620,680,740,800,860",32,0.013242875225841999,0.41719838976860046,1,0.9852427244186401,0.0037525896914303303
transformer,43,19,8,100,"620,680,740,800,860",32,0.007763368543237448,0.24457412958145142,2,0.9852427244186401,0.0037525896914303303
transformer,43,19,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.9852427244186401,0.0037525896914303303
transformer,43,19,10,100,"620,680,740,800,860",32,0.00011430674203438684,0.003601074917241931,9,0.9852427244186401,0.0037525896914303303
transformer,43,19,11,100,"620,680,740,800,860",32,0.0001282005396205932,0.0040387799963355064,8,0.9852427244186401,0.0037525896914303303
transformer,43,23,1,100,"620,680,740,800,860",32,0.0019287870964035392,0.20098014175891876,2,0.6141203045845032,0.0009821827989071608
transformer,43,23,2,100,"620,680,740,800,860",32,0.0020884827245026827,0.21762047708034515,1,0.6141203045845032,0.0009821827989071608
transformer,43,23,3,100,"620,680,740,800,860",32,0.0015541194006800652,0.16193966567516327,5,0.6141203045845032,0.0009821827989071608
transformer,43,23,4,100,"620,680,740,800,860",32,0.0016462854109704494,0.17154338955879211,3,0.6141203045845032,0.0009821827989071608
transformer,43,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6141203045845032,0.0009821827989071608
transformer,43,23,6,100,"620,680,740,800,860",32,0.0016323523595929146,0.17009156942367554,4,0.6141203045845032,0.0009821827989071608
transformer,43,23,7,100,"620,680,740,800,860",32,0.0003637205809354782,0.03789978474378586,6,0.6141203045845032,0.0009821827989071608
transformer,43,23,8,100,"620,680,740,800,860",32,0.0001601911208126694,0.016691958531737328,7,0.6141203045845032,0.0009821827989071608
transformer,43,23,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6141203045845032,0.0009821827989071608
transformer,43,23,10,100,"620,680,740,800,860",32,8.778669143794104e-05,0.009147397242486477,9,0.6141203045845032,0.0009821827989071608
transformer,43,23,11,100,"620,680,740,800,860",32,0.000135178750497289,0.014085662551224232,8,0.6141203045845032,0.0009821827989071608
transformer,43,25,1,100,"620,680,740,800,860",32,0.0021146168000996113,0.06500139832496643,3,1.098166823387146,0.0048230234533548355
transformer,43,25,2,100,"620,680,740,800,860",32,0.024235285818576813,0.7449706792831421,1,1.098166823387146,0.0048230234533548355
transformer,43,25,3,100,"620,680,740,800,860",32,0.0011297332821413875,0.03472697734832764,5,1.098166823387146,0.0048230234533548355
transformer,43,25,4,100,"620,680,740,800,860",32,0.0018004116136580706,0.05534301698207855,4,1.098166823387146,0.0048230234533548355
transformer,43,25,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.098166823387146,0.0048230234533548355
transformer,43,25,6,100,"620,680,740,800,860",32,0.002264448208734393,0.06960707902908325,2,1.098166823387146,0.0048230234533548355
transformer,43,25,7,100,"620,680,740,800,860",32,0.0005769087583757937,0.017733652144670486,6,1.098166823387146,0.0048230234533548355
transformer,43,25,8,100,"620,680,740,800,860",32,0.00018792391347233206,0.005776610691100359,7,1.098166823387146,0.0048230234533548355
transformer,43,25,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.098166823387146,0.0048230234533548355
transformer,43,25,10,100,"620,680,740,800,860",32,9.140664769802243e-05,0.0028097573667764664,9,1.098166823387146,0.0048230234533548355
transformer,43,25,11,100,"620,680,740,800,860",32,0.00013112994201947004,0.004030815325677395,8,1.098166823387146,0.0048230234533548355
transformer,43,26,1,100,"620,680,740,800,860",32,0.0013777437852695584,0.049956563860177994,4,1.010275959968567,0.003495429642498493
transformer,43,26,2,100,"620,680,740,800,860",32,0.0018332470208406448,0.06647296994924545,3,1.010275959968567,0.003495429642498493
transformer,43,26,3,100,"620,680,740,800,860",32,0.0011239059967920184,0.040752485394477844,5,1.010275959968567,0.003495429642498493
transformer,43,26,4,100,"620,680,740,800,860",32,0.01970750093460083,0.7145878672599792,1,1.010275959968567,0.003495429642498493
transformer,43,26,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.010275959968567,0.003495429642498493
transformer,43,26,6,100,"620,680,740,800,860",32,0.002912645461037755,0.10561162233352661,2,1.010275959968567,0.003495429642498493
transformer,43,26,7,100,"620,680,740,800,860",32,0.00029040564550086856,0.01053001917898655,6,1.010275959968567,0.003495429642498493
transformer,43,26,8,100,"620,680,740,800,860",32,0.000152113992953673,0.005515606142580509,7,1.010275959968567,0.003495429642498493
transformer,43,26,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.010275959968567,0.003495429642498493
transformer,43,26,10,100,"620,680,740,800,860",32,7.347919745370746e-05,0.002664332976564765,9,1.010275959968567,0.003495429642498493
transformer,43,26,11,100,"620,680,740,800,860",32,0.00010779345029732212,0.00390855735167861,8,1.010275959968567,0.003495429642498493
transformer,43,27,1,100,"620,680,740,800,860",32,0.0014986094320192933,0.1489710807800293,4,0.7834847569465637,0.0007267716573551297
transformer,43,27,2,100,"620,680,740,800,860",32,0.0019105657702311873,0.18992209434509277,2,0.7834847569465637,0.0007267716573551297
transformer,43,27,3,100,"620,680,740,800,860",32,0.0011940548429265618,0.11869646608829498,5,0.7834847569465637,0.0007267716573551297
transformer,43,27,4,100,"620,680,740,800,860",32,0.0017934031784534454,0.17827540636062622,3,0.7834847569465637,0.0007267716573551297
transformer,43,27,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.7834847569465637,0.0007267716573551297
transformer,43,27,6,100,"620,680,740,800,860",32,0.0022424100898206234,0.22290948033332825,1,0.7834847569465637,0.0007267716573551297
transformer,43,27,7,100,"620,680,740,800,860",32,0.0003465678310021758,0.034450992941856384,7,0.7834847569465637,0.0007267716573551297
transformer,43,27,8,100,"620,680,740,800,860",32,0.0001771480165189132,0.01760961301624775,8,0.7834847569465637,0.0007267716573551297
transformer,43,27,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.7834847569465637,0.0007267716573551297
transformer,43,27,10,100,"620,680,740,800,860",32,0.0007749515934847295,0.07703500241041183,6,0.7834847569465637,0.0007267716573551297
transformer,43,27,11,100,"620,680,740,800,860",32,0.00012202250945847481,0.01212979480624199,9,0.7834847569465637,0.0007267716573551297
transformer,44,1,1,100,"620,680,740,800,860",32,0.0016637177905067801,0.02278750389814377,6,7.1515421867370605,0.001321294461376965
transformer,44,1,2,100,"620,680,740,800,860",32,0.0027041735593229532,0.037038352340459824,5,7.1515421867370605,0.001321294461376965
transformer,44,1,3,100,"620,680,740,800,860",32,0.037070922553539276,0.5077506303787231,1,7.1515421867370605,0.001321294461376965
transformer,44,1,4,100,"620,680,740,800,860",32,0.019768670201301575,0.2707662582397461,2,7.1515421867370605,0.001321294461376965
transformer,44,1,5,100,"620,680,740,800,860",32,0.0,0.0,10,7.1515421867370605,0.001321294461376965
transformer,44,1,6,100,"620,680,740,800,860",32,0.007212827913463116,0.09879220277070999,3,7.1515421867370605,0.001321294461376965
transformer,44,1,7,100,"620,680,740,800,860",32,0.0036266380921006203,0.04967310652136803,4,7.1515421867370605,0.001321294461376965
transformer,44,1,8,100,"620,680,740,800,860",32,0.0008291646954603493,0.011356850154697895,7,7.1515421867370605,0.001321294461376965
transformer,44,1,9,100,"620,680,740,800,860",32,0.0,0.0,10,7.1515421867370605,0.001321294461376965
transformer,44,1,10,100,"620,680,740,800,860",32,8.317933679791167e-05,0.0011392853921279311,8,7.1515421867370605,0.001321294461376965
transformer,44,1,11,100,"620,680,740,800,860",32,5.079692346043885e-05,0.0006957520381547511,9,7.1515421867370605,0.001321294461376965
transformer,44,4,1,100,"620,680,740,800,860",32,0.001924971817061305,0.1322774887084961,4,0.6600230932235718,0.0014001464005559683
transformer,44,4,2,100,"620,680,740,800,860",32,0.003069514874368906,0.2109265774488449,2,0.6600230932235718,0.0014001464005559683
transformer,44,4,3,100,"620,680,740,800,860",32,0.0014284809585660696,0.09816033393144608,6,0.6600230932235718,0.0014001464005559683
transformer,44,4,4,100,"620,680,740,800,860",32,0.00184624211397022,0.12686744332313538,5,0.6600230932235718,0.0014001464005559683
transformer,44,4,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6600230932235718,0.0014001464005559683
transformer,44,4,6,100,"620,680,740,800,860",32,0.0019347637426108122,0.13295035064220428,3,0.6600230932235718,0.0014001464005559683
transformer,44,4,7,100,"620,680,740,800,860",32,0.0005117663531564176,0.03516683354973793,7,0.6600230932235718,0.0014001464005559683
transformer,44,4,8,100,"620,680,740,800,860",32,0.00024445366580039263,0.016798021271824837,8,0.6600230932235718,0.0014001464005559683
transformer,44,4,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6600230932235718,0.0014001464005559683
transformer,44,4,10,100,"620,680,740,800,860",32,0.0034403097815811634,0.2364063262939453,1,0.6600230932235718,0.0014001464005559683
transformer,44,4,11,100,"620,680,740,800,860",32,0.0001520249934401363,0.010446637868881226,9,0.6600230932235718,0.0014001464005559683
transformer,44,11,1,100,"620,680,740,800,860",32,0.0019344233442097902,0.11128155887126923,5,1.2524306774139404,0.001337469439022243
transformer,44,11,2,100,"620,680,740,800,860",32,0.002958261175081134,0.17017987370491028,2,1.2524306774139404,0.001337469439022243
transformer,44,11,3,100,"620,680,740,800,860",32,0.001185879111289978,0.06822006404399872,6,1.2524306774139404,0.001337469439022243
transformer,44,11,4,100,"620,680,740,800,860",32,0.0022378903813660145,0.1287391036748886,4,1.2524306774139404,0.001337469439022243
transformer,44,11,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2524306774139404,0.001337469439022243
transformer,44,11,6,100,"620,680,740,800,860",32,0.005455189384520054,0.31382066011428833,1,1.2524306774139404,0.001337469439022243
transformer,44,11,7,100,"620,680,740,800,860",32,0.0007996573694981635,0.04600188508629799,7,1.2524306774139404,0.001337469439022243
transformer,44,11,8,100,"620,680,740,800,860",32,0.00024043342273216695,0.01383141241967678,8,1.2524306774139404,0.001337469439022243
transformer,44,11,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2524306774139404,0.001337469439022243
transformer,44,11,10,100,"620,680,740,800,860",32,0.0024296236224472523,0.13976894319057465,3,1.2524306774139404,0.001337469439022243
transformer,44,11,11,100,"620,680,740,800,860",32,0.0001417856547050178,0.00815650261938572,9,1.2524306774139404,0.001337469439022243
transformer,44,19,1,100,"620,680,740,800,860",32,0.0026802336797118187,0.06294221431016922,4,0.9625210165977478,0.003882249817252159
transformer,44,19,2,100,"620,680,740,800,860",32,0.004160312470048666,0.09770016372203827,3,0.9625210165977478,0.003882249817252159
transformer,44,19,3,100,"620,680,740,800,860",32,0.0015543713234364986,0.03650262579321861,7,0.9625210165977478,0.003882249817252159
transformer,44,19,4,100,"620,680,740,800,860",32,0.002485472010448575,0.05836845561861992,6,0.9625210165977478,0.003882249817252159
transformer,44,19,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.9625210165977478,0.003882249817252159
transformer,44,19,6,100,"620,680,740,800,860",32,0.0025782459415495396,0.06054714694619179,5,0.9625210165977478,0.003882249817252159
transformer,44,19,7,100,"620,680,740,800,860",32,0.01914682425558567,0.4496411979198456,1,0.9625210165977478,0.003882249817252159
transformer,44,19,8,100,"620,680,740,800,860",32,0.009677084162831306,0.2272552102804184,2,0.9625210165977478,0.003882249817252159
transformer,44,19,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.9625210165977478,0.003882249817252159
transformer,44,19,10,100,"620,680,740,800,860",32,0.00010807585931615904,0.002538037486374378,9,0.9625210165977478,0.003882249817252159
transformer,44,19,11,100,"620,680,740,800,860",32,0.00019183376571163535,0.004504995886236429,8,0.9625210165977478,0.003882249817252159
transformer,44,23,1,100,"620,680,740,800,860",32,0.0021545470226556063,0.1995547115802765,2,0.6085997223854065,0.0011631769593805075
transformer,44,23,2,100,"620,680,740,800,860",32,0.002737250877544284,0.25352489948272705,1,0.6085997223854065,0.0011631769593805075
transformer,44,23,3,100,"620,680,740,800,860",32,0.001618804526515305,0.1499340981245041,5,0.6085997223854065,0.0011631769593805075
transformer,44,23,4,100,"620,680,740,800,860",32,0.0017713104607537389,0.16405925154685974,3,0.6085997223854065,0.0011631769593805075
transformer,44,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6085997223854065,0.0011631769593805075
