seed,condition,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean
42,conditional_XMV_08,9,20,0.8192927241325378,0.541016403654485,0.6363742074859607,0.01225,0.0,302.0
42,conditional_XMV_08,10,20,0.8192927241325378,0.9149527823920266,0.9546172982764545,0.011,1.0,42.6
42,conditional_XMV_08,11,20,0.8192927241325378,0.9714258720930232,0.9844935170340108,0.0105,1.0,9.0
42,conditional_XMV_08,12,20,0.8192927241325378,0.7727558762458472,0.8590542694603949,0.0115,1.0,25.4
42,conditional_XMV_08,13,20,0.8192927241325378,0.9480522840531561,0.9747223164205209,0.01075,1.0,34.0
42,conditional_XMV_08,14,20,0.8192927241325378,0.9943249169435215,0.9970301015546594,0.01225,1.0,4.05
42,conditional_XMV_08,15,20,0.8192927241325378,0.5136536129568107,0.6169624263711433,0.00975,0.0,302.0
42,conditional_XMV_08,16,20,0.8192927241325378,0.5083414451827243,0.6080479095475289,0.0105,0.0,302.0
42,conditional_XMV_08,17,20,0.8192927241325378,0.9508649916943521,0.9760969265102803,0.00925,1.0,31.4
42,conditional_XMV_08,18,20,0.8192927241325378,0.8744322882059801,0.9310701226565338,0.01,1.0,63.0
42,conditional_XMV_08,19,20,0.8192927241325378,0.9092967815614618,0.9486113717807411,0.0095,1.0,35.9
42,conditional_XMV_08,20,20,0.8192927241325378,0.9393602990033223,0.9701071996177634,0.01025,1.0,41.25
42,conditional_XMV_08,21,20,0.8192927241325378,0.50095,0.6006267870863734,0.01075,0.0,302.0
42,conditional_XMV_08,22,20,0.8192927241325378,0.5580916943521594,0.6487708014545872,0.014,0.0,302.0
42,conditional_XMV_08,23,20,0.8192927241325378,0.5386319144518272,0.6321590145315913,0.00925,0.0,302.0
42,conditional_XMV_08,24,20,0.8192927241325378,0.9686137666112957,0.9836849160283909,0.00975,1.0,14.95
42,conditional_XMV_08,25,20,0.8192927241325378,0.8714182101328903,0.9228954895714148,0.00975,1.0,33.85
42,conditional_XMV_08,26,20,0.8192927241325378,0.9232766611295681,0.9586133397172152,0.00925,1.0,29.1
42,conditional_XMV_08,27,20,0.8192927241325378,0.8052375207641196,0.8765181196291935,0.009,1.0,24.55
42,conditional_XMV_08,28,20,0.8192927241325378,0.5542845930232558,0.6585319146322776,0.0095,0.0,302.0
