seed,condition,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean,channel,original_auroc,original_auprc,original_pre_fpr,delta_auroc,delta_auprc,delta_pre_fpr,mode
44,conditional_XMV_06,25,20,0.820256233215332,0.9151951619601328,0.9526395526280308,0.00975,1.0,26.5,6,0.9153089285714284,0.9527174247148088,0.0095,0.00011376661129558485,7.787208677800805e-05,0.0002500000000000002,conditional
44,conditional_XMV_06,26,20,0.820256233215332,0.918061150332226,0.9556501538454392,0.00925,1.0,28.9,6,0.918164742524917,0.9557177158784936,0.00925,0.00010359219269095998,6.756203305446906e-05,0.0,conditional
44,conditional_XMV_06,27,20,0.820256233215332,0.7923490863787376,0.8678564534151365,0.0085,1.0,25.35,6,0.7909616071428571,0.8668904245464866,0.0085,-0.001387479235880451,-0.0009660288686499374,0.0,conditional
44,conditional_XMV_06,28,20,0.820256233215332,0.5550842400332225,0.6588210736163522,0.00875,0.0,302.0,6,0.5551027408637874,0.6588470646375568,0.0085,1.8500830564871507e-05,2.599102120459662e-05,0.0002500000000000002,conditional
44,conditional_XMV_07,1,20,0.8198719024658203,0.9950543189368772,0.9975090701779558,0.0075,1.0,4.5,7,0.9950612126245848,0.9975126542535548,0.0075,6.893687707565377e-06,3.5840755990834694e-06,0.0,conditional
44,conditional_XMV_07,2,20,0.8198719024658203,0.9895997508305648,0.994632408300104,0.0095,1.0,12.35,7,0.9896926495016612,0.9946830031096264,0.009,9.289867109640859e-05,5.059480952240847e-05,0.0005000000000000004,conditional
44,conditional_XMV_07,3,20,0.8198719024658203,0.539839638704319,0.635253824540408,0.01,0.0,302.0,7,0.539765573089701,0.6349504105580798,0.0095,-7.406561461797967e-05,-0.0003034139823282489,0.0005000000000000004,conditional
44,conditional_XMV_07,4,20,0.8198719024658203,0.8141918812292359,0.8646419259898706,0.01025,1.0,2.0,7,0.8120067275747508,0.8625663082225996,0.01025,-0.002185153654485128,-0.002075617767270943,0.0,conditional
44,conditional_XMV_07,5,20,0.8198719024658203,0.4998339493355482,0.6056263202295062,0.0115,0.0,302.0,7,0.499765676910299,0.6056371283594,0.01075,-6.827242524920507e-05,1.0808129893735696e-05,0.0007500000000000007,conditional
44,conditional_XMV_07,6,20,0.8198719024658203,0.997998172757475,0.9990578748133218,0.0085,1.0,1.0,7,0.9979767026578074,0.9990512640711312,0.00825,-2.1470099667686426e-05,-6.610742190549246e-06,0.0002500000000000002,conditional
44,conditional_XMV_07,7,20,0.8198719024658203,0.9967124169435216,0.9983971000519664,0.009,1.0,2.0,7,0.9967065199335547,0.9983942231860607,0.00975,-5.89700996689313e-06,-2.876865905609982e-06,-0.0007500000000000007,conditional
44,conditional_XMV_07,8,20,0.8198719024658203,0.968319684385382,0.9843574809676336,0.00875,1.0,23.9,7,0.9682699127906976,0.9843356691374708,0.0085,-4.9771594684333564e-05,-2.1811830162810075e-05,0.0002500000000000002,conditional
44,conditional_XMV_07,9,20,0.8198719024658203,0.5398020556478406,0.6363857046141513,0.01325,0.0,302.0,7,0.5397638704318937,0.6362097055470354,0.0125,-3.818521594689539e-05,-0.0001759990671159617,0.0007499999999999989,conditional
44,conditional_XMV_07,10,20,0.8198719024658203,0.9194768272425248,0.95743114790729,0.00975,1.0,40.6,7,0.9190289036544852,0.9571340460164428,0.01025,-0.0004479235880395782,-0.0002971018908471956,-0.0005000000000000004,conditional
44,conditional_XMV_07,11,20,0.8198719024658203,0.9634761004983388,0.9799373519684969,0.00975,1.0,9.15,7,0.9627909676079734,0.9795720779310342,0.01025,-0.0006851328903653142,-0.0003652740374626706,-0.0005000000000000004,conditional
44,conditional_XMV_07,12,20,0.8198719024658203,0.7821990863787376,0.8659736483654858,0.012,1.0,25.65,7,0.7819095930232558,0.8657635720676901,0.012,-0.0002894933554817847,-0.0002100762977957915,0.0,conditional
44,conditional_XMV_07,13,20,0.8198719024658203,0.948147508305648,0.9747485955067547,0.0105,1.0,34.0,7,0.9481240448504984,0.9747409813611346,0.01025,-2.3463455149586032e-05,-7.614145620116197e-06,0.0002500000000000002,conditional
44,conditional_XMV_07,14,20,0.8198719024658203,0.9930373338870432,0.9962312380696589,0.01075,1.0,4.15,7,0.9930873338870432,0.9962665338962798,0.011,4.999999999999449e-05,3.529582662098463e-05,-0.0002500000000000002,conditional
44,conditional_XMV_07,15,20,0.8198719024658203,0.511102553986711,0.6155424409835625,0.01,0.0,302.0,7,0.5110953903654485,0.6156545376361905,0.01,-7.163621262518127e-06,0.00011209665262801316,0.0,conditional
44,conditional_XMV_07,16,20,0.8198719024658203,0.5097202657807309,0.609055606033176,0.01125,0.0,302.0,7,0.509300415282392,0.6089490785981092,0.01075,-0.00041985049833892507,-0.0001065274350667833,0.0005000000000000004,conditional
44,conditional_XMV_07,17,20,0.8198719024658203,0.950860631229236,0.976052170707615,0.01025,1.0,31.5,7,0.9505538621262458,0.975856518360482,0.01,-0.000306769102990212,-0.00019565234713292412,0.0002500000000000002,conditional
44,conditional_XMV_07,18,20,0.8198719024658203,0.8792005606312292,0.9339638387193168,0.009,1.0,62.1,7,0.8793125207641196,0.9340303251879236,0.0095,0.00011196013289038742,6.648646860685226e-05,-0.0005000000000000004,conditional
44,conditional_XMV_07,19,20,0.8198719024658203,0.9167917151162792,0.953551585437286,0.00925,1.0,36.95,7,0.9362530315614618,0.9650090410196644,0.00925,0.019461316445182564,0.011457455582378429,0.0,conditional
44,conditional_XMV_07,20,20,0.8198719024658203,0.93916042358804,0.9700207797545852,0.01025,1.0,41.45,7,0.9391847176079734,0.9700495406791422,0.0105,2.429401993342406e-05,2.8760924556947565e-05,-0.0002500000000000002,conditional
44,conditional_XMV_07,21,20,0.8198719024658203,0.5009354028239202,0.5999347769321625,0.01075,0.0,302.0,7,0.5009509551495016,0.599847108322677,0.01125,1.555232558136943e-05,-8.766860948550281e-05,-0.0005000000000000004,conditional
44,conditional_XMV_07,22,20,0.8198719024658203,0.5570143480066445,0.6492830154673818,0.01275,0.0,302.0,7,0.5570834717607973,0.6493169602564582,0.012,6.912375415280003e-05,3.39447890764788e-05,0.0007499999999999989,conditional
44,conditional_XMV_07,23,20,0.8198719024658203,0.5398875,0.6333193276593623,0.00975,0.0,302.0,7,0.5400834094684386,0.6335854732693644,0.01,0.00019590946843861534,0.0002661456100021553,-0.0002500000000000002,conditional
44,conditional_XMV_07,24,20,0.8198719024658203,0.9678835548172756,0.9833067626522154,0.0105,1.0,14.85,7,0.9684058139534883,0.9836018104875256,0.0105,0.0005222591362127327,0.0002950478353102026,0.0,conditional
44,conditional_XMV_07,25,20,0.8198719024658203,0.913796200166113,0.9517555638543456,0.00925,1.0,27.2,7,0.9153089285714284,0.9527174247148088,0.0095,0.0015127284053154666,0.0009618608604632373,-0.0002500000000000002,conditional
44,conditional_XMV_07,26,20,0.8198719024658203,0.9176750622923588,0.95543043795935,0.0095,1.0,29.0,7,0.918164742524917,0.9557177158784936,0.00925,0.0004896802325581318,0.00028727791914362477,0.0002500000000000002,conditional
44,conditional_XMV_07,27,20,0.8198719024658203,0.7916836794019934,0.8673767847815669,0.00875,1.0,25.35,7,0.7909616071428571,0.8668904245464866,0.0085,-0.0007220722591362305,-0.00048636023508030757,0.0002500000000000002,conditional
44,conditional_XMV_07,28,20,0.8198719024658203,0.5554469892026578,0.6592407130348085,0.0085,0.0,302.0,7,0.5551027408637874,0.6588470646375568,0.0085,-0.00034424833887036765,-0.0003936483972516447,0.0,conditional
44,conditional_XMV_08,1,20,0.8200640678405762,0.9950690199335548,0.9975156267014916,0.0075,1.0,4.4,8,0.9950612126245848,0.9975126542535548,0.0075,-7.807308969987048e-06,-2.972447936788747e-06,0.0,conditional
44,conditional_XMV_08,2,20,0.8200640678405762,0.9897144102990032,0.9946935179874652,0.00875,1.0,12.2,8,0.9896926495016612,0.9946830031096264,0.009,-2.176079734195202e-05,-1.0514877838763148e-05,-0.0002499999999999985,conditional
44,conditional_XMV_08,3,20,0.8200640678405762,0.5395498131229236,0.6347704974563628,0.00975,0.0,302.0,8,0.539765573089701,0.6349504105580798,0.0095,0.00021575996677736242,0.0001799131017169442,0.0002500000000000002,conditional
44,conditional_XMV_08,4,20,0.8200640678405762,0.813456976744186,0.8636196479920064,0.01,1.0,2.0,8,0.8120067275747508,0.8625663082225996,0.01025,-0.0014502491694352582,-0.0010533397694068025,-0.0002500000000000002,conditional
44,conditional_XMV_08,5,20,0.8200640678405762,0.5000093023255814,0.6057051350228407,0.011,0.0,302.0,8,0.499765676910299,0.6056371283594,0.01075,-0.00024362541528238912,-6.800666344075612e-05,0.0002500000000000002,conditional
44,conditional_XMV_08,6,20,0.8200640678405762,0.9979785299003322,0.9990517690800924,0.0085,1.0,1.0,8,0.9979767026578074,0.9990512640711312,0.00825,-1.8272425248433422e-06,-5.050089612046449e-07,0.0002500000000000002,conditional
44,conditional_XMV_08,7,20,0.8200640678405762,0.9966990448504984,0.9983915777632124,0.00925,1.0,2.0,8,0.9967065199335547,0.9983942231860607,0.00975,7.47508305631861e-06,2.6454228483352438e-06,-0.0005000000000000004,conditional
44,conditional_XMV_08,8,20,0.8200640678405762,0.9682891818936876,0.9843474929618928,0.00825,1.0,23.9,8,0.9682699127906976,0.9843356691374708,0.0085,-1.9269102989993847e-05,-1.1823824421997031e-05,-0.0002500000000000002,conditional
44,conditional_XMV_08,9,20,0.8200640678405762,0.5398775332225914,0.6363782628871504,0.0125,0.0,302.0,8,0.5397638704318937,0.6362097055470354,0.0125,-0.00011366279069768837,-0.00016855734011500534,0.0,conditional
44,conditional_XMV_08,10,20,0.8200640678405762,0.9187391818936878,0.9569134379301484,0.01025,1.0,40.75,8,0.9190289036544852,0.9571340460164428,0.01025,0.0002897217607974456,0.00022060808629442707,0.0,conditional
44,conditional_XMV_08,11,20,0.8200640678405762,0.962921615448505,0.97963493437431,0.0105,1.0,9.15,8,0.9627909676079734,0.9795720779310342,0.01025,-0.000130647840531517,-6.285644327586049e-05,0.0002500000000000002,conditional
44,conditional_XMV_08,12,20,0.8200640678405762,0.7822976328903655,0.8660236377134973,0.01225,1.0,25.65,8,0.7819095930232558,0.8657635720676901,0.012,-0.00038803986710966853,-0.00026006564580727254,0.0002500000000000002,conditional
44,conditional_XMV_08,13,20,0.8200640678405762,0.948123172757475,0.9747415332478472,0.0105,1.0,34.0,8,0.9481240448504984,0.9747409813611346,0.01025,8.720930233518942e-07,-5.518867125520188e-07,0.0002500000000000002,conditional
44,conditional_XMV_08,14,20,0.8200640678405762,0.9930582641196012,0.9962479381668736,0.011,1.0,4.15,8,0.9930873338870432,0.9962665338962798,0.011,2.9069767441991523e-05,1.8595729406212236e-05,0.0,conditional
44,conditional_XMV_08,15,20,0.8200640678405762,0.511165365448505,0.6156989240303816,0.00975,0.0,302.0,8,0.5110953903654485,0.6156545376361905,0.01,-6.997508305650602e-05,-4.438639419113155e-05,-0.0002500000000000002,conditional
44,conditional_XMV_08,16,20,0.8200640678405762,0.5094692898671096,0.6093627351037948,0.01075,0.0,302.0,8,0.509300415282392,0.6089490785981092,0.01075,-0.0001688745847175932,-0.000413656505685589,0.0,conditional
44,conditional_XMV_08,17,20,0.8200640678405762,0.9507844684385384,0.976001884752143,0.01025,1.0,31.5,8,0.9505538621262458,0.975856518360482,0.01,-0.00023060631229254724,-0.00014536639166096155,0.0002500000000000002,conditional
44,conditional_XMV_08,18,20,0.8200640678405762,0.8791531976744186,0.933945978561163,0.00875,1.0,62.6,8,0.8793125207641196,0.9340303251879236,0.0095,0.0001593230897010134,8.434662676060078e-05,-0.0007499999999999989,conditional
44,conditional_XMV_08,19,20,0.8200640678405762,0.9025926702657808,0.943947956727462,0.00925,1.0,34.25,8,0.9362530315614618,0.9650090410196644,0.00925,0.03366036129568095,0.021061084292202437,0.0,conditional
44,conditional_XMV_08,20,20,0.8200640678405762,0.9391217400332226,0.9700011129061584,0.01,1.0,41.75,8,0.9391847176079734,0.9700495406791422,0.0105,6.297757475082211e-05,4.842777298375012e-05,-0.0005000000000000004,conditional
44,conditional_XMV_08,21,20,0.8200640678405762,0.5009897009966777,0.6001686626392526,0.0115,0.0,302.0,8,0.5009509551495016,0.599847108322677,0.01125,-3.8745847176113735e-05,-0.00032155431657565625,0.0002500000000000002,conditional
44,conditional_XMV_08,22,20,0.8200640678405762,0.5572171926910299,0.6494479600126084,0.0125,0.0,302.0,8,0.5570834717607973,0.6493169602564582,0.012,-0.00013372093023256149,-0.00013099975615016302,0.0005000000000000004,conditional
44,conditional_XMV_08,23,20,0.8200640678405762,0.5401958471760797,0.6334266669870661,0.01,0.0,302.0,8,0.5400834094684386,0.6335854732693644,0.01,-0.00011243770764113314,0.0001588062822983627,0.0,conditional
44,conditional_XMV_08,24,20,0.8200640678405762,0.968433222591362,0.983614773823417,0.01,1.0,14.85,8,0.9684058139534883,0.9836018104875256,0.0105,-2.7408637873649333e-05,-1.296333589140275e-05,-0.0005000000000000004,conditional
44,conditional_XMV_08,25,20,0.8200640678405762,0.9143821013289036,0.9520816564998807,0.0095,1.0,26.4,8,0.9153089285714284,0.9527174247148088,0.0095,0.000926827242524797,0.0006357682149280564,0.0,conditional
44,conditional_XMV_08,26,20,0.8200640678405762,0.9188892441860466,0.9561131620210396,0.0095,1.0,28.7,8,0.918164742524917,0.9557177158784936,0.00925,-0.000724501661129584,-0.000395446142545941,0.0002500000000000002,conditional
44,conditional_XMV_08,27,20,0.8200640678405762,0.7907371470099668,0.8667685207711213,0.00825,1.0,25.3,8,0.7909616071428571,0.8668904245464866,0.0085,0.00022446013289034727,0.00012190377536525077,-0.0002500000000000002,conditional
44,conditional_XMV_08,28,20,0.8200640678405762,0.5551470514950166,0.6588032420140411,0.00925,0.0,302.0,8,0.5551027408637874,0.6588470646375568,0.0085,-4.4310631229227404e-05,4.382262351576571e-05,0.0007499999999999989,conditional
44,conditional_XMV_09,1,20,0.8202675580978394,0.9950612126245848,0.9975126542535548,0.0075,1.0,4.5,9,0.9950612126245848,0.9975126542535548,0.0075,0.0,0.0,0.0,conditional
44,conditional_XMV_09,2,20,0.8202675580978394,0.9896926495016612,0.9946830031096264,0.009,1.0,12.1,9,0.9896926495016612,0.9946830031096264,0.009,0.0,0.0,0.0,conditional
44,conditional_XMV_09,3,20,0.8202675580978394,0.539765573089701,0.6349504105580798,0.0095,0.0,302.0,9,0.539765573089701,0.6349504105580798,0.0095,0.0,0.0,0.0,conditional
44,conditional_XMV_09,4,20,0.8202675580978394,0.8120067275747508,0.8625663082225996,0.01025,1.0,2.0,9,0.8120067275747508,0.8625663082225996,0.01025,0.0,0.0,0.0,conditional
44,conditional_XMV_09,5,20,0.8202675580978394,0.499765676910299,0.6056371283594,0.01075,0.0,302.0,9,0.499765676910299,0.6056371283594,0.01075,0.0,0.0,0.0,conditional
44,conditional_XMV_09,6,20,0.8202675580978394,0.9979767026578074,0.9990512640711312,0.00825,1.0,1.0,9,0.9979767026578074,0.9990512640711312,0.00825,0.0,0.0,0.0,conditional
44,conditional_XMV_09,7,20,0.8202675580978394,0.9967065199335547,0.9983942231860607,0.00975,1.0,2.0,9,0.9967065199335547,0.9983942231860607,0.00975,0.0,0.0,0.0,conditional
44,conditional_XMV_09,8,20,0.8202675580978394,0.9682699127906976,0.9843356691374708,0.0085,1.0,23.8,9,0.9682699127906976,0.9843356691374708,0.0085,0.0,0.0,0.0,conditional
44,conditional_XMV_09,9,20,0.8202675580978394,0.5397638704318937,0.6362097055470354,0.0125,0.0,302.0,9,0.5397638704318937,0.6362097055470354,0.0125,0.0,0.0,0.0,conditional
44,conditional_XMV_09,10,20,0.8202675580978394,0.9190289036544852,0.9571340460164428,0.01025,1.0,40.75,9,0.9190289036544852,0.9571340460164428,0.01025,0.0,0.0,0.0,conditional
44,conditional_XMV_09,11,20,0.8202675580978394,0.9627909676079734,0.9795720779310342,0.01025,1.0,9.15,9,0.9627909676079734,0.9795720779310342,0.01025,0.0,0.0,0.0,conditional
44,conditional_XMV_09,12,20,0.8202675580978394,0.7819095930232558,0.8657635720676901,0.012,1.0,25.55,9,0.7819095930232558,0.8657635720676901,0.012,0.0,0.0,0.0,conditional
44,conditional_XMV_09,13,20,0.8202675580978394,0.9481240448504984,0.9747409813611346,0.01025,1.0,34.0,9,0.9481240448504984,0.9747409813611346,0.01025,0.0,0.0,0.0,conditional
44,conditional_XMV_09,14,20,0.8202675580978394,0.9930873338870432,0.9962665338962798,0.011,1.0,4.15,9,0.9930873338870432,0.9962665338962798,0.011,0.0,0.0,0.0,conditional
44,conditional_XMV_09,15,20,0.8202675580978394,0.5110953903654485,0.6156545376361905,0.01,0.0,302.0,9,0.5110953903654485,0.6156545376361905,0.01,0.0,0.0,0.0,conditional
44,conditional_XMV_09,16,20,0.8202675580978394,0.509300415282392,0.6089490785981092,0.01075,0.0,302.0,9,0.509300415282392,0.6089490785981092,0.01075,0.0,0.0,0.0,conditional
44,conditional_XMV_09,17,20,0.8202675580978394,0.9505538621262458,0.975856518360482,0.01,1.0,31.5,9,0.9505538621262458,0.975856518360482,0.01,0.0,0.0,0.0,conditional
44,conditional_XMV_09,18,20,0.8202675580978394,0.8793125207641196,0.9340303251879236,0.0095,1.0,62.1,9,0.8793125207641196,0.9340303251879236,0.0095,0.0,0.0,0.0,conditional
44,conditional_XMV_09,19,20,0.8202675580978394,0.9362530315614618,0.9650090410196644,0.00925,1.0,31.0,9,0.9362530315614618,0.9650090410196644,0.00925,0.0,0.0,0.0,conditional
44,conditional_XMV_09,20,20,0.8202675580978394,0.9391847176079734,0.9700495406791422,0.0105,1.0,41.75,9,0.9391847176079734,0.9700495406791422,0.0105,0.0,0.0,0.0,conditional
44,conditional_XMV_09,21,20,0.8202675580978394,0.5009509551495016,0.599847108322677,0.01125,0.0,302.0,9,0.5009509551495016,0.599847108322677,0.01125,0.0,0.0,0.0,conditional
44,conditional_XMV_09,22,20,0.8202675580978394,0.5570834717607973,0.6493169602564582,0.012,0.0,302.0,9,0.5570834717607973,0.6493169602564582,0.012,0.0,0.0,0.0,conditional
44,conditional_XMV_09,23,20,0.8202675580978394,0.5400834094684386,0.6335854732693644,0.01,0.0,302.0,9,0.5400834094684386,0.6335854732693644,0.01,0.0,0.0,0.0,conditional
44,conditional_XMV_09,24,20,0.8202675580978394,0.9684058139534883,0.9836018104875256,0.0105,1.0,14.85,9,0.9684058139534883,0.9836018104875256,0.0105,0.0,0.0,0.0,conditional
44,conditional_XMV_09,25,20,0.8202675580978394,0.9153089285714284,0.9527174247148088,0.0095,1.0,25.4,9,0.9153089285714284,0.9527174247148088,0.0095,0.0,0.0,0.0,conditional
44,conditional_XMV_09,26,20,0.8202675580978394,0.918164742524917,0.9557177158784936,0.00925,1.0,28.9,9,0.918164742524917,0.9557177158784936,0.00925,0.0,0.0,0.0,conditional
44,conditional_XMV_09,27,20,0.8202675580978394,0.7909616071428571,0.8668904245464866,0.0085,1.0,25.35,9,0.7909616071428571,0.8668904245464866,0.0085,0.0,0.0,0.0,conditional
44,conditional_XMV_09,28,20,0.8202675580978394,0.5551027408637874,0.6588470646375568,0.0085,0.0,302.0,9,0.5551027408637874,0.6588470646375568,0.0085,0.0,0.0,0.0,conditional
44,conditional_XMV_10,1,20,0.8200689554214478,0.9950549418604652,0.9975094432233312,0.0075,1.0,4.5,10,0.9950612126245848,0.9975126542535548,0.0075,6.270764119631345e-06,3.211030223604361e-06,0.0,conditional
44,conditional_XMV_10,2,20,0.8200689554214478,0.9896974667774088,0.9946844980472676,0.009,1.0,12.15,10,0.9896926495016612,0.9946830031096264,0.009,-4.817275747526217e-06,-1.4949376411221849e-06,0.0,conditional
44,conditional_XMV_10,3,20,0.8200689554214478,0.5392241071428572,0.6341779294565255,0.00925,0.0,302.0,10,0.539765573089701,0.6349504105580798,0.0095,0.0005414659468437888,0.0007724811015542565,-0.0002500000000000002,conditional
44,conditional_XMV_10,4,20,0.8200689554214478,0.5169484842192691,0.6265208796486672,0.01025,1.0,2.0,10,0.8120067275747508,0.8625663082225996,0.01025,0.2950582433554817,0.2360454285739324,0.0,conditional
44,conditional_XMV_10,5,20,0.8200689554214478,0.4997388704318937,0.605696139858394,0.01125,0.0,302.0,10,0.499765676910299,0.6056371283594,0.01075,2.68064784053057e-05,-5.901149899401048e-05,0.0005000000000000004,conditional
44,conditional_XMV_10,6,20,0.8200689554214478,0.9979759551495015,0.9990510351144306,0.0085,1.0,1.0,10,0.9979767026578074,0.9990512640711312,0.00825,7.475083058094967e-07,2.2895670059863704e-07,0.0002500000000000002,conditional
44,conditional_XMV_10,7,20,0.8200689554214478,0.99672030730897,0.9983986071882104,0.0095,1.0,2.0,10,0.9967065199335547,0.9983942231860607,0.00975,-1.3787375415241776e-05,-4.384002149637745e-06,-0.0002500000000000002,conditional
44,conditional_XMV_10,8,20,0.8200689554214478,0.9681713455149502,0.9842832496413744,0.0085,1.0,23.8,10,0.9682699127906976,0.9843356691374708,0.0085,9.856727574741875e-05,5.2419496096467455e-05,0.0,conditional
44,conditional_XMV_10,9,20,0.8200689554214478,0.5394476328903655,0.6356923360169897,0.01275,0.0,302.0,10,0.5397638704318937,0.6362097055470354,0.0125,0.00031623754152820815,0.0005173695300456638,0.0002499999999999985,conditional
44,conditional_XMV_10,10,20,0.8200689554214478,0.9192218853820598,0.9572394032624404,0.0105,1.0,40.75,10,0.9190289036544852,0.9571340460164428,0.01025,-0.00019298172757464815,-0.00010535724599758378,0.0002500000000000002,conditional
44,conditional_XMV_10,11,20,0.8200689554214478,0.9422269102990032,0.9682202419602336,0.0105,1.0,9.8,10,0.9627909676079734,0.9795720779310342,0.01025,0.020564057308970263,0.011351835970800583,0.0002500000000000002,conditional
44,conditional_XMV_10,12,20,0.8200689554214478,0.7817296926910299,0.8656191812640156,0.01225,1.0,25.65,10,0.7819095930232558,0.8657635720676901,0.012,0.00017990033222592405,0.00014439080367445456,0.0002500000000000002,conditional
44,conditional_XMV_10,13,20,0.8200689554214478,0.9480925456810632,0.9747309786996594,0.01075,1.0,34.0,10,0.9481240448504984,0.9747409813611346,0.01025,3.149916943523401e-05,1.000266147521689e-05,0.0004999999999999987,conditional
44,conditional_XMV_10,14,20,0.8200689554214478,0.99159219269103,0.9953318871438116,0.011,1.0,4.15,10,0.9930873338870432,0.9962665338962798,0.011,0.0014951411960131278,0.0009346467524682378,0.0,conditional
44,conditional_XMV_10,15,20,0.8200689554214478,0.5111553779069767,0.615596422182347,0.00975,0.0,302.0,10,0.5110953903654485,0.6156545376361905,0.01,-5.9987541528250254e-05,5.811545384348804e-05,-0.0002500000000000002,conditional
44,conditional_XMV_10,16,20,0.8200689554214478,0.5094863995016611,0.6090683562383502,0.01075,0.0,302.0,10,0.509300415282392,0.6089490785981092,0.01075,-0.00018598421926907527,-0.00011927764024100007,0.0,conditional
44,conditional_XMV_10,17,20,0.8200689554214478,0.9507914659468438,0.9760030435565497,0.01025,1.0,31.5,10,0.9505538621262458,0.975856518360482,0.01,-0.0002376038205980091,-0.00014652519606761505,0.0002500000000000002,conditional
44,conditional_XMV_10,18,20,0.8200689554214478,0.8789277200996678,0.9338028187167476,0.00925,1.0,62.6,10,0.8793125207641196,0.9340303251879236,0.0095,0.00038480066445178984,0.00022750647117597556,-0.0002500000000000002,conditional
44,conditional_XMV_10,19,20,0.8200689554214478,0.9364234634551496,0.9650926829365596,0.00925,1.0,31.0,10,0.9362530315614618,0.9650090410196644,0.00925,-0.00017043189368781686,-8.364191689513856e-05,0.0,conditional
44,conditional_XMV_10,20,20,0.8200689554214478,0.939146719269103,0.9700312720884764,0.0105,1.0,41.55,10,0.9391847176079734,0.9700495406791422,0.0105,3.799833887041526e-05,1.8268590665782014e-05,0.0,conditional
44,conditional_XMV_10,21,20,0.8200689554214478,0.500983907807309,0.6002006668850138,0.011,0.0,302.0,10,0.5009509551495016,0.599847108322677,0.01125,-3.2952657807339136e-05,-0.0003535585623368753,-0.0002500000000000002,conditional
44,conditional_XMV_10,22,20,0.8200689554214478,0.5567686669435216,0.6485938959026669,0.012,0.0,302.0,10,0.5570834717607973,0.6493169602564582,0.012,0.00031480481727574894,0.000723064353791325,0.0,conditional
44,conditional_XMV_10,23,20,0.8200689554214478,0.5400824543189369,0.6334787056851063,0.01,0.0,302.0,10,0.5400834094684386,0.6335854732693644,0.01,9.551495017134926e-07,0.00010676758425809396,0.0,conditional
44,conditional_XMV_10,24,20,0.8200689554214478,0.968573650332226,0.9836954820281236,0.01025,1.0,14.85,10,0.9684058139534883,0.9836018104875256,0.0105,-0.00016783637873762913,-9.367154059802818e-05,-0.0002500000000000002,conditional
44,conditional_XMV_10,25,20,0.8200689554214478,0.9149574335548172,0.9525011498596176,0.0095,1.0,25.4,10,0.9153089285714284,0.9527174247148088,0.0095,0.0003514950166112474,0.0002162748551911564,0.0,conditional
44,conditional_XMV_10,26,20,0.8200689554214478,0.9178506436877076,0.9555138598266572,0.00925,1.0,28.9,10,0.918164742524917,0.9557177158784936,0.00925,0.0003140988372093423,0.0002038560518364818,0.0,conditional
44,conditional_XMV_10,27,20,0.8200689554214478,0.7715061046511628,0.8535137017718498,0.0085,1.0,26.2,10,0.7909616071428571,0.8668904245464866,0.0085,0.019455502491694365,0.013376722774636751,0.0,conditional
44,conditional_XMV_10,28,20,0.8200689554214478,0.5550870224252492,0.6588471932040737,0.009,0.0,302.0,10,0.5551027408637874,0.6588470646375568,0.0085,1.571843853820365e-05,-1.285665168770933e-07,0.0004999999999999987,conditional
44,conditional_XMV_11,1,20,0.8206557631492615,0.995070514950166,0.9975157130559136,0.00775,1.0,4.4,11,0.9950612126245848,0.9975126542535548,0.0075,-9.302325581161952e-06,-3.0588023587352353e-06,0.0002500000000000002,conditional
44,conditional_XMV_11,2,20,0.8206557631492615,0.9896927325581396,0.994681651238868,0.009,1.0,12.0,11,0.9896926495016612,0.9946830031096264,0.009,-8.305647836159835e-08,1.3518707584481149e-06,0.0,conditional
44,conditional_XMV_11,3,20,0.8206557631492615,0.5395840116279069,0.6347029530248797,0.01,0.0,302.0,11,0.539765573089701,0.6349504105580798,0.0095,0.0001815614617940442,0.00024745753320010166,0.0005000000000000004,conditional
44,conditional_XMV_11,4,20,0.8206557631492615,0.811860153654485,0.862615071051763,0.01025,1.0,2.0,11,0.8120067275747508,0.8625663082225996,0.01025,0.00014657392026573568,-4.87628291634401e-05,0.0,conditional
44,conditional_XMV_11,5,20,0.8206557631492615,0.5000404900332226,0.6059249964411154,0.0115,0.0,302.0,11,0.499765676910299,0.6056371283594,0.01075,-0.0002748131229236006,-0.00028786808171543665,0.0007500000000000007,conditional
44,conditional_XMV_11,6,20,0.8206557631492615,0.9979693521594684,0.9990488327680562,0.0085,1.0,1.0,11,0.9979767026578074,0.9990512640711312,0.00825,7.350498338998257e-06,2.4313030749789633e-06,0.0002500000000000002,conditional
44,conditional_XMV_11,7,20,0.8206557631492615,0.9967316860465116,0.9984037744249052,0.00975,1.0,2.0,11,0.9967065199335547,0.9983942231860607,0.00975,-2.5166112956886977e-05,-9.551238844496268e-06,0.0,conditional
44,conditional_XMV_11,8,20,0.8206557631492615,0.9682199750830564,0.9843079768564912,0.00825,1.0,23.8,11,0.9682699127906976,0.9843356691374708,0.0085,4.9937707641278806e-05,2.769228097965204e-05,-0.0002500000000000002,conditional
44,conditional_XMV_11,9,20,0.8206557631492615,0.5399843646179402,0.6364275409285971,0.01275,0.0,302.0,11,0.5397638704318937,0.6362097055470354,0.0125,-0.00022049418604652704,-0.00021783538156172622,0.0002499999999999985,conditional
44,conditional_XMV_11,10,20,0.8206557631492615,0.9189218023255814,0.9570745579313112,0.01075,1.0,40.75,11,0.9190289036544852,0.9571340460164428,0.01025,0.00010710132890379143,5.9488085131564894e-05,0.0004999999999999987,conditional
