architecture,seed,fault_id,auroc_F0,auroc_F0-C,auroc_F1,auprc_F0,auprc_F0-C,auprc_F1,delta_auroc_f0,delta_auroc_f0c,delta_auprc_f0,delta_auprc_f0c
transformer,46,9,0.5334020727854148,0.5334020727854148,0.537729372925088,0.7317410865519652,0.7317410865519652,0.7342295181088233,0.004327300139673196,0.004327300139673196,0.002488431556858073,0.002488431556858073
transformer,46,10,0.9676941402575756,0.9676941402575756,0.9701318204736562,0.9883585876583408,0.9883585876583408,0.9892879387203986,0.0024376802160805955,0.0024376802160805955,0.000929351062057715,0.000929351062057715
transformer,46,11,0.9433760551000456,0.9433760551000456,0.9366622595012938,0.9784797258915652,0.9784797258915652,0.9757897340148592,-0.006713795598751848,-0.006713795598751848,-0.0026899918767059328,-0.0026899918767059328
transformer,46,12,0.7866092317478633,0.7866092317478633,0.7855151791404856,0.90936120628666,0.90936120628666,0.9087425243513184,-0.0010940526073777157,-0.0010940526073777157,-0.0006186819353415363,-0.0006186819353415363
transformer,46,13,0.9885862275773905,0.9885862275773905,0.9887888863000645,0.996220481454552,0.996220481454552,0.9962862945274764,0.00020265872267399843,0.00020265872267399843,6.58130729244144e-05,6.58130729244144e-05
transformer,46,14,0.9972130935342262,0.9972130935342262,0.9916859441627556,0.9989344049810082,0.9989344049810082,0.9966956290122474,-0.0055271493714705855,-0.0055271493714705855,-0.0022387759687607645,-0.0022387759687607645
transformer,46,15,0.5159121383812943,0.5159121383812943,0.5168858198991838,0.718764270247583,0.718764270247583,0.7196982861042673,0.0009736815178894576,0.0009736815178894576,0.0009340158566842893,0.0009340158566842893
transformer,46,16,0.5104969402560964,0.5104969402560964,0.5118390176520842,0.715700586444558,0.715700586444558,0.7170520819492896,0.0013420773959877952,0.0013420773959877952,0.0013514955047315702,0.0013514955047315702
transformer,46,17,0.9894348349747712,0.9894348349747712,0.988426555667738,0.9964914166012578,0.9964914166012578,0.9960899112173568,-0.0010082793070332885,-0.0010082793070332885,-0.0004015053839010463,-0.0004015053839010463
transformer,46,18,0.953412468148214,0.953412468148214,0.957571118704996,0.982637566732257,0.982637566732257,0.9841383293425356,0.004158650556781995,0.004158650556781995,0.0015007626102786498,0.0015007626102786498
transformer,46,19,0.7476418983972711,0.7476418983972711,0.9360794041758972,0.8870873610990517,0.8870873610990517,0.9741444984101306,0.18843750577862606,0.18843750577862606,0.08705713731107889,0.08705713731107889
transformer,46,20,0.9859392100880324,0.9859392100880324,0.9860863508547436,0.9952411075432098,0.9952411075432098,0.9953040406400568,0.0001471407667111846,0.0001471407667111846,6.293309684701764e-05,6.293309684701764e-05
transformer,46,21,0.5010430527664055,0.5010430527664055,0.5009202068840539,0.7075714156769929,0.7075714156769929,0.7073579895756417,-0.00012284588235156324,-0.00012284588235156324,-0.00021342610135122175,-0.00021342610135122175
transformer,46,22,0.5492257658297367,0.5492257658297367,0.5536230628504929,0.7429927449024825,0.7429927449024825,0.7468900759446327,0.004397297020756197,0.004397297020756197,0.003897331042150287,0.003897331042150287
transformer,46,23,0.5149368511758811,0.5149368511758811,0.5395468601874556,0.719079954774627,0.719079954774627,0.736180625559557,0.024610009011574507,0.024610009011574507,0.01710067078492994,0.01710067078492994
transformer,46,24,0.8921784002051335,0.8921784002051335,0.9817398071202532,0.957370347547403,0.957370347547403,0.9932736164794338,0.08956140691511971,0.08956140691511971,0.035903268932030774,0.035903268932030774
transformer,46,25,0.6707097755242678,0.6707097755242678,0.951834900188491,0.8352689828837679,0.8352689828837679,0.9815263923282158,0.28112512466422324,0.28112512466422324,0.14625740944444787,0.14625740944444787
transformer,46,26,0.5404245302208267,0.5404245302208267,0.9428927832204728,0.7384968346909698,0.7384968346909698,0.9783747406074684,0.40246825299964606,0.40246825299964606,0.2398779059164986,0.2398779059164986
transformer,46,27,0.7615816114569041,0.7615816114569041,0.7581279193618178,0.8926187175061462,0.8926187175061462,0.8913769201106853,-0.0034536920950862804,-0.0034536920950862804,-0.0012417973954609307,-0.0012417973954609307
transformer,46,28,0.5606051161334304,0.5606051161334304,0.5614718453017151,0.7594294789224975,0.7594294789224975,0.7605293931851163,0.0008667291682846745,0.0008667291682846745,0.0010999142626187952,0.0010999142626187952
